age,games_played,team_encoded,interceptions_per_game,sacks_per_game,tackles_per_game,solo_tackles_per_game,tfl_per_game,turnovers_per_game,big_plays_per_game,defensive_impact_per_game,target
57.0,543.0,7,0.017495395948434623,0.0055248618784530384,0.01289134438305709,0.18968692449355432,0.01767955801104972,0.019337016574585635,0.3012891344383057,0.3187845303867403,0.01289134438305709
37.0,182.0,3,0.026923076923076925,0.013736263736263736,0.054945054945054944,0.5604395604395604,0.035164835164835165,0.03241758241758242,0.8456043956043956,0.8725274725274725,0.054945054945054944
59.0,285.0,15,0.016842105263157894,0.0035087719298245615,0.014035087719298246,0.35789473684210527,0.04245614035087719,0.023859649122807018,0.7056140350877192,0.7224561403508772,0.014035087719298246
55.0,365.0,2,0.01808219178082192,0.005479452054794521,0.00821917808219178,0.27671232876712326,0.022465753424657533,0.01808219178082192,0.953972602739726,0.972054794520548,0.00821917808219178
61.0,424.0,26,0.01650943396226415,0.0023584905660377358,0.01179245283018868,0.23820754716981132,0.02122641509433962,0.02358490566037736,0.42452830188679247,0.4410377358490566,0.01179245283018868
35.0,178.0,26,0.028651685393258425,0.0056179775280898875,0.0449438202247191,0.5674157303370787,0.10056179775280898,0.0398876404494382,1.0556179775280898,1.0842696629213484,0.0449438202247191
45.0,250.0,22,0.0224,0.014,0.02,0.404,0.0456,0.0264,0.7756000000000001,0.798,0.02
48.0,343.0,7,0.020699708454810496,0.007288629737609329,0.023323615160349854,0.2944606413994169,0.018950437317784258,0.026530612244897958,0.6122448979591837,0.6329446064139942,0.023323615160349854
51.0,357.0,22,0.0196078431372549,0.0028011204481792717,0.011204481792717087,0.2801120448179272,0.015966386554621848,0.025210084033613446,0.3521008403361345,0.3717086834733893,0.011204481792717087
81.0,409.0,18,0.012224938875305624,0.0024449877750611247,0.004889975550122249,0.2396088019559902,0.014180929095354523,0.012224938875305624,0.7843520782396088,0.7965770171149145,0.004889975550122249
38.0,280.0,30,0.02642857142857143,0.0017857142857142857,0.0035714285714285713,0.3464285714285714,0.05071428571428571,0.02642857142857143,0.6167857142857143,0.6432142857142857,0.0035714285714285713
31.0,298.0,13,0.03221476510067114,0.006711409395973154,0.013422818791946308,0.3187919463087248,0.031879194630872486,0.03557046979865772,0.6124161073825504,0.6446308724832215,0.013422818791946308
30.0,255.0,12,0.03333333333333333,0.00392156862745098,0.01568627450980392,0.37254901960784315,0.023137254901960787,0.041176470588235294,0.6780392156862746,0.7113725490196079,0.01568627450980392
55.0,393.0,0,0.018066157760814248,0.007633587786259542,0.01272264631043257,0.24173027989821882,0.015012722646310433,0.018066157760814248,0.6435114503816795,0.6615776081424937,0.01272264631043257
62.0,383.0,7,0.01618798955613577,0.007832898172323759,0.018276762402088774,0.24804177545691905,0.01801566579634465,0.021409921671018274,0.39399477806788513,0.4101827676240209,0.018276762402088774
80.0,535.0,11,0.01252336448598131,0.002803738317757009,0.005607476635514018,0.17383177570093458,0.009532710280373832,0.014392523364485982,0.6777570093457944,0.6902803738317758,0.005607476635514018
52.0,333.0,6,0.019219219219219222,0.009009009009009009,0.021021021021021023,0.27927927927927926,0.02642642642642643,0.022222222222222223,0.5909909909909911,0.6102102102102103,0.021021021021021023
61.0,450.0,30,0.016444444444444446,0.0011111111111111111,0.0044444444444444444,0.20666666666666667,0.00911111111111111,0.018666666666666668,0.5813333333333334,0.5977777777777777,0.0044444444444444444
2.0,22.0,26,0.5,0.13636363636363635,0.36363636363636365,4.181818181818182,0.19090909090909092,0.6363636363636364,1.3727272727272728,1.8727272727272728,0.36363636363636365
3.0,16.0,17,0.33125,0.90625,3.125,5.625,0.2,1.58125,2.98125,3.3125,3.125
32.0,225.0,26,0.03111111111111111,0.008888888888888889,0.013333333333333334,0.4,0.028,0.035555555555555556,0.796888888888889,0.8280000000000001,0.013333333333333334
44.0,328.0,18,0.022865853658536585,0.009146341463414634,0.012195121951219513,0.27134146341463417,0.028048780487804875,0.025914634146341462,0.7414634146341463,0.7643292682926829,0.012195121951219513
43.0,324.0,6,0.023148148148148147,0.0,0.006172839506172839,0.27469135802469136,0.022530864197530864,0.026234567901234566,0.4083333333333334,0.4314814814814815,0.006172839506172839
24.0,195.0,15,0.04153846153846154,0.0,0.005128205128205128,0.2205128205128205,0.06256410256410257,0.04666666666666666,0.5138461538461538,0.5553846153846154,0.005128205128205128
19.0,129.0,0,0.05271317829457364,0.0,0.007751937984496124,0.35658914728682173,0.01627906976744186,0.05271317829457364,0.30310077519379847,0.3558139534883721,0.007751937984496124
46.0,331.0,28,0.02175226586102719,0.0,0.0030211480362537764,0.26586102719033233,0.012990936555891237,0.02175226586102719,0.4208459214501511,0.4425981873111782,0.0030211480362537764
30.0,256.0,20,0.033203125,0.0,0.00390625,0.34375,0.02890625,0.033203125,0.52109375,0.554296875,0.00390625
29.0,167.0,8,0.03473053892215569,0.005988023952095809,0.011976047904191617,0.5269461077844312,0.04970059880239521,0.0407185628742515,0.9479041916167665,0.9826347305389223,0.011976047904191617
22.0,129.0,17,0.04573643410852713,0.0,0.007751937984496124,0.5038759689922481,0.05503875968992248,0.05348837209302326,0.8767441860465116,0.9224806201550387,0.007751937984496124
7.0,38.0,30,0.14210526315789473,0.02631578947368421,0.02631578947368421,0.6052631578947368,0.3026315789473684,0.14210526315789473,1.4605263157894737,1.6026315789473684,0.02631578947368421
30.0,294.0,8,0.03333333333333333,0.0,0.003401360544217687,0.29591836734693877,0.022108843537414966,0.036734693877551024,0.3554421768707483,0.38877551020408163,0.003401360544217687
83.0,515.0,25,0.012038834951456311,0.001941747572815534,0.001941747572815534,0.1669902912621359,0.018446601941747572,0.012038834951456311,0.7038834951456311,0.7159223300970874,0.001941747572815534
81.0,558.0,25,0.012365591397849462,0.0035842293906810036,0.005376344086021506,0.15412186379928317,0.01863799283154122,0.014157706093189965,0.6064516129032258,0.6188172043010752,0.005376344086021506
31.0,274.0,20,0.032116788321167884,0.0018248175182481751,0.014598540145985401,0.31386861313868614,0.020072992700729927,0.03576642335766424,0.5547445255474452,0.5868613138686132,0.014598540145985401
54.0,290.0,2,0.018620689655172416,0.0,0.0034482758620689655,0.29310344827586204,0.0296551724137931,0.018620689655172416,0.836551724137931,0.8551724137931035,0.0034482758620689655
57.0,457.0,18,0.0175054704595186,0.0,0.002188183807439825,0.18599562363238512,0.018818380743982493,0.019693654266958426,0.449890590809628,0.4673960612691466,0.002188183807439825
42.0,313.0,20,0.023961661341853034,0.006389776357827476,0.022364217252396165,0.2715654952076677,0.024281150159744407,0.03354632587859425,0.43003194888178914,0.45399361022364215,0.022364217252396165
69.0,386.0,12,0.014507772020725387,0.0051813471502590676,0.007772020725388601,0.21761658031088082,0.02253886010362694,0.014507772020725387,0.6183937823834197,0.6329015544041451,0.007772020725388601
32.0,232.0,30,0.03146551724137931,0.004310344827586207,0.008620689655172414,0.3620689655172414,0.02413793103448276,0.03146551724137931,0.4293103448275862,0.4607758620689655,0.008620689655172414
38.0,456.0,26,0.02631578947368421,0.0,0.008771929824561403,0.18421052631578946,0.02543859649122807,0.03070175438596491,0.2206140350877193,0.2469298245614035,0.008771929824561403
5.0,16.0,30,0.2,1.03125,2.5625,5.1875,0.2875,1.2625,2.81875,3.0187500000000003,2.5625
44.0,298.0,18,0.022818791946308724,0.006711409395973154,0.006711409395973154,0.2785234899328859,0.015436241610738253,0.022818791946308724,0.5053691275167785,0.5281879194630873,0.006711409395973154
43.0,194.0,18,0.023195876288659795,0.01288659793814433,0.06701030927835051,0.42783505154639173,0.034536082474226806,0.04381443298969072,0.7587628865979381,0.7819587628865978,0.06701030927835051
29.0,285.0,8,0.03438596491228071,0.0,0.007017543859649123,0.28771929824561404,0.034736842105263156,0.041403508771929824,0.26631578947368423,0.3007017543859649,0.007017543859649123
35.0,270.0,26,0.02851851851851852,0.003703703703703704,0.02962962962962963,0.3,0.02962962962962963,0.039629629629629626,0.662962962962963,0.6914814814814815,0.02962962962962963
63.0,166.0,6,0.01566265060240964,0.018072289156626505,0.04216867469879518,0.4879518072289157,0.05421686746987952,0.033734939759036145,0.7891566265060241,0.8048192771084337,0.04216867469879518
31.0,232.0,20,0.032327586206896554,0.02586206896551724,0.06896551724137931,0.34913793103448276,0.034482758620689655,0.05387931034482758,0.7931034482758621,0.8254310344827587,0.06896551724137931
33.0,234.0,20,0.03034188034188034,0.00641025641025641,0.029914529914529916,0.3418803418803419,0.03418803418803419,0.04316239316239316,0.6474358974358975,0.6777777777777777,0.029914529914529916
76.0,524.0,7,0.013167938931297711,0.0057251908396946565,0.026717557251908396,0.15267175572519084,0.013358778625954198,0.020801526717557254,0.42748091603053434,0.4406488549618321,0.026717557251908396
81.0,601.0,6,0.012312811980033278,0.0008319467554076539,0.0016638935108153079,0.13311148086522462,0.018469217970049915,0.012312811980033278,0.5633943427620632,0.5757071547420965,0.0016638935108153079
49.0,296.0,7,0.02027027027027027,0.0,0.006756756756756757,0.2668918918918919,0.04459459459459459,0.02027027027027027,0.7405405405405405,0.7608108108108108,0.006756756756756757
84.0,450.0,30,0.012,0.006666666666666667,0.011111111111111112,0.17555555555555555,0.029333333333333333,0.014222222222222223,0.5604444444444444,0.5724444444444445,0.011111111111111112
46.0,335.0,7,0.021791044776119404,0.004477611940298508,0.01791044776119403,0.23283582089552238,0.037014925373134326,0.02776119402985075,0.7161194029850746,0.7379104477611941,0.01791044776119403
3.0,6.0,16,0.3333333333333333,1.4166666666666667,4.666666666666667,13.0,1.0,1.6666666666666667,4.583333333333333,4.916666666666667,4.666666666666667
35.0,173.0,20,0.02832369942196532,0.005780346820809248,0.023121387283236993,0.4508670520231214,0.059537572254335265,0.039884393063583816,0.7878612716763006,0.816184971098266,0.023121387283236993
100.0,478.0,12,0.0100418410041841,0.0,0.006276150627615063,0.16317991631799164,0.014853556485355648,0.0100418410041841,0.4228033472803347,0.43284518828451884,0.006276150627615063
47.0,422.0,17,0.02132701421800948,0.002369668246445498,0.009478672985781991,0.1848341232227488,0.014218009478672985,0.023696682464454975,0.3341232227488152,0.35545023696682465,0.009478672985781991
30.0,184.0,20,0.033152173913043474,0.024456521739130436,0.043478260869565216,0.42391304347826086,0.04456521739130435,0.03858695652173913,0.6885869565217392,0.7217391304347825,0.043478260869565216
82.0,614.0,9,0.012214983713355049,0.0016286644951140066,0.004885993485342019,0.1254071661237785,0.018729641693811076,0.015472312703583062,0.40635179153094464,0.4185667752442997,0.004885993485342019
100.0,674.0,18,0.009940652818991098,0.0,0.001483679525222552,0.11275964391691394,0.009198813056379823,0.009940652818991098,0.33857566765578634,0.34851632047477743,0.001483679525222552
34.0,568.0,17,0.029401408450704224,0.0,0.0035211267605633804,0.13380281690140844,0.01091549295774648,0.0329225352112676,0.4105633802816901,0.4399647887323943,0.0035211267605633804
39.0,337.0,18,0.025519287833827894,0.001483679525222552,0.011869436201780416,0.22551928783382788,0.04332344213649852,0.0314540059347181,0.700593471810089,0.7261127596439169,0.011869436201780416
25.0,215.0,15,0.04,0.0,0.018604651162790697,0.3488372093023256,0.017674418604651163,0.04930232558139535,0.6269767441860465,0.6669767441860466,0.018604651162790697
46.0,306.0,13,0.02189542483660131,0.0,0.0032679738562091504,0.24509803921568626,0.027777777777777776,0.02516339869281046,0.684640522875817,0.7065359477124182,0.0032679738562091504
102.0,685.0,9,0.00978102189781022,0.00145985401459854,0.004379562043795621,0.10948905109489052,0.02291970802919708,0.012700729927007298,0.4725547445255474,0.4823357664233576,0.004379562043795621
73.0,468.0,18,0.013675213675213675,0.002136752136752137,0.017094017094017096,0.1581196581196581,0.016025641025641024,0.02435897435897436,0.469017094017094,0.4826923076923077,0.017094017094017096
35.0,275.0,18,0.02872727272727273,0.00909090909090909,0.025454545454545455,0.2690909090909091,0.03127272727272727,0.032363636363636365,0.9312727272727274,0.96,0.025454545454545455
38.0,287.0,20,0.026480836236933796,0.0,0.003484320557491289,0.2578397212543554,0.02613240418118467,0.029965156794425084,0.5313588850174216,0.5578397212543554,0.003484320557491289
35.0,277.0,20,0.028519855595667873,0.0036101083032490976,0.010830324909747292,0.26714801444043323,0.009386281588447653,0.032129963898916966,0.7350180505415163,0.7635379061371841,0.010830324909747292
108.0,716.0,0,0.009217877094972066,0.0,0.0013966480446927375,0.10335195530726257,0.0036312849162011174,0.010614525139664804,0.3136871508379888,0.3229050279329609,0.0013966480446927375
9.0,29.0,23,0.11034482758620691,0.3793103448275862,1.1379310344827587,2.5172413793103448,0.5551724137931034,0.42068965517241375,2.0724137931034483,2.1827586206896554,1.1379310344827587
14.0,117.0,27,0.0717948717948718,0.07264957264957266,0.18803418803418803,0.6153846153846154,0.0452991452991453,0.14871794871794872,0.7162393162393162,0.788034188034188,0.18803418803418803
38.0,307.0,13,0.026384364820846905,0.004885993485342019,0.013029315960912053,0.23452768729641693,0.013029315960912053,0.029641693811074916,0.3794788273615635,0.4058631921824104,0.013029315960912053
109.0,714.0,11,0.009243697478991597,0.0,0.0014005602240896359,0.10084033613445378,0.0056022408963585435,0.010644257703081233,0.3431372549019608,0.35238095238095235,0.0014005602240896359
21.0,219.0,8,0.047488584474885846,0.0091324200913242,0.0182648401826484,0.3242009132420091,0.03013698630136986,0.052054794520547946,0.48219178082191777,0.5296803652968036,0.0182648401826484
18.0,117.0,0,0.05555555555555555,0.08974358974358974,0.2222222222222222,0.5982905982905983,0.03504273504273504,0.09829059829059829,1.0136752136752136,1.0692307692307692,0.2222222222222222
48.0,423.0,24,0.020803782505910168,0.002364066193853428,0.002364066193853428,0.16548463356973994,0.01583924349881797,0.020803782505910168,0.3869976359338061,0.4078014184397163,0.002364066193853428
27.0,240.0,15,0.037083333333333336,0.0,0.004166666666666667,0.2875,0.043333333333333335,0.037083333333333336,0.185,0.22208333333333333,0.004166666666666667
84.0,661.0,7,0.01195158850226929,0.0,0.0015128593040847202,0.1043872919818457,0.012102874432677761,0.01195158850226929,0.3388804841149773,0.3508320726172466,0.0015128593040847202
25.0,118.0,1,0.039830508474576275,0.05084745762711865,0.1694915254237288,0.5847457627118644,0.09745762711864407,0.06525423728813559,1.0720338983050848,1.111864406779661,0.1694915254237288
92.0,624.0,18,0.010897435897435897,0.0,0.0016025641025641025,0.10897435897435898,0.01298076923076923,0.012499999999999999,0.4296474358974359,0.44054487179487184,0.0016025641025641025
44.0,350.0,28,0.022857142857142857,0.0,0.002857142857142857,0.19428571428571428,0.033428571428571426,0.025714285714285714,0.4391428571428571,0.46199999999999997,0.002857142857142857
8.0,49.0,30,0.12448979591836734,0.3877551020408163,1.0204081632653061,1.3877551020408163,0.2612244897959184,0.36938775510204086,1.5877551020408163,1.7122448979591836,1.0204081632653061
50.0,272.0,23,0.01985294117647059,0.0,0.011029411764705883,0.24632352941176472,0.039338235294117646,0.01985294117647059,0.5283088235294118,0.5481617647058823,0.011029411764705883
106.0,769.0,9,0.009492847854356307,0.0013003901170351106,0.0013003901170351106,0.08712613784135241,0.013914174252275683,0.009492847854356307,0.35461638491547465,0.3641092327698309,0.0013003901170351106
9.0,64.0,23,0.1109375,0.2734375,0.71875,1.03125,0.15,0.3296875,1.4703125,1.5812499999999998,0.71875
15.0,67.0,17,0.06716417910447761,0.022388059701492536,0.1044776119402985,0.9850746268656716,0.14328358208955225,0.09701492537313433,1.225373134328358,1.2925373134328357,0.1044776119402985
19.0,126.0,0,0.052380952380952375,0.023809523809523808,0.0873015873015873,0.5158730158730159,0.03492063492063492,0.08412698412698412,0.6698412698412699,0.7222222222222222,0.0873015873015873
58.0,393.0,27,0.017302798982188294,0.0,0.01272264631043257,0.16539440203562342,0.024681933842239184,0.022391857506361326,0.5997455470737914,0.6170483460559797,0.01272264631043257
26.0,234.0,20,0.038461538461538464,0.004273504273504274,0.01282051282051282,0.2777777777777778,0.06196581196581197,0.04700854700854701,0.8226495726495726,0.8611111111111112,0.01282051282051282
28.0,145.0,8,0.03586206896551724,0.013793103448275862,0.027586206896551724,0.4482758620689655,0.06689655172413793,0.04275862068965517,0.7703448275862069,0.8062068965517242,0.027586206896551724
3.0,11.0,16,0.33636363636363636,0.8181818181818182,2.727272727272727,5.909090909090909,0.6454545454545454,0.8818181818181817,3.1,3.436363636363636,2.727272727272727
32.0,243.0,15,0.031275720164609055,0.0,0.00411522633744856,0.26337448559670784,0.02962962962962963,0.03539094650205761,0.4411522633744856,0.47242798353909465,0.00411522633744856
5.0,10.0,17,0.2,1.4,4.3,6.4,0.45,1.3,2.45,2.65,4.3
83.0,641.0,0,0.01201248049921997,0.0015600624024961,0.0078003120124804995,0.09828393135725429,0.0249609984399376,0.01201248049921997,0.4664586583463339,0.4784711388455538,0.0078003120124804995
3.0,3.0,16,0.3333333333333333,3.3333333333333335,9.0,21.0,3.766666666666667,2.6666666666666665,9.766666666666667,10.1,9.0
47.0,481.0,17,0.021205821205821204,0.0010395010395010396,0.004158004158004158,0.1288981288981289,0.0288981288981289,0.023284823284823283,0.3022869022869023,0.32349272349272346,0.004158004158004158
89.0,801.0,25,0.011235955056179775,0.0,0.0012484394506866417,0.07740324594257178,0.015855181023720348,0.012484394506866416,0.3104868913857678,0.32172284644194754,0.0012484394506866417
2.0,4.0,26,0.5,1.375,7.25,15.5,2.525,2.75,4.65,5.15,7.25
8.0,50.0,23,0.126,0.16,0.42,1.24,0.032,0.28600000000000003,1.212,1.3379999999999999,0.42
3.0,8.0,17,0.3375,0.6875,2.875,7.75,0.7625,1.2125,3.825,4.1625,2.875
3.0,8.0,17,0.3375,0.5,1.875,5.125,0.5875,0.8375,3.4625,3.8,1.875
61.0,444.0,12,0.01644144144144144,0.0022522522522522522,0.01126126126126126,0.1373873873873874,0.017117117117117116,0.0231981981981982,0.6072072072072072,0.6236486486486488,0.01126126126126126
1.0,3.0,26,1.0,0.3333333333333333,1.0,20.333333333333332,1.0666666666666667,1.3333333333333333,2.066666666666667,3.0666666666666664,1.0
33.0,273.0,20,0.030402930402930406,0.0,0.014652014652014652,0.22344322344322345,0.06007326007326007,0.0413919413919414,0.5472527472527473,0.5776556776556777,0.014652014652014652
29.0,185.0,20,0.034594594594594595,0.002702702702702703,0.010810810810810811,0.32972972972972975,0.06972972972972973,0.04,0.7967567567567568,0.8313513513513514,0.010810810810810811
17.0,76.0,7,0.05921052631578947,0.10526315789473684,0.39473684210526316,0.8026315789473685,0.15263157894736842,0.19078947368421054,1.4157894736842105,1.4749999999999999,0.39473684210526316
80.0,524.0,12,0.012595419847328244,0.0019083969465648854,0.0019083969465648854,0.11641221374045801,0.019656488549618323,0.012595419847328244,0.3669847328244275,0.3795801526717557,0.0019083969465648854
39.0,232.0,12,0.025431034482758623,0.004310344827586207,0.004310344827586207,0.125,0.052155172413793104,0.025431034482758623,0.3452586206896551,0.3706896551724138,0.004310344827586207
32.0,176.0,20,0.03125,0.0,0.011363636363636364,0.3409090909090909,0.018181818181818184,0.036931818181818184,0.7454545454545454,0.7767045454545454,0.011363636363636364
27.0,130.0,14,0.03692307692307692,0.007692307692307693,0.007692307692307693,0.46153846153846156,0.03692307692307692,0.03692307692307692,0.49846153846153846,0.5353846153846153,0.007692307692307693
23.0,210.0,30,0.043333333333333335,0.009523809523809525,0.014285714285714285,0.28095238095238095,0.03,0.048095238095238094,0.4442857142857143,0.48761904761904756,0.014285714285714285
30.0,254.0,1,0.03346456692913386,0.003937007874015748,0.01968503937007874,0.23228346456692914,0.04173228346456693,0.04133858267716536,0.23070866141732285,0.2641732283464567,0.01968503937007874
29.0,177.0,5,0.03446327683615819,0.005649717514124294,0.02824858757062147,0.327683615819209,0.03672316384180791,0.04576271186440678,0.867231638418079,0.9016949152542373,0.02824858757062147
5.0,39.0,30,0.19999999999999998,0.15384615384615385,0.5641025641025641,1.4871794871794872,0.04358974358974359,0.3282051282051282,1.376923076923077,1.5769230769230769,0.5641025641025641
8.0,12.0,23,0.125,0.7916666666666666,1.75,4.75,0.7916666666666666,0.375,4.25,4.375,1.75
11.0,26.0,23,0.0923076923076923,0.2692307692307692,1.0,2.1923076923076925,0.19230769230769232,0.36153846153846153,2.3461538461538463,2.4384615384615382,1.0
69.0,645.0,12,0.014418604651162792,0.0,0.0015503875968992248,0.08837209302325581,0.005271317829457364,0.015968992248062017,0.31534883720930235,0.32976744186046514,0.0015503875968992248
33.0,332.0,5,0.03042168674698795,0.0,0.006024096385542169,0.1716867469879518,0.019879518072289156,0.033433734939759034,0.36626506024096384,0.39668674698795175,0.006024096385542169
2.0,5.0,26,0.5,1.8,4.0,11.4,1.6199999999999999,1.3,5.82,6.32,4.0
3.0,13.0,16,0.33076923076923076,0.5,1.8461538461538463,4.3076923076923075,0.9615384615384616,0.8692307692307693,2.5384615384615383,2.869230769230769,1.8461538461538463
1.0,11.0,26,1.0,0.0,0.36363636363636365,5.090909090909091,0.4636363636363636,1.2727272727272727,1.7363636363636366,2.7363636363636363,0.36363636363636365
21.0,144.0,1,0.04791666666666667,0.006944444444444444,0.006944444444444444,0.3888888888888889,0.10555555555555556,0.04791666666666667,0.7583333333333333,0.80625,0.006944444444444444
3.0,13.0,17,0.33076923076923076,1.0,2.5384615384615383,4.3076923076923075,0.26153846153846155,0.5615384615384615,2.4153846153846152,2.7461538461538457,2.5384615384615383
19.0,125.0,0,0.0528,0.0,0.008,0.44,0.0544,0.0528,0.6544,0.7071999999999999,0.008
82.0,638.0,6,0.012225705329153605,0.0,0.003134796238244514,0.08620689655172414,0.022100313479623823,0.013793103448275864,0.18510971786833855,0.19733542319749214,0.003134796238244514
5.0,17.0,16,0.19999999999999998,0.4411764705882353,1.4705882352941178,3.235294117647059,0.20588235294117646,0.7294117647058824,2.176470588235294,2.376470588235294,1.4705882352941178
19.0,144.0,7,0.05277777777777778,0.0,0.013888888888888888,0.375,0.059027777777777776,0.05277777777777778,0.6354166666666666,0.6881944444444444,0.013888888888888888
37.0,316.0,26,0.02689873417721519,0.0,0.0031645569620253164,0.17088607594936708,0.03164556962025317,0.02689873417721519,0.2911392405063291,0.3180379746835443,0.0031645569620253164
3.0,10.0,17,0.32999999999999996,0.7,2.1,5.4,1.4300000000000002,1.23,4.33,4.659999999999999,2.1
30.0,208.0,8,0.03317307692307692,0.0,0.009615384615384616,0.25961538461538464,0.01730769230769231,0.03317307692307692,0.32499999999999996,0.3581730769230769,0.009615384615384616
1.0,6.0,26,1.0,0.75,2.1666666666666665,9.0,0.0,2.1666666666666665,2.25,3.25,2.1666666666666665
5.0,48.0,17,0.19999999999999998,0.21875,0.9166666666666666,1.1041666666666667,0.14583333333333334,0.3875,1.53125,1.73125,0.9166666666666666
51.0,238.0,24,0.019747899159663865,0.0,0.004201680672268907,0.22268907563025211,0.022689075630252103,0.023949579831932775,0.3504201680672269,0.3701680672268908,0.004201680672268907
1.0,21.0,26,1.0,0.21428571428571427,1.1904761904761905,2.5238095238095237,0.2571428571428572,1.2380952380952381,1.6142857142857143,2.6142857142857143,1.1904761904761905
35.0,302.0,30,0.02847682119205298,0.009933774834437087,0.009933774834437087,0.17549668874172186,0.048013245033112585,0.02847682119205298,0.5645695364238411,0.593046357615894,0.009933774834437087
2.0,1.0,16,0.5,4.0,13.0,53.0,11.7,4.5,29.7,30.2,13.0
10.0,52.0,2,0.1,0.08653846153846154,0.4230769230769231,1.0192307692307692,0.2519230769230769,0.31153846153846154,1.2807692307692307,1.3807692307692307,0.4230769230769231
100.0,624.0,18,0.009935897435897437,0.0,0.0016025641025641025,0.08493589743589744,0.02548076923076923,0.009935897435897437,0.34118589743589745,0.35112179487179485,0.0016025641025641025
18.0,106.0,17,0.05566037735849057,0.04245283018867924,0.1792452830188679,0.49056603773584906,0.0669811320754717,0.11226415094339623,0.750943396226415,0.8066037735849056,0.1792452830188679
19.0,105.0,7,0.05238095238095238,0.0,0.01904761904761905,0.49523809523809526,0.05238095238095238,0.06190476190476191,0.3761904761904762,0.42857142857142855,0.01904761904761905
8.0,111.0,23,0.12522522522522522,0.08108108108108109,0.22522522522522523,0.46846846846846846,0.04954954954954955,0.19729729729729728,1.0225225225225225,1.1477477477477478,0.22522522522522523
4.0,21.0,16,0.2523809523809524,0.40476190476190477,0.8095238095238095,2.4761904761904763,0.0,0.5380952380952382,1.7380952380952381,1.9904761904761903,0.8095238095238095
10.0,54.0,16,0.1,0.18518518518518517,0.5555555555555556,0.9629629629629629,0.24629629629629632,0.3037037037037037,1.2833333333333332,1.3833333333333333,0.5555555555555556
31.0,199.0,14,0.032160804020100506,0.005025125628140704,0.005025125628140704,0.2562814070351759,0.04472361809045226,0.032160804020100506,0.39648241206030155,0.42864321608040207,0.005025125628140704
1.0,1.0,26,1.0,4.5,23.0,51.0,3.8,4.0,16.3,17.3,23.0
66.0,400.0,28,0.01525,0.005,0.0075,0.1275,0.034,0.01525,0.5765,0.59175,0.0075
23.0,222.0,15,0.04369369369369369,0.0,0.0045045045045045045,0.22972972972972974,0.06126126126126126,0.04819819819819819,0.38558558558558553,0.4292792792792793,0.0045045045045045045
2.0,12.0,16,0.5,0.9583333333333334,2.0,4.166666666666667,1.0250000000000001,1.1666666666666667,2.566666666666667,3.0666666666666664,2.0
15.0,70.0,5,0.06714285714285714,0.11428571428571428,0.3,0.7142857142857143,0.10571428571428572,0.09571428571428571,0.7771428571428571,0.8442857142857143,0.3
62.0,299.0,24,0.016053511705685617,0.0,0.013377926421404682,0.16722408026755853,0.03043478260869565,0.02608695652173913,0.6424749163879598,0.6585284280936455,0.013377926421404682
4.0,8.0,17,0.25,0.8125,2.625,6.25,0.475,1.375,4.4125,4.6625,2.625
5.0,29.0,16,0.19999999999999998,0.13793103448275862,0.4827586206896552,1.7241379310344827,0.19655172413793104,0.40689655172413797,1.713793103448276,1.9137931034482758,0.4827586206896552
34.0,282.0,30,0.029432624113475178,0.0,0.0035460992907801418,0.1773049645390071,0.04893617021276596,0.029432624113475178,0.4815602836879433,0.5109929078014185,0.0035460992907801418
2.0,4.0,26,0.5,1.0,5.25,12.5,0.5,1.75,3.75,4.25,5.25
18.0,161.0,29,0.055279503105590065,0.003105590062111801,0.006211180124223602,0.3105590062111801,0.03540372670807453,0.055279503105590065,0.16273291925465838,0.21801242236024845,0.006211180124223602
66.0,531.0,7,0.015065913370998116,0.0018832391713747645,0.0018832391713747645,0.09416195856873823,0.017137476459510356,0.015065913370998116,0.5595103578154426,0.5745762711864407,0.0018832391713747645
27.0,199.0,5,0.03718592964824121,0.005025125628140704,0.02512562814070352,0.25125628140703515,0.06934673366834171,0.05728643216080402,0.8884422110552764,0.9256281407035176,0.02512562814070352
67.0,620.0,15,0.015000000000000001,0.0,0.0016129032258064516,0.08064516129032258,0.011935483870967743,0.01661290322580645,0.2829032258064516,0.2979032258064516,0.0016129032258064516
11.0,47.0,18,0.09148936170212765,0.24468085106382978,0.7446808510638298,1.0638297872340425,0.19361702127659575,0.474468085106383,2.0340425531914894,2.125531914893617,0.7446808510638298
69.0,693.0,18,0.01443001443001443,0.001443001443001443,0.001443001443001443,0.07215007215007214,0.010678210678210679,0.01443001443001443,0.49841269841269836,0.5128427128427128,0.001443001443001443
3.0,66.0,17,0.3333333333333333,0.06818181818181818,0.30303030303030304,0.7424242424242424,0.08787878787878788,0.45454545454545453,0.9136363636363636,1.2469696969696968,0.30303030303030304
4.0,22.0,17,0.25,0.20454545454545456,1.0,2.227272727272727,0.3409090909090909,0.4772727272727273,1.8181818181818181,2.0681818181818183,1.0
67.0,450.0,15,0.014888888888888889,0.0011111111111111111,0.0044444444444444444,0.10888888888888888,0.03755555555555555,0.01711111111111111,0.6808888888888889,0.6957777777777777,0.0044444444444444444
31.0,175.0,13,0.032,0.0,0.03428571428571429,0.2742857142857143,0.09028571428571429,0.04914285714285714,0.7074285714285714,0.7394285714285714,0.03428571428571429
