age,games_played,team_encoded,fg_attempts_per_game,fg_makes_per_game,fg_percentage,xp_attempts_per_game,xp_percentage,long_range_accuracy,mid_range_accuracy,kickoff_touchback_pct,points_per_game,target
25,16,16,2.5625,1.875,0.732,1.5625,1.0,0.5,0.6111111111111112,0.2,7.1875,1.875
32,16,22,2.5625,2.0625,0.805,2.6875,1.0,0.5714285714285714,0.6666666666666666,0.312,8.875,2.0625
31,16,9,2.4375,2.0625,0.846,1.6875,0.963,0.75,0.7777777777777778,0.068,7.8125,2.0625
26,16,4,2.4375,1.875,0.769,2.3125,1.0,0.4,0.5,0.086,7.9375,1.875
36,16,6,2.375,2.0,0.8420000000000001,2.9375,1.0,0.3333333333333333,0.8333333333333334,0.24,8.9375,2.0
23,16,1,2.1875,1.5,0.6859999999999999,1.75,1.0,0.0,0.7857142857142857,0.127,6.25,1.5
23,16,20,2.0,1.5,0.75,2.75,0.955,0.6666666666666666,0.7272727272727273,0.262,7.125,1.5
35,16,27,1.9375,1.75,0.903,2.75,1.0,1.0,0.8,0.0,8.0,1.75
28,16,21,1.875,1.5625,0.833,2.1875,1.0,0.75,0.5714285714285714,0.20800000000000002,6.875,1.5625
37,16,1,1.875,1.5625,0.833,1.9375,1.0,0.5,0.7142857142857143,0.278,6.625,1.5625
34,16,19,1.875,1.6875,0.9,2.6875,1.0,0.75,0.7142857142857143,0.151,7.75,1.6875
30,16,5,1.8125,1.625,0.897,2.4375,1.0,0.0,0.875,0.506,7.3125,1.625
41,16,0,1.8125,1.5625,0.862,1.0625,1.0,0.75,0.7857142857142857,0.0,5.75,1.5625
24,16,16,1.75,1.4375,0.821,2.25,1.0,0.5,0.6,0.013000000000000001,6.5625,1.4375
26,16,25,1.75,1.375,0.7859999999999999,2.875,1.0,0.5,0.8,0.048,7.0,1.375
35,16,22,1.75,1.4375,0.821,1.75,1.0,0.0,0.6,0.10400000000000001,6.0625,1.4375
28,13,18,2.1538461538461537,1.7692307692307692,0.821,3.076923076923077,1.0,0.25,0.9,0.055999999999999994,8.384615384615385,1.7692307692307692
28,16,20,1.75,1.375,0.7859999999999999,2.5625,1.0,1.0,0.6428571428571429,0.19699999999999998,6.6875,1.375
38,16,13,1.75,1.625,0.929,3.1875,1.0,0.0,0.9,0.0,8.0625,1.625
34,16,26,1.6875,1.5,0.889,1.8125,1.0,0.6666666666666666,0.8,0.22899999999999998,6.3125,1.5
32,16,24,1.625,1.5,0.9229999999999999,2.375,1.0,0.6666666666666666,1.0,0.22399999999999998,6.875,1.5
24,16,25,1.625,1.25,0.769,2.625,1.0,0.3333333333333333,0.75,0.10300000000000001,6.375,1.25
24,14,30,1.7857142857142858,1.4285714285714286,0.8,2.857142857142857,1.0,1.0,0.8571428571428571,0.11800000000000001,7.142857142857143,1.4285714285714286
32,15,21,1.5333333333333334,1.2666666666666666,0.826,2.8666666666666667,1.0,0.6666666666666666,0.75,0.077,6.666666666666667,1.2666666666666666
31,14,30,2.2857142857142856,1.7142857142857142,0.75,2.2857142857142856,1.0,0.5,0.42857142857142855,0.085,7.428571428571429,1.7142857142857142
31,9,5,2.4444444444444446,1.6666666666666667,0.682,2.111111111111111,1.0,0.5,0.0,0.111,7.111111111111111,1.6666666666666667
31,5,27,2.0,1.8,0.9,2.6,1.0,0.0,1.0,0.038,8.0,1.8
33,16,10,1.3125,1.0,0.762,2.0,0.9690000000000001,0.5,0.5,0.11900000000000001,4.9375,1.0
28,9,31,2.111111111111111,1.6666666666666667,0.789,1.8888888888888888,1.0,0.5,0.3333333333333333,0.159,6.888888888888889,1.6666666666666667
36,16,0,1.125,1.0625,0.9440000000000001,1.9375,0.968,0.0,1.0,0.046,5.0625,1.0625
26,12,12,1.5,1.3333333333333333,0.889,2.4166666666666665,0.966,0.6666666666666666,0.8,0.35100000000000003,6.333333333333333,1.3333333333333333
28,8,5,2.0,1.625,0.813,2.0,1.0,1.0,0.625,0.059000000000000004,6.875,1.625
29,7,5,2.142857142857143,2.0,0.9329999999999999,2.7142857142857144,1.0,0.0,0.8888888888888888,0.05,8.714285714285714,2.0
40,8,5,1.75,1.5,0.857,2.375,1.0,0.75,0.8,0.025,6.875,1.5
26,8,17,1.625,1.25,0.769,3.25,1.0,0.0,0.6666666666666666,0.35700000000000004,7.0,1.25
37,9,27,1.4444444444444444,1.2222222222222223,0.846,1.8888888888888888,1.0,0.6666666666666666,0.5,0.10800000000000001,5.555555555555555,1.2222222222222223
33,9,30,1.3333333333333333,1.3333333333333333,1.0,4.555555555555555,0.951,0.0,1.0,0.048,8.333333333333334,1.3333333333333333
33,1,21,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.2,4.0,0.0
33,8,17,1.5,1.5,1.0,4.625,0.946,0.0,1.0,0.035,8.875,1.5
25,5,31,1.6,1.4,0.875,2.0,0.8,0.0,1.0,0.0,5.8,1.4
25,4,12,1.75,1.5,0.857,2.5,1.0,0.0,0.6666666666666666,0.1,7.0,1.5
46,2,30,3.0,2.5,0.833,1.5,1.0,0.0,0.0,0.0,9.0,2.5
34,3,18,1.6666666666666667,1.3333333333333333,0.8,2.6666666666666665,1.0,0.0,0.0,0.059000000000000004,6.666666666666667,1.3333333333333333
30,2,27,2.0,1.0,0.5,1.5,1.0,0.0,0.0,0.0,4.5,1.0
24,2,31,2.0,1.0,0.5,2.5,1.0,0.0,0.0,0.125,5.5,1.0
23,16,5,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
29,15,17,0.0,0.0,0.0,0.06666666666666667,1.0,0.0,0.0,0.0,0.06666666666666667,0.0
35,16,6,2.3125,2.0,0.865,2.8125,0.956,0.3333333333333333,0.8461538461538461,0.11699999999999999,8.6875,2.0
25,16,25,2.25,1.6875,0.75,3.0625,0.98,0.3333333333333333,0.5714285714285714,0.128,8.0625,1.6875
33,16,4,2.25,1.875,0.833,2.0,1.0,1.0,0.7857142857142857,0.122,7.625,1.875
27,16,18,2.1875,2.0,0.914,3.1875,0.98,0.75,0.75,0.09300000000000001,9.125,2.0
25,16,12,2.1875,1.875,0.857,2.0,1.0,0.6666666666666666,0.8,0.359,7.625,1.875
32,16,10,2.0625,1.75,0.848,1.5,1.0,0.3333333333333333,0.6666666666666666,0.08800000000000001,6.75,1.75
31,16,24,2.0,1.6875,0.8440000000000001,2.3125,1.0,0.8333333333333334,0.8333333333333334,0.086,7.375,1.6875
33,16,19,2.0,1.3125,0.6559999999999999,2.75,0.977,0.5,0.3333333333333333,0.122,6.625,1.3125
31,16,21,2.0,1.6875,0.8440000000000001,2.8125,1.0,1.0,0.8333333333333334,0.07,7.875,1.6875
25,16,17,1.9375,1.625,0.8390000000000001,2.9375,1.0,0.6666666666666666,0.625,0.231,7.8125,1.625
30,16,5,1.9375,1.6875,0.871,2.5625,1.0,0.0,0.8,0.037000000000000005,7.625,1.6875
31,16,22,1.8125,1.625,0.897,1.0625,1.0,0.75,0.9,0.293,5.9375,1.625
23,16,25,1.8125,1.5625,0.862,1.8125,1.0,0.4,0.8571428571428571,0.09699999999999999,6.5,1.5625
24,16,16,1.75,1.5625,0.893,2.375,0.9740000000000001,0.5,0.8888888888888888,0.08900000000000001,7.0,1.5625
25,14,20,2.0,1.2857142857142858,0.643,2.5714285714285716,1.0,0.5,0.4166666666666667,0.0,6.428571428571429,1.2857142857142858
27,16,21,1.75,1.5,0.857,2.0625,1.0,0.6666666666666666,0.7,0.11,6.5625,1.5
32,16,31,1.75,1.4375,0.821,1.8125,0.966,0.5,1.0,0.11599999999999999,6.0625,1.4375
39,16,5,1.75,1.3125,0.75,1.5625,1.0,0.25,0.7,0.063,5.5,1.3125
35,16,0,1.75,1.625,0.929,3.4375,0.982,1.0,0.8888888888888888,0.051,8.25,1.625
27,16,20,1.75,1.125,0.643,1.9375,0.968,0.4444444444444444,0.42857142857142855,0.266,5.25,1.125
40,16,0,1.6875,1.375,0.815,2.0,0.9690000000000001,0.25,0.8333333333333334,0.0,6.0625,1.375
36,16,1,1.625,1.5,0.9229999999999999,1.75,1.0,0.0,0.8333333333333334,0.319,6.25,1.5
30,16,9,1.5,1.1875,0.792,1.0,1.0,0.8571428571428571,0.5714285714285714,0.154,4.5625,1.1875
36,14,27,1.5,1.2142857142857142,0.81,2.357142857142857,1.0,0.6666666666666666,0.6666666666666666,0.079,6.0,1.2142857142857142
28,14,30,1.7142857142857142,1.4285714285714286,0.833,1.8571428571428572,0.9620000000000001,0.0,1.0,0.096,6.071428571428571,1.4285714285714286
28,12,1,1.75,1.5,0.857,1.75,0.9520000000000001,0.0,1.0,0.096,6.166666666666667,1.5
28,2,20,1.5,1.0,0.667,2.5,1.0,0.0,1.0,0.0,5.5,1.0
23,9,16,2.111111111111111,1.5555555555555556,0.737,1.3333333333333333,1.0,0.75,0.7142857142857143,0.16699999999999998,6.0,1.5555555555555556
34,11,22,1.7272727272727273,1.5454545454545454,0.895,1.7272727272727273,0.9470000000000001,0.0,0.8333333333333334,0.08199999999999999,6.2727272727272725,1.5454545454545454
39,11,27,1.7272727272727273,1.0909090909090908,0.632,3.0,0.97,0.5,0.6,0.0,6.181818181818182,1.0909090909090908
45,11,30,1.5454545454545454,1.1818181818181819,0.765,4.7272727272727275,0.9620000000000001,0.0,0.6666666666666666,0.0,8.090909090909092,1.1818181818181819
29,12,30,1.9166666666666667,1.5,0.7829999999999999,1.9166666666666667,1.0,0.0,1.0,0.055999999999999994,6.416666666666667,1.5
29,5,22,1.2,1.2,1.0,0.8,1.0,0.0,0.0,0.125,4.4,1.2
29,7,5,2.4285714285714284,1.7142857142857142,0.706,2.7142857142857144,1.0,0.0,1.0,0.026000000000000002,7.857142857142857,1.7142857142857142
33,14,26,1.2142857142857142,1.1428571428571428,0.941,2.7142857142857144,0.9740000000000001,0.0,0.8571428571428571,0.215,6.071428571428571,1.1428571428571428
24,9,5,1.4444444444444444,1.0,0.6920000000000001,3.111111111111111,0.9640000000000001,0.0,0.6,0.065,6.0,1.0
23,5,30,2.2,1.8,0.818,2.2,0.909,0.0,0.0,0.33299999999999996,7.4,1.8
41,10,13,1.1,0.9,0.818,3.3,1.0,0.0,1.0,0.0,6.0,0.9
34,5,27,2.0,1.4,0.7,2.0,1.0,0.5,0.0,0.0,6.2,1.4
37,6,13,1.5,1.1666666666666667,0.778,3.0,0.9440000000000001,0.0,1.0,0.0,6.333333333333333,1.1666666666666667
27,6,30,1.3333333333333333,0.6666666666666666,0.5,2.3333333333333335,1.0,0.0,0.25,0.043,4.333333333333333,0.6666666666666666
27,4,16,1.5,0.5,0.33299999999999996,1.5,1.0,0.0,0.0,0.091,3.0,0.5
27,2,26,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,7.0,1.0
22,4,1,1.0,1.0,1.0,1.75,0.857,0.0,1.0,0.2,4.5,1.0
24,1,27,3.0,2.0,0.667,2.0,1.0,0.0,0.0,0.2,8.0,2.0
29,5,11,0.2,0.0,0.0,2.0,1.0,0.0,0.0,0.11800000000000001,2.0,0.0
29,3,16,0.3333333333333333,0.0,0.0,2.0,1.0,0.0,0.0,0.111,2.0,0.0
29,1,27,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0
34,16,6,2.5,2.0625,0.825,2.8125,1.0,0.4,0.8,0.191,9.0,2.0625
24,16,17,2.5,2.25,0.9,2.5,1.0,1.0,0.8181818181818182,0.179,9.25,2.25
33,16,16,2.375,2.0,0.8420000000000001,2.25,0.972,0.0,0.625,0.073,8.1875,2.0
44,15,21,2.533333333333333,2.3333333333333335,0.9209999999999999,2.533333333333333,1.0,1.0,0.7142857142857143,0.038,9.533333333333333,2.3333333333333335
31,16,10,2.375,1.875,0.789,2.125,1.0,0.3333333333333333,0.6666666666666666,0.13,7.75,1.875
29,16,9,2.25,1.9375,0.861,1.1875,1.0,0.75,0.7692307692307693,0.121,7.0,1.9375
33,16,22,2.25,1.875,0.833,1.125,1.0,0.5,0.8333333333333334,0.182,6.75,1.875
27,16,1,2.25,1.625,0.722,1.5625,1.0,0.25,0.6875,0.132,6.4375,1.625
24,16,25,2.125,1.6875,0.794,2.875,1.0,0.5,0.8333333333333334,0.185,7.9375,1.6875
34,16,0,2.125,1.8125,0.853,2.5,1.0,1.0,0.6666666666666666,0.071,7.9375,1.8125
24,16,12,2.125,1.5625,0.735,2.5,0.975,0.8333333333333334,0.45454545454545453,0.22899999999999998,7.125,1.5625
30,16,24,2.0625,1.8125,0.879,2.5,1.0,1.0,0.7894736842105263,0.259,7.9375,1.8125
32,16,19,2.0625,1.8125,0.879,2.3125,1.0,0.6666666666666666,0.8,0.107,7.75,1.8125
35,16,27,2.0625,1.8125,0.879,2.125,1.0,0.6666666666666666,0.7272727272727273,0.115,7.5625,1.8125
40,16,5,2.0625,1.6875,0.818,2.5625,1.0,0.0,0.5555555555555556,0.11900000000000001,7.625,1.6875
26,16,18,2.0,1.6875,0.8440000000000001,2.875,1.0,1.0,0.375,0.087,7.9375,1.6875
38,16,27,1.9375,1.8125,0.935,2.625,1.0,0.5,1.0,0.0,8.0625,1.8125
39,16,0,1.9375,1.75,0.903,2.875,1.0,0.3333333333333333,0.9166666666666666,0.0,8.125,1.75
29,16,5,1.9375,1.6875,0.871,2.3125,0.973,0.5,0.8,0.114,7.3125,1.6875
30,16,22,1.875,1.5,0.8,1.625,0.9620000000000001,0.42857142857142855,0.5,0.32799999999999996,6.0625,1.5
26,16,21,1.8125,1.625,0.897,2.5625,1.0,0.0,0.7272727272727273,0.114,7.4375,1.625
32,15,4,1.8666666666666667,1.6,0.857,2.6,1.0,1.0,0.8,0.08800000000000001,7.4,1.6
32,16,26,1.75,1.5625,0.893,2.75,1.0,0.5,1.0,0.16699999999999998,7.4375,1.5625
35,16,1,1.6875,1.5,0.889,1.875,1.0,0.75,0.8333333333333334,0.31,6.375,1.5
23,16,16,1.5625,1.3125,0.84,2.5,1.0,1.0,0.6923076923076923,0.09300000000000001,6.4375,1.3125
26,16,20,1.5625,1.1875,0.76,2.0625,1.0,0.8,0.7142857142857143,0.152,5.625,1.1875
36,16,13,1.5625,1.25,0.8,2.6875,1.0,1.0,0.5714285714285714,0.1,6.4375,1.25
31,14,31,1.7142857142857142,1.5,0.875,1.0714285714285714,1.0,0.0,0.8181818181818182,0.154,5.571428571428571,1.5
24,16,20,1.375,1.25,0.909,2.625,1.0,1.0,0.9090909090909091,0.0,6.375,1.25
38,16,5,1.375,1.3125,0.955,1.625,0.9620000000000001,1.0,1.0,0.106,5.5,1.3125
22,8,30,1.625,1.625,1.0,3.5,1.0,0.0,1.0,0.184,8.375,1.625
22,10,25,1.2,1.0,0.833,2.4,1.0,0.0,1.0,0.087,5.4,1.0
33,5,30,2.0,1.2,0.6,3.2,1.0,0.5,0.4,0.267,6.8,1.2
27,6,25,1.6666666666666667,1.0,0.6,1.1666666666666667,1.0,0.0,0.6666666666666666,0.0,4.166666666666667,1.0
23,3,30,1.3333333333333333,1.0,0.75,3.3333333333333335,0.9,0.0,1.0,0.059000000000000004,6.0,1.0
23,8,5,0.25,0.125,0.5,0.0,0.0,0.5,0.0,0.071,0.375,0.125
26,1,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
26,2,31,0.5,0.5,1.0,1.5,1.0,0.0,0.0,0.16699999999999998,3.0,0.5
30,2,21,0.5,0.5,1.0,1.5,1.0,0.0,0.0,0.16699999999999998,3.0,0.5
29,16,24,2.4375,2.1875,0.897,1.75,1.0,0.8,0.9,0.213,8.3125,2.1875
23,16,25,2.4375,1.9375,0.795,3.0,1.0,0.6,0.6428571428571429,0.151,8.8125,1.9375
25,16,21,2.25,1.9375,0.861,2.0625,1.0,0.0,0.8571428571428571,0.038,7.875,1.9375
25,16,4,2.25,1.8125,0.8059999999999999,1.5,0.958,0.25,0.75,0.138,6.875,1.8125
37,16,5,2.1875,1.8125,0.8290000000000001,2.25,0.972,0.75,0.8461538461538461,0.159,7.625,1.8125
26,16,1,2.1875,1.8125,0.8290000000000001,1.875,0.9670000000000001,0.5,0.7692307692307693,0.079,7.25,1.8125
28,16,1,2.125,1.75,0.8240000000000001,2.6875,1.0,0.6,0.6666666666666666,0.149,7.9375,1.75
30,16,31,2.125,1.9375,0.912,2.3125,1.0,0.0,0.8571428571428571,0.09300000000000001,8.125,1.9375
32,16,16,2.0625,1.75,0.848,2.125,1.0,0.0,0.8571428571428571,0.077,7.375,1.75
33,16,6,2.0,1.5,0.75,2.25,1.0,0.25,0.16666666666666666,0.077,6.75,1.5
29,16,22,2.0,1.4375,0.7190000000000001,1.75,1.0,0.5454545454545454,0.7,0.32799999999999996,6.0625,1.4375
39,16,5,2.0,1.6875,0.8440000000000001,1.625,1.0,0.0,0.6666666666666666,0.10800000000000001,6.6875,1.6875
35,16,9,2.0,1.5,0.75,1.5625,1.0,0.75,0.6153846153846154,0.076,6.0625,1.5
37,16,12,1.9375,1.6875,0.871,2.0625,1.0,0.5,0.75,0.0,7.125,1.6875
23,16,20,1.9375,1.625,0.8390000000000001,3.3125,1.0,0.4,1.0,0.043,8.1875,1.625
32,16,22,1.875,1.625,0.867,2.6875,0.977,0.5,0.875,0.059000000000000004,7.5,1.625
31,16,26,1.875,1.3125,0.7,3.0,0.9790000000000001,0.3333333333333333,0.8333333333333334,0.213,6.875,1.3125
31,16,19,1.8125,1.5625,0.862,2.5,1.0,1.0,0.7,0.131,7.1875,1.5625
35,16,13,1.8125,1.4375,0.7929999999999999,3.1875,0.961,0.0,0.0,0.099,7.375,1.4375
47,14,27,2.0,1.7857142857142858,0.893,1.7142857142857142,1.0,0.0,0.5714285714285714,0.0,7.071428571428571,1.7857142857142858
38,16,0,1.75,1.5,0.857,1.6875,1.0,1.0,0.6666666666666666,0.038,6.1875,1.5
25,16,18,1.6875,1.5,0.889,2.875,1.0,0.5,0.875,0.09699999999999999,7.375,1.5
30,16,10,1.6875,1.5,0.889,1.5,1.0,0.6666666666666666,0.6666666666666666,0.092,6.0,1.5
29,16,21,1.6875,1.4375,0.852,2.625,0.9520000000000001,0.0,1.0,0.098,6.8125,1.4375
28,16,5,1.5625,1.4375,0.92,2.75,1.0,0.0,0.8,0.11599999999999999,7.0625,1.4375
23,16,17,1.5,1.3125,0.875,4.625,1.0,0.0,0.6,0.134,8.5625,1.3125
33,16,0,1.5,1.25,0.833,2.5,0.975,0.25,0.9090909090909091,0.11699999999999999,6.1875,1.25
31,16,16,1.4375,1.3125,0.9129999999999999,1.625,1.0,1.0,0.7777777777777778,0.121,5.5625,1.3125
25,11,30,2.0,1.3636363636363635,0.682,1.2727272727272727,1.0,0.0,0.625,0.077,5.363636363636363,1.3636363636363635
25,10,25,2.2,1.5,0.682,1.4,1.0,0.0,0.625,0.077,5.9,1.5
34,16,27,1.1875,1.0625,0.895,1.375,1.0,0.3333333333333333,1.0,0.07,4.5625,1.0625
34,13,30,1.3076923076923077,0.7692307692307693,0.588,2.6153846153846154,1.0,0.2,0.6666666666666666,0.28800000000000003,4.923076923076923,0.7692307692307693
25,8,20,1.625,1.5,0.9229999999999999,3.375,0.963,0.0,0.75,0.261,7.75,1.5
43,13,30,1.0769230769230769,0.9230769230769231,0.857,2.1538461538461537,0.9640000000000001,0.0,0.5,0.127,4.846153846153846,0.9230769230769231
43,8,20,1.375,1.125,0.818,2.625,0.9520000000000001,0.0,0.3333333333333333,0.132,5.875,1.125
43,5,25,0.6,0.6,1.0,1.4,1.0,0.0,1.0,0.11800000000000001,3.2,0.6
32,3,30,1.6666666666666667,1.6666666666666667,1.0,2.6666666666666665,1.0,1.0,1.0,0.067,7.666666666666667,1.6666666666666667
23,4,30,1.0,0.25,0.25,0.25,1.0,0.0,0.3333333333333333,0.75,1.0,0.25
23,2,27,2.0,0.5,0.25,0.5,1.0,0.0,0.3333333333333333,0.75,2.0,0.5
25,16,27,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0
24,1,25,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0,1.0
30,16,26,2.3125,1.75,0.757,2.0,1.0,0.14285714285714285,0.7,0.22699999999999998,7.25,1.75
34,16,9,2.3125,2.0,0.865,2.1875,1.0,1.0,0.6875,0.133,8.1875,2.0
24,16,21,2.25,2.0,0.889,2.9375,1.0,0.0,0.8571428571428571,0.11599999999999999,8.9375,2.0
33,16,16,2.25,1.625,0.722,1.375,1.0,0.16666666666666666,0.75,0.358,6.25,1.625
33,16,27,2.1875,1.8125,0.8290000000000001,1.8125,1.0,0.5,0.7777777777777778,0.068,7.25,1.8125
24,16,25,2.1875,1.625,0.743,2.0,0.9690000000000001,0.3333333333333333,0.7272727272727273,0.153,6.8125,1.625
36,16,5,2.0625,1.8125,0.879,1.875,1.0,0.5,0.875,0.171,7.3125,1.8125
24,16,20,2.0,1.625,0.813,2.5625,1.0,0.0,0.7777777777777778,0.25,7.4375,1.625
27,16,1,1.9375,1.5625,0.8059999999999999,2.25,1.0,0.6,0.7777777777777778,0.16,6.9375,1.5625
28,16,25,1.9375,1.5,0.774,2.25,0.972,0.5,0.7,0.064,6.6875,1.5
29,16,31,1.875,1.5625,0.833,2.625,0.9520000000000001,0.5,0.75,0.155,7.1875,1.5625
38,16,5,1.875,1.75,0.9329999999999999,2.3125,1.0,1.0,0.8571428571428571,0.083,7.5625,1.75
31,16,22,1.8125,1.3125,0.7240000000000001,1.5625,1.0,1.0,0.5,0.18,5.5,1.3125
36,16,12,1.8125,1.6875,0.9309999999999999,2.125,1.0,1.0,0.75,0.0,7.1875,1.6875
24,16,18,1.8125,1.625,0.897,3.625,1.0,1.0,0.7777777777777778,0.11,8.5,1.625
28,16,24,1.75,1.375,0.7859999999999999,2.0,1.0,0.5,0.5,0.14300000000000002,6.125,1.375
34,13,13,2.1538461538461537,1.9230769230769231,0.893,2.923076923076923,1.0,0.0,0.9,0.13699999999999998,8.692307692307692,1.9230769230769231
30,16,21,1.6875,1.4375,0.852,2.375,1.0,0.0,0.75,0.154,6.6875,1.4375
37,16,0,1.6875,1.5,0.889,1.75,1.0,0.5714285714285714,1.0,0.08800000000000001,6.25,1.5
24,16,4,1.6875,1.5,0.889,2.1875,0.971,0.6666666666666666,1.0,0.027999999999999997,6.625,1.5
27,16,5,1.6875,1.25,0.741,2.5625,1.0,1.0,0.5714285714285714,0.053,6.3125,1.25
22,16,17,1.625,1.25,0.769,2.75,0.977,1.0,0.5,0.14800000000000002,6.4375,1.25
30,16,19,1.5625,1.1875,0.76,1.6875,0.963,0.0,0.8461538461538461,0.156,5.1875,1.1875
42,16,30,1.5625,1.4375,0.92,2.9375,0.9790000000000001,1.0,0.8333333333333334,0.094,7.1875,1.4375
28,16,22,1.5625,1.125,0.72,1.0,1.0,0.42857142857142855,1.0,0.14,4.375,1.125
29,16,10,1.5625,1.4375,0.92,2.0625,1.0,1.0,0.8,0.07200000000000001,6.375,1.4375
32,16,0,1.5625,1.3125,0.84,1.75,0.9640000000000001,0.0,0.6666666666666666,0.045,5.625,1.3125
32,16,6,1.4375,1.125,0.7829999999999999,3.0,1.0,0.0,0.75,0.133,6.375,1.125
46,14,27,1.6428571428571428,1.4285714285714286,0.87,1.9285714285714286,1.0,0.0,0.875,0.0,6.214285714285714,1.4285714285714286
31,16,16,1.375,1.0625,0.773,1.4375,0.9570000000000001,0.5,0.5555555555555556,0.075,4.5625,1.0625
36,10,20,1.8,1.3,0.722,3.3,1.0,1.0,0.25,0.065,7.2,1.3
32,5,1,2.2,1.8,0.818,1.8,1.0,0.0,0.5,0.0,7.2,1.8
25,6,1,1.6666666666666667,0.8333333333333334,0.5,1.6666666666666667,1.0,0.0,0.5,0.0,4.166666666666667,0.8333333333333334
24,16,27,0.5625,0.1875,0.33299999999999996,0.25,1.0,0.3333333333333333,0.0,0.18600000000000003,0.8125,0.1875
25,8,30,1.375,1.125,0.818,1.75,1.0,0.5,1.0,0.067,5.125,1.125
25,3,20,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,1.0,0.0,0.0,0.5,1.6666666666666667,0.3333333333333333
25,5,1,1.8,1.6,0.889,2.4,1.0,0.5,1.0,0.0,7.2,1.6
31,8,30,1.125,0.875,0.778,2.875,1.0,0.0,0.6,0.026000000000000002,5.5,0.875
31,3,13,0.3333333333333333,0.3333333333333333,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.3333333333333333
31,5,20,1.6,1.2,0.75,2.8,1.0,0.0,0.6,0.04,6.4,1.2
26,5,30,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,16,13,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
29,16,21,2.625,2.1875,0.833,2.6875,1.0,0.6,0.8,0.122,9.25,2.1875
29,15,26,2.8,2.6666666666666665,0.9520000000000001,1.3333333333333333,1.0,0.8571428571428571,0.9285714285714286,0.361,9.333333333333334,2.6666666666666665
28,16,10,2.1875,1.8125,0.8290000000000001,1.625,1.0,1.0,0.7,0.028999999999999998,7.0625,1.8125
29,16,19,2.125,1.625,0.765,1.5,1.0,0.5,0.6666666666666666,0.162,6.375,1.625
27,16,0,2.125,1.5625,0.735,1.9375,1.0,0.6,0.8,0.0,6.625,1.5625
36,16,0,2.125,1.625,0.765,2.75,0.977,0.375,0.6666666666666666,0.037000000000000005,7.5625,1.625
37,16,5,2.125,1.875,0.882,1.4375,1.0,0.0,0.7857142857142857,0.03,7.0625,1.875
27,16,25,2.0625,1.6875,0.818,2.8125,0.978,0.6666666666666666,0.5,0.023,7.8125,1.6875
41,16,30,2.0,1.5625,0.7809999999999999,1.375,1.0,0.0,0.6666666666666666,0.071,6.0625,1.5625
35,16,12,2.0,1.5,0.75,2.75,0.977,0.25,0.6923076923076923,0.0,7.1875,1.5
28,16,31,2.0,1.75,0.875,2.9375,1.0,0.0,0.7777777777777778,0.022000000000000002,8.1875,1.75
33,16,9,1.9375,1.6875,0.871,2.25,1.0,0.8,0.8181818181818182,0.075,7.3125,1.6875
27,16,22,1.875,1.25,0.667,1.875,1.0,0.0,0.5833333333333334,0.16399999999999998,5.625,1.25
32,16,16,1.875,1.5625,0.833,2.0625,1.0,0.5,1.0,0.21899999999999997,6.75,1.5625
23,16,20,1.875,1.4375,0.767,2.4375,0.9740000000000001,0.6666666666666666,0.5,0.253,6.6875,1.4375
27,16,24,1.8125,1.4375,0.7929999999999999,2.0,0.938,0.4,0.7142857142857143,0.155,6.1875,1.4375
30,16,22,1.8125,1.6875,0.9309999999999999,1.3125,0.905,0.0,1.0,0.049,6.25,1.6875
26,16,5,1.8125,1.5,0.828,2.8125,1.0,0.0,0.6666666666666666,0.06,7.3125,1.5
32,15,27,1.8666666666666667,1.7333333333333334,0.929,1.2666666666666666,1.0,0.6666666666666666,1.0,0.10300000000000001,6.466666666666667,1.7333333333333334
23,16,4,1.75,1.375,0.7859999999999999,1.5,1.0,0.0,0.7,0.016,5.625,1.375
23,13,21,2.076923076923077,1.6153846153846154,0.778,1.5384615384615385,0.95,0.0,0.375,0.019,6.3076923076923075,1.6153846153846154
31,16,25,1.6875,1.25,0.741,1.9375,0.968,0.8,0.6,0.043,5.625,1.25
26,16,1,1.5625,1.125,0.72,3.5625,0.982,0.625,0.5714285714285714,0.045,6.875,1.125
30,15,16,1.6666666666666667,1.4,0.84,2.066666666666667,1.0,0.5,0.9090909090909091,0.071,6.266666666666667,1.4
35,16,27,1.5625,1.4375,0.92,2.1875,1.0,0.0,0.75,0.0,6.5,1.4375
35,16,13,1.5625,1.4375,0.92,3.25,1.0,0.0,0.875,0.0,7.5625,1.4375
33,16,17,1.5625,1.25,0.8,2.5625,0.976,0.0,0.6666666666666666,0.125,6.25,1.25
