player_id,player_name,season,week,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,fantasy_points_ppr,fantasy_points
00-0031503,J.Winston,2024,7,CIN,5,11,67.0,1,0.0,1.0,2.0,116.0,16.0,4.0,5.978150190378074,1,8.68,8.68
00-0031503,J.Winston,2024,8,BAL,27,41,334.0,3,0.0,2.0,13.0,411.0,68.0,16.0,12.846560420864817,0,23.56,23.56
00-0031503,J.Winston,2024,9,LAC,26,46,235.0,1,3.0,6.0,22.0,410.0,46.0,14.0,-20.964322289520815,0,10.100000000000001,10.100000000000001
00-0031503,J.Winston,2024,11,NO,30,46,395.0,2,0.0,3.0,18.0,459.0,213.0,17.0,8.977588935415392,1,26.6,26.6
00-0031503,J.Winston,2024,12,PIT,18,27,219.0,0,1.0,1.0,-0.0,238.0,44.0,8.0,-0.8630856122181285,1,13.46,13.46
00-0031503,J.Winston,2024,13,DEN,34,58,497.0,4,3.0,3.0,22.0,489.0,197.0,24.0,-3.392280853559482,1,32.98,32.98
00-0031503,J.Winston,2024,14,PIT,24,41,212.0,2,2.0,3.0,16.0,342.0,63.0,11.0,-10.037393141880234,0,15.280000000000001,15.280000000000001
00-0031503,J.Winston,2024,15,KC,16,25,146.0,0,3.0,5.0,37.0,177.0,100.0,8.0,-20.197631082264706,0,-0.36000000000000015,-0.36000000000000015
00-0031800,T.Heinicke,2024,3,PIT,2,2,24.0,0,0.0,3.0,28.0,16.0,8.0,1.0,-3.6079584835097194,0,0.96,0.96
00-0031800,T.Heinicke,2024,14,KC,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1.2000000000000002,1.2000000000000002
00-0031800,T.Heinicke,2024,15,TB,1,1,4.0,0,0.0,0.0,-0.0,3.0,1.0,0.0,-0.28928324638400227,0,0.16,0.16
00-0031800,T.Heinicke,2024,17,NE,0,2,0.0,0,0.0,0.0,-0.0,13.0,0.0,0.0,-2.0583578572259285,0,0.8,0.8
00-0032268,M.Mariota,2024,5,CLE,1,3,-2.0,0,0.0,0.0,-0.0,8.0,0.0,0.0,-3.301094082533382,0,0.12000000000000001,0.12000000000000001
00-0032268,M.Mariota,2024,7,CAR,18,23,205.0,2,0.0,1.0,4.0,241.0,50.0,12.0,11.832089762105014,0,19.6,19.6
00-0032268,M.Mariota,2024,18,DAL,15,18,161.0,2,0.0,2.0,25.0,159.0,57.0,10.0,11.282355946721509,0,26.040000000000003,26.040000000000003
00-0032268,M.Mariota,2024,19,TB,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.2,0.2
00-0032268,M.Mariota,2024,20,DET,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.1,-0.1
00-0032434,B.Allen,2024,1,NYJ,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.1,-0.1
00-0032434,B.Allen,2024,12,GB,17,29,199.0,1,1.0,2.0,2.0,214.0,116.0,8.0,-10.667565045155746,0,8.46,8.46
00-0032434,B.Allen,2024,14,CHI,0,1,0.0,0,1.0,0.0,-0.0,27.0,0.0,0.0,-1.686612502206117,0,-2.0,-2.0
00-0032950,C.Wentz,2024,15,CLE,2,2,20.0,0,0.0,0.0,-0.0,5.0,15.0,1.0,2.0291093739215285,0,0.8,0.8
00-0032950,C.Wentz,2024,18,DEN,10,17,98.0,0,0.0,4.0,22.0,120.0,53.0,4.0,-8.78485758761084,0,3.92,3.92
00-0033077,D.Prescott,2024,1,CLE,19,32,179.0,1,0.0,3.0,16.0,290.0,100.0,8.0,-6.667337795562192,0,11.46,11.46
00-0033077,D.Prescott,2024,2,NO,27,39,293.0,1,2.0,3.0,14.0,330.0,154.0,13.0,-8.375609993114207,0,12.920000000000002,12.920000000000002
00-0033077,D.Prescott,2024,3,BAL,28,51,379.0,2,0.0,3.0,18.0,482.0,140.0,18.0,8.091160795382596,0,29.86,29.86
00-0033077,D.Prescott,2024,4,NYG,22,27,221.0,2,0.0,1.0,8.0,149.0,114.0,9.0,10.9522814873646,0,16.74,16.74
00-0033077,D.Prescott,2024,5,PIT,29,42,352.0,2,2.0,2.0,16.0,298.0,168.0,14.0,10.677303028626843,0,16.38,16.38
00-0033077,D.Prescott,2024,6,DET,17,33,178.0,0,2.0,4.0,26.0,284.0,82.0,6.0,-19.51792664152954,0,3.22,3.22
00-0033077,D.Prescott,2024,8,SF,25,38,243.0,2,2.0,2.0,7.0,347.0,97.0,13.0,0.9261805765831248,0,13.62,13.62
00-0033077,D.Prescott,2024,9,ATL,18,24,133.0,1,0.0,3.0,7.0,90.0,84.0,6.0,-3.453437430669892,0,12.32,12.32
00-0033106,J.Goff,2024,1,LA,18,28,217.0,1,1.0,2.0,17.0,187.0,148.0,7.0,-4.808456408365052,0,11.379999999999999,11.379999999999999
00-0033106,J.Goff,2024,2,TB,34,55,307.0,0,2.0,0.0,-0.0,365.0,139.0,15.0,-13.66827437686424,0,8.780000000000001,8.780000000000001
00-0033106,J.Goff,2024,3,ARI,18,23,199.0,2,1.0,2.0,13.0,179.0,101.0,11.0,5.869152297440451,0,14.56,14.56
00-0033106,J.Goff,2024,4,SEA,18,18,292.0,2,0.0,3.0,26.0,74.0,218.0,11.0,17.89840751833981,0,27.18,26.18
00-0033106,J.Goff,2024,6,DAL,18,25,315.0,3,0.0,2.0,17.0,256.0,167.0,13.0,19.55894776486755,0,25.1,25.1
00-0033106,J.Goff,2024,7,MIN,22,25,280.0,2,0.0,4.0,33.0,176.0,145.0,15.0,14.917896740080323,0,18.800000000000004,18.800000000000004
00-0033106,J.Goff,2024,8,TEN,12,15,85.0,3,0.0,4.0,33.0,50.0,69.0,8.0,-3.5498791379890235,0,15.5,15.5
00-0033106,J.Goff,2024,9,GB,18,22,145.0,1,0.0,1.0,8.0,81.0,87.0,8.0,5.942980538421371,0,9.600000000000001,9.600000000000001
00-0033106,J.Goff,2024,10,HOU,15,30,240.0,2,5.0,0.0,-0.0,286.0,129.0,11.0,-1.8688213077679268,0,7.800000000000002,7.800000000000002
00-0033106,J.Goff,2024,11,JAX,24,29,412.0,4,0.0,0.0,-0.0,211.0,227.0,20.0,32.976435910502914,0,34.580000000000005,34.580000000000005
00-0033106,J.Goff,2024,12,IND,26,36,269.0,0,0.0,3.0,16.0,205.0,175.0,15.0,9.311170491704349,0,10.76,10.76
00-0033106,J.Goff,2024,13,CHI,21,34,221.0,2,0.0,1.0,9.0,224.0,139.0,12.0,7.128169895617159,0,16.94,16.94
00-0033106,J.Goff,2024,14,GB,32,41,283.0,3,1.0,1.0,3.0,225.0,149.0,18.0,11.84859770108892,0,22.02,22.02
00-0033106,J.Goff,2024,15,BUF,38,59,494.0,5,0.0,3.0,21.0,398.0,254.0,27.0,27.99841333107237,0,41.06,41.06
00-0033106,J.Goff,2024,16,CHI,23,32,336.0,3,0.0,1.0,7.0,180.0,205.0,15.0,15.490683310386071,0,25.339999999999996,25.339999999999996
00-0033106,J.Goff,2024,17,SF,26,34,303.0,3,0.0,2.0,16.0,147.0,170.0,16.0,20.868108355249475,1,25.82,25.82
00-0033106,J.Goff,2024,18,MIN,27,33,231.0,1,2.0,2.0,15.0,162.0,113.0,14.0,1.5881570649833985,0,9.24,9.24
00-0033106,J.Goff,2024,20,WAS,23,40,313.0,1,3.0,2.0,16.0,331.0,153.0,17.0,-4.439887656306382,0,9.219999999999999,9.219999999999999
00-0033119,J.Brissett,2024,1,CIN,15,24,121.0,0,0.0,1.0,1.0,154.0,54.0,6.0,-1.9693797345901767,0,8.04,8.04
00-0033119,J.Brissett,2024,2,SEA,15,27,149.0,1,0.0,3.0,24.0,145.0,84.0,9.0,-0.17010632950141025,0,10.56,10.56
00-0033119,J.Brissett,2024,3,NYJ,12,18,98.0,0,0.0,5.0,46.0,162.0,51.0,4.0,-10.965362024573018,0,3.92,3.92
00-0033119,J.Brissett,2024,4,SF,19,32,168.0,1,1.0,6.0,25.0,169.0,106.0,8.0,-15.768360736456145,0,7.02,7.02
00-0033119,J.Brissett,2024,5,MIA,18,34,160.0,0,0.0,2.0,12.0,285.0,78.0,8.0,-8.80810501502878,0,7.4,7.4
00-0033119,J.Brissett,2024,8,NYJ,15,24,132.0,0,0.0,1.0,11.0,178.0,62.0,6.0,1.6947063525104746,1,8.38,8.38
00-0033119,J.Brissett,2024,17,LAC,1,2,-2.0,0,0.0,0.0,-0.0,0.0,2.0,0.0,-2.181070867809467,0,-0.08,-0.08
00-0033319,N.Mullens,2024,3,HOU,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0
00-0033319,N.Mullens,2024,5,NYJ,1,1,24.0,0,0.0,0.0,-0.0,21.0,3.0,1.0,2.5932225097203627,0,0.96,0.96
00-0033319,N.Mullens,2024,12,CHI,1,1,14.0,0,0.0,0.0,-0.0,3.0,11.0,1.0,2.27550311293453,0,0.56,0.56
00-0033319,N.Mullens,2024,14,ATL,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.2,-0.2
00-0033537,D.Watson,2024,1,DAL,24,45,169.0,1,2.0,6.0,32.0,395.0,102.0,8.0,-23.115656479087193,0,10.66,10.66
00-0033537,D.Watson,2024,2,JAX,22,34,186.0,0,0.0,2.0,14.0,217.0,67.0,7.0,1.245954113845745,0,15.440000000000001,15.440000000000001
00-0033537,D.Watson,2024,3,NYG,21,37,196.0,2,0.0,8.0,48.0,289.0,74.0,7.0,-20.57202969374708,1,16.44,16.44
00-0033537,D.Watson,2024,4,LV,24,32,176.0,1,1.0,3.0,27.0,172.0,102.0,9.0,-6.92235081968829,0,12.239999999999998,12.239999999999998
00-0033537,D.Watson,2024,5,WAS,15,28,125.0,1,0.0,7.0,33.0,255.0,72.0,6.0,-15.072190076718874,0,8.4,8.4
00-0033537,D.Watson,2024,6,PHI,16,23,168.0,0,0.0,5.0,24.0,130.0,127.0,7.0,1.5159850724068884,0,8.42,8.42
00-0033537,D.Watson,2024,7,CIN,15,17,128.0,0,0.0,2.0,13.0,111.0,50.0,5.0,0.32601187587715685,0,5.12,5.12
00-0033662,C.Rush,2024,1,CLE,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.1,-0.1
00-0033662,C.Rush,2024,2,NO,1,3,6.0,0,0.0,0.0,-0.0,15.0,8.0,0.0,-1.9856584365479648,0,0.24,0.24
00-0033662,C.Rush,2024,6,DET,8,11,46.0,0,1.0,0.0,-0.0,38.0,24.0,4.0,-3.4963412155630067,0,0.04000000000000009,0.04000000000000009
00-0033662,C.Rush,2024,9,ATL,13,25,115.0,1,0.0,0.0,-0.0,204.0,46.0,7.0,0.37638477014843374,1,11.000000000000002,11.000000000000002
00-0033662,C.Rush,2024,10,PHI,13,23,45.0,0,0.0,1.0,10.0,148.0,30.0,3.0,-16.95471364547289,0,-2.0,-2.0
00-0033662,C.Rush,2024,11,HOU,32,55,354.0,1,1.0,5.0,34.0,360.0,202.0,17.0,-13.679566236527164,0,16.36,16.36
00-0033662,C.Rush,2024,12,WAS,24,32,247.0,2,0.0,1.0,6.0,193.0,115.0,12.0,8.539612328004344,0,17.980000000000004,17.980000000000004
00-0033662,C.Rush,2024,13,NYG,21,36,195.0,1,0.0,0.0,-0.0,272.0,119.0,10.0,-2.71940301306588,0,11.8,11.8
00-0033662,C.Rush,2024,14,CIN,16,31,183.0,2,1.0,3.0,17.0,233.0,86.0,9.0,-5.963565976259552,0,13.82,13.82
00-0033662,C.Rush,2024,15,CAR,18,29,214.0,3,0.0,1.0,15.0,168.0,100.0,11.0,11.534104936718766,0,19.060000000000002,19.060000000000002
00-0033662,C.Rush,2024,16,TB,26,35,292.0,1,0.0,1.0,6.0,243.0,146.0,12.0,9.25454558860563,0,15.28,15.28
00-0033662,C.Rush,2024,17,PHI,15,28,147.0,1,2.0,1.0,7.0,263.0,66.0,7.0,-8.82291461349399,0,6.079999999999999,6.079999999999999
00-0033869,M.Trubisky,2024,2,MIA,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.2,-0.2
00-0033869,M.Trubisky,2024,3,JAX,1,1,3.0,0,0.0,0.0,-0.0,-4.0,7.0,0.0,-1.0343312335142039,0,0.01999999999999999,0.01999999999999999
00-0033869,M.Trubisky,2024,4,BAL,1,2,2.0,0,0.0,0.0,-0.0,18.0,0.0,0.0,-0.7431461592204869,0,0.08,0.08
00-0033869,M.Trubisky,2024,8,SEA,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.30000000000000004,-0.30000000000000004
00-0033869,M.Trubisky,2024,10,IND,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.1,-0.1
00-0033869,M.Trubisky,2024,13,SF,1,1,4.0,0,0.0,0.0,-0.0,2.0,2.0,0.0,-0.1403975976863876,0,-0.14000000000000004,-0.14000000000000004
00-0033869,M.Trubisky,2024,17,NYJ,1,1,69.0,1,0.0,0.0,-0.0,-2.0,71.0,1.0,7.094042852520943,0,6.66,6.66
00-0033869,M.Trubisky,2024,18,NE,15,21,101.0,1,0.0,0.0,-0.0,128.0,69.0,6.0,4.540342380214272,0,9.239999999999998,9.239999999999998
00-0033869,M.Trubisky,2024,19,DEN,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.30000000000000004,-0.30000000000000004
00-0033873,P.Mahomes,2024,1,BAL,20,28,291.0,1,1.0,2.0,10.0,165.0,188.0,15.0,11.084406207205,0,15.14,14.14
00-0033873,P.Mahomes,2024,2,CIN,18,25,151.0,2,2.0,2.0,14.0,104.0,129.0,7.0,-8.721457253713647,0,12.94,12.94
00-0033873,P.Mahomes,2024,3,ATL,26,39,217.0,2,1.0,0.0,-0.0,206.0,140.0,13.0,2.4128778593004543,0,16.38,16.38
00-0033873,P.Mahomes,2024,4,LAC,19,29,245.0,1,1.0,3.0,17.0,197.0,91.0,8.0,-1.6064922553457284,0,13.0,13.0
00-0033873,P.Mahomes,2024,5,NO,28,39,331.0,0,1.0,2.0,10.0,167.0,253.0,15.0,2.9501115496304946,0,13.440000000000001,13.440000000000001
00-0033873,P.Mahomes,2024,7,SF,16,27,154.0,0,2.0,2.0,9.0,212.0,101.0,11.0,-5.723242367559578,0,12.06,12.06
00-0033873,P.Mahomes,2024,8,LV,27,38,262.0,2,1.0,1.0,10.0,254.0,104.0,17.0,10.576419986013887,0,18.18,18.18
00-0033873,P.Mahomes,2024,9,TB,34,44,291.0,3,0.0,4.0,31.0,276.0,142.0,19.0,16.1055098749386,0,24.54,24.54
00-0033873,P.Mahomes,2024,10,DEN,28,42,266.0,1,0.0,4.0,23.0,213.0,188.0,13.0,3.8779830225843033,0,16.54,16.54
00-0033873,P.Mahomes,2024,11,BUF,23,33,196.0,3,2.0,2.0,15.0,228.0,105.0,15.0,5.599778355506714,0,15.84,15.84
00-0033873,P.Mahomes,2024,12,CAR,27,37,269.0,3,0.0,5.0,43.0,228.0,132.0,15.0,9.169239682292726,0,28.759999999999998,28.759999999999998
00-0033873,P.Mahomes,2024,13,LV,26,46,306.0,1,0.0,5.0,40.0,385.0,145.0,14.0,1.5744423760762751,0,16.64,16.64
00-0033873,P.Mahomes,2024,14,LAC,24,37,210.0,1,0.0,3.0,8.0,255.0,124.0,11.0,0.6303111378696096,0,14.100000000000001,14.100000000000001
00-0033873,P.Mahomes,2024,15,CLE,19,38,159.0,2,0.0,0.0,-0.0,342.0,97.0,11.0,-4.491240243252832,0,15.76,15.76
00-0033873,P.Mahomes,2024,16,HOU,28,41,260.0,1,0.0,1.0,9.0,233.0,185.0,14.0,9.490251844529643,0,23.7,23.7
00-0033873,P.Mahomes,2024,17,PIT,29,38,320.0,3,0.0,0.0,-0.0,216.0,176.0,16.0,20.09845948427209,0,26.0,26.0
00-0033873,P.Mahomes,2024,20,HOU,16,25,177.0,1,0.0,3.0,15.0,149.0,98.0,7.0,-0.5429879332680922,0,12.48,12.48
00-0033873,P.Mahomes,2024,21,BUF,18,26,245.0,1,0.0,2.0,12.0,193.0,141.0,14.0,16.166217011132943,1,30.1,30.1
00-0033873,P.Mahomes,2024,22,PHI,21,32,257.0,3,2.0,6.0,31.0,246.0,90.0,11.0,-15.400485736841802,2,22.78,22.78
00-0033949,J.Dobbs,2024,17,DET,3,4,35.0,0,0.0,0.0,-0.0,38.0,4.0,2.0,2.775570365891326,0,8.1,8.1
00-0033949,J.Dobbs,2024,18,ARI,29,43,326.0,2,2.0,2.0,28.0,335.0,97.0,16.0,2.781909469530523,0,22.74,22.74
00-0034177,T.Boyle,2024,3,SEA,7,13,79.0,0,0.0,1.0,9.0,104.0,48.0,4.0,-7.548008152109105,0,3.7600000000000002,3.7600000000000002
00-0034177,T.Boyle,2024,7,IND,8,13,74.0,0,0.0,0.0,-0.0,70.0,40.0,3.0,0.44980134774232283,0,3.36,3.36
00-0034177,T.Boyle,2024,15,BAL,12,24,123.0,1,1.0,1.0,2.0,139.0,63.0,4.0,-7.389704616158269,0,6.82,6.82
00-0034401,M.White,2024,18,NE,3,11,28.0,0,0.0,0.0,-0.0,98.0,32.0,1.0,-7.152866298856679,0,1.12,1.12
00-0034577,K.Allen,2024,5,DAL,1,1,19.0,0,0.0,0.0,-0.0,13.0,6.0,1.0,1.4325529362540692,0,0.76,0.76
00-0034771,M.Rudolph,2024,4,MIA,9,17,85.0,0,0.0,1.0,8.0,67.0,40.0,5.0,-3.867345578742877,0,3.4,3.4
00-0034771,M.Rudolph,2024,7,BUF,25,40,215.0,1,1.0,3.0,15.0,225.0,111.0,13.0,-3.63625608987428,0,9.9,9.9
00-0034771,M.Rudolph,2024,8,DET,22,38,266.0,1,2.0,1.0,8.0,365.0,79.0,12.0,-12.475185061775846,0,19.54,19.54
00-0034771,M.Rudolph,2024,9,NE,20,33,240.0,2,1.0,1.0,7.0,309.0,81.0,13.0,5.174849518574774,0,17.5,17.5
00-0034771,M.Rudolph,2024,15,CIN,21,26,209.0,2,1.0,0.0,-0.0,141.0,134.0,10.0,9.539583557518199,0,15.76,15.76
00-0034771,M.Rudolph,2024,16,IND,23,34,252.0,2,3.0,1.0,10.0,215.0,118.0,11.0,2.5657775811468913,1,14.379999999999999,14.379999999999999
00-0034771,M.Rudolph,2024,17,JAX,19,31,193.0,1,1.0,3.0,15.0,284.0,47.0,11.0,0.2341703360092966,0,12.02,12.02
00-0034771,M.Rudolph,2024,18,HOU,7,9,70.0,0,0.0,1.0,8.0,24.0,46.0,3.0,0.5282645906536141,0,3.3000000000000003,3.3000000000000003
00-0034796,L.Jackson,2024,1,KC,26,41,273.0,1,0.0,1.0,6.0,267.0,166.0,11.0,-2.4911596045670317,0,25.12,25.12
00-0034796,L.Jackson,2024,2,LV,21,34,247.0,1,1.0,2.0,15.0,286.0,99.0,14.0,0.9536016024697049,0,16.380000000000003,16.380000000000003
00-0034796,L.Jackson,2024,3,DAL,12,15,182.0,1,0.0,0.0,-0.0,47.0,151.0,8.0,10.670858654775657,0,25.980000000000004,25.980000000000004
00-0034796,L.Jackson,2024,4,BUF,13,18,156.0,2,0.0,1.0,1.0,115.0,92.0,9.0,9.182408976193983,0,23.64,23.64
00-0034796,L.Jackson,2024,5,CIN,26,42,348.0,4,0.0,1.0,3.0,382.0,166.0,18.0,21.248209867206043,0,33.42,33.42
00-0034796,L.Jackson,2024,6,WAS,20,26,323.0,1,1.0,2.0,15.0,257.0,149.0,16.0,11.001631377484559,0,18.92,18.92
00-0034796,L.Jackson,2024,7,TB,17,22,281.0,5,0.0,2.0,17.0,184.0,140.0,12.0,25.117043778405517,0,34.440000000000005,34.440000000000005
00-0034796,L.Jackson,2024,8,CLE,23,38,289.0,2,0.0,3.0,26.0,378.0,132.0,14.0,7.565711848542278,0,24.160000000000004,24.160000000000004
00-0034796,L.Jackson,2024,9,DEN,16,19,280.0,3,0.0,1.0,11.0,150.0,139.0,12.0,19.339015614314043,0,23.6,23.6
00-0034796,L.Jackson,2024,10,CIN,25,33,290.0,4,0.0,0.0,-0.0,240.0,181.0,14.0,19.659902315499494,0,32.900000000000006,32.900000000000006
00-0034796,L.Jackson,2024,11,PIT,16,33,207.0,1,1.0,2.0,2.0,304.0,110.0,9.0,-1.491620983949903,0,14.879999999999999,14.879999999999999
00-0034796,L.Jackson,2024,12,LAC,16,22,177.0,2,0.0,1.0,-0.0,231.0,63.0,6.0,9.070395734776408,0,22.58,22.58
00-0034796,L.Jackson,2024,13,PHI,23,36,237.0,2,0.0,3.0,31.0,362.0,99.0,11.0,-0.9726886269649853,0,25.380000000000003,25.380000000000003
00-0034796,L.Jackson,2024,15,NYG,21,25,290.0,5,0.0,2.0,10.0,258.0,115.0,13.0,24.62604583549546,0,36.1,36.1
00-0034796,L.Jackson,2024,16,PIT,15,23,207.0,3,1.0,1.0,9.0,224.0,70.0,12.0,7.082269471813374,0,20.48,20.48
00-0034796,L.Jackson,2024,17,HOU,10,15,168.0,2,0.0,1.0,3.0,138.0,115.0,7.0,8.4326372798062,0,29.42,29.42
00-0034796,L.Jackson,2024,18,CLE,16,32,217.0,2,0.0,0.0,-0.0,286.0,97.0,12.0,5.178348514717072,0,22.98,22.98
00-0034796,L.Jackson,2024,19,PIT,16,21,175.0,2,0.0,1.0,10.0,118.0,86.0,10.0,9.446766507113352,0,23.1,23.1
00-0034796,L.Jackson,2024,20,BUF,18,25,254.0,2,1.0,2.0,14.0,260.0,85.0,10.0,6.4581880221220604,0,18.060000000000002,18.060000000000002
00-0034855,B.Mayfield,2024,1,WAS,24,30,289.0,4,0.0,1.0,9.0,140.0,187.0,15.0,20.59176505084287,0,29.660000000000004,29.660000000000004
00-0034855,B.Mayfield,2024,2,DET,12,19,185.0,1,1.0,5.0,39.0,152.0,90.0,9.0,-3.4361799402679942,0,18.8,18.8
00-0034855,B.Mayfield,2024,3,DEN,25,33,163.0,1,1.0,7.0,31.0,121.0,109.0,11.0,-18.282071196561446,0,8.52,8.52
00-0034855,B.Mayfield,2024,4,PHI,30,47,347.0,2,0.0,2.0,13.0,302.0,195.0,18.0,9.353125648884182,0,28.880000000000003,28.880000000000003
00-0034855,B.Mayfield,2024,5,ATL,19,24,180.0,3,0.0,1.0,7.0,121.0,112.0,12.0,9.387637990161814,0,23.4,23.4
00-0034855,B.Mayfield,2024,6,NO,24,36,325.0,4,3.0,1.0,8.0,218.0,254.0,15.0,4.156284828916608,0,25.9,25.9
00-0034855,B.Mayfield,2024,7,BAL,31,45,370.0,3,2.0,3.0,14.0,392.0,208.0,19.0,12.140047927204897,1,27.0,27.0
00-0034855,B.Mayfield,2024,8,ATL,37,50,330.0,3,2.0,0.0,-0.0,363.0,191.0,16.0,8.490934669140152,0,22.300000000000004,22.300000000000004
00-0034855,B.Mayfield,2024,9,KC,23,31,200.0,2,0.0,2.0,11.0,141.0,125.0,8.0,7.638863838075984,0,18.0,18.0
00-0034855,B.Mayfield,2024,10,SF,18,29,116.0,1,0.0,2.0,11.0,157.0,83.0,8.0,-1.5207339657417909,0,8.940000000000001,8.940000000000001
00-0034855,B.Mayfield,2024,12,NYG,24,30,294.0,0,0.0,0.0,-0.0,209.0,141.0,12.0,16.715856334514683,0,18.66,18.66
00-0034855,B.Mayfield,2024,13,CAR,21,33,235.0,1,2.0,4.0,31.0,233.0,130.0,14.0,-8.418919523209684,0,10.200000000000001,10.200000000000001
00-0034855,B.Mayfield,2024,14,LV,18,29,295.0,3,2.0,4.0,27.0,237.0,151.0,13.0,4.732747731613927,0,19.0,19.0
00-0034855,B.Mayfield,2024,15,LAC,22,27,288.0,4,1.0,1.0,5.0,253.0,120.0,12.0,17.861936522152714,0,28.02,28.02
00-0034855,B.Mayfield,2024,16,DAL,31,43,303.0,2,1.0,4.0,27.0,413.0,135.0,14.0,2.2010984395084345,0,22.32,22.32
00-0034855,B.Mayfield,2024,17,CAR,27,32,359.0,5,0.0,2.0,10.0,261.0,168.0,17.0,25.205253371282296,0,34.56,34.56
00-0034855,B.Mayfield,2024,18,NO,21,32,221.0,2,1.0,1.0,5.0,258.0,40.0,11.0,9.411980555664716,0,21.64,21.64
00-0034855,B.Mayfield,2024,19,WAS,15,18,185.0,2,0.0,1.0,2.0,138.0,81.0,12.0,13.499115414618384,0,15.7,15.7
00-0034857,J.Allen,2024,1,ARI,18,23,232.0,2,0.0,2.0,10.0,166.0,125.0,11.0,9.161098091100992,0,31.18,31.18
00-0034857,J.Allen,2024,2,MIA,13,19,139.0,1,0.0,0.0,-0.0,139.0,86.0,5.0,11.151412883304674,0,9.76,9.76
00-0034857,J.Allen,2024,3,JAX,23,30,263.0,4,0.0,0.0,-0.0,175.0,180.0,15.0,22.415535229197282,0,30.92,30.92
00-0034857,J.Allen,2024,4,BAL,16,29,180.0,0,0.0,3.0,27.0,320.0,63.0,6.0,-7.575484683290668,0,7.300000000000001,7.300000000000001
00-0034857,J.Allen,2024,5,HOU,9,30,131.0,1,0.0,1.0,5.0,370.0,103.0,5.0,-5.131946196880337,0,14.64,14.64
00-0034857,J.Allen,2024,6,NYJ,19,25,215.0,2,0.0,2.0,5.0,203.0,84.0,10.0,10.847876160386026,0,24.400000000000002,24.400000000000002
00-0034857,J.Allen,2024,7,TEN,21,33,323.0,2,0.0,1.0,8.0,297.0,172.0,14.0,12.851946564213348,0,21.020000000000003,21.020000000000003
00-0034857,J.Allen,2024,8,SEA,24,34,283.0,2,1.0,1.0,2.0,240.0,159.0,12.0,12.495397780473018,0,19.82,19.82
00-0034857,J.Allen,2024,9,MIA,25,39,235.0,3,1.0,1.0,4.0,140.0,182.0,15.0,7.8734170836542265,1,22.099999999999998,22.099999999999998
00-0034857,J.Allen,2024,10,IND,22,37,280.0,0,2.0,2.0,-0.0,258.0,130.0,11.0,-6.463513292489639,0,18.200000000000003,18.200000000000003
00-0034857,J.Allen,2024,11,KC,27,40,262.0,1,1.0,0.0,-0.0,280.0,144.0,13.0,5.961758687028341,0,23.98,23.98
00-0034857,J.Allen,2024,13,SF,13,17,148.0,2,0.0,0.0,-0.0,109.0,85.0,7.0,7.459330769866938,0,21.72,21.72
00-0034857,J.Allen,2024,14,LA,22,37,342.0,3,0.0,0.0,-0.0,470.0,184.0,14.0,16.823644940159284,0,51.88,51.88
00-0034857,J.Allen,2024,15,DET,23,34,362.0,2,0.0,0.0,-0.0,331.0,143.0,15.0,19.885844467490543,0,41.28,41.28
00-0034857,J.Allen,2024,16,NE,16,29,154.0,1,1.0,1.0,2.0,318.0,85.0,11.0,1.5287619842515856,0,11.16,11.16
00-0034857,J.Allen,2024,17,NYJ,16,27,182.0,2,0.0,0.0,-0.0,206.0,80.0,9.0,9.769992327399844,0,22.98,22.98
00-0034857,J.Allen,2024,19,DEN,20,26,272.0,2,0.0,2.0,11.0,240.0,114.0,11.0,14.91346682515846,1,25.480000000000004,25.480000000000004
00-0034857,J.Allen,2024,20,BAL,16,22,127.0,0,0.0,1.0,1.0,135.0,80.0,6.0,-1.7310598662434282,0,19.08,19.08
00-0034857,J.Allen,2024,21,KC,22,34,237.0,2,0.0,2.0,10.0,299.0,128.0,9.0,8.228316275241578,0,21.380000000000003,21.380000000000003
00-0034869,S.Darnold,2024,1,NYG,19,24,208.0,2,1.0,1.0,7.0,195.0,68.0,8.0,9.554716408369131,0,14.620000000000001,14.620000000000001
00-0034869,S.Darnold,2024,2,SF,17,26,268.0,2,1.0,3.0,10.0,169.0,152.0,9.0,-1.314426920388104,0,19.919999999999998,19.919999999999998
00-0034869,S.Darnold,2024,3,HOU,17,28,181.0,4,0.0,4.0,25.0,191.0,67.0,12.0,5.25261193368137,0,23.240000000000002,23.240000000000002
