player_id,player_name,season,week,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,fantasy_points_ppr,fantasy_points
00-0029608,T.Hilton,2020,17,JAX,3,7,27.0,1,0.0,0.0,100.0,3.0,3.0,-2.495887571829371,1,13.7,10.7
00-0029608,T.Hilton,2020,18,BUF,2,5,32.0,0,0.0,0.0,81.0,9.0,1.0,-0.18306634214241058,0,5.2,3.2
00-0029632,M.Sanu,2020,3,NYG,1,1,9.0,0,0.0,0.0,5.0,4.0,1.0,2.099736013507936,0,1.9,0.9
00-0029632,M.Sanu,2020,12,HOU,4,4,32.0,1,0.0,0.0,29.0,3.0,3.0,6.143758090445772,1,15.2,11.2
00-0029632,M.Sanu,2020,13,CHI,2,2,36.0,0,0.0,0.0,27.0,9.0,2.0,3.1797377904877067,0,5.6,3.6
00-0029632,M.Sanu,2020,14,GB,2,2,37.0,0,0.0,0.0,28.0,9.0,2.0,3.8940389581257477,0,5.7,3.7
00-0029632,M.Sanu,2020,15,TEN,4,5,38.0,0,0.0,0.0,40.0,8.0,4.0,4.408929690976713,0,7.800000000000001,3.8000000000000003
00-0029632,M.Sanu,2020,16,TB,2,4,22.0,0,0.0,0.0,35.0,3.0,1.0,-1.5497836425201967,0,4.2,2.2
00-0029632,M.Sanu,2020,17,MIN,2,6,13.0,0,0.0,0.0,125.0,1.0,0.0,-1.9959256960273668,0,3.6,1.6
00-0030035,A.Thielen,2020,1,GB,6,8,110.0,2,0.0,0.0,143.0,2.0,5.0,7.488484934612643,1,31.0,25.0
00-0030035,A.Thielen,2020,2,IND,3,8,31.0,0,0.0,0.0,131.0,1.0,2.0,-3.7904367115115747,0,6.1,3.1
00-0030035,A.Thielen,2020,3,TEN,3,5,29.0,1,0.0,0.0,89.0,8.0,1.0,1.3472600536532533,0,12.3,9.3
00-0030035,A.Thielen,2020,4,HOU,8,10,114.0,1,0.0,0.0,132.0,31.0,4.0,5.755998024762784,0,26.200000000000003,18.200000000000003
00-0030035,A.Thielen,2020,5,SEA,9,13,80.0,2,0.0,0.0,125.0,7.0,7.0,9.235795289693435,0,29.3,20.3
00-0030035,A.Thielen,2020,6,ATL,3,5,51.0,1,0.0,0.0,71.0,14.0,3.0,3.6677570012689102,0,14.100000000000001,11.100000000000001
00-0030035,A.Thielen,2020,8,GB,3,4,27.0,0,0.0,0.0,8.0,15.0,1.0,1.1075007288018242,0,5.7,2.7
00-0030035,A.Thielen,2020,9,DET,2,5,38.0,0,0.0,0.0,84.0,12.0,2.0,-3.4139490766683593,0,5.800000000000001,3.8000000000000003
00-0030035,A.Thielen,2020,10,CHI,4,7,43.0,2,0.0,0.0,66.0,7.0,4.0,0.7219810136011802,0,20.3,16.3
00-0030035,A.Thielen,2020,11,DAL,8,11,123.0,2,0.0,0.0,128.0,48.0,6.0,4.950063977157697,0,32.3,24.3
00-0030035,A.Thielen,2020,13,JAX,8,11,75.0,1,0.0,0.0,113.0,21.0,5.0,6.693004303035842,0,21.5,13.5
00-0030035,A.Thielen,2020,14,TB,3,4,39.0,0,0.0,0.0,44.0,9.0,3.0,4.424986782541964,0,6.9,3.9000000000000004
00-0030035,A.Thielen,2020,15,CHI,2,3,11.0,1,0.0,0.0,15.0,0.0,1.0,2.0329111089231446,0,9.1,7.1
00-0030035,A.Thielen,2020,16,NO,8,9,97.0,1,0.0,0.0,50.0,47.0,5.0,3.7240645599667914,0,23.700000000000003,15.700000000000001
00-0030035,A.Thielen,2020,17,DET,4,5,57.0,0,0.0,0.0,40.0,21.0,3.0,2.0866933159413747,0,9.7,5.7
00-0030085,K.Stills,2020,1,KC,0,2,0.0,0,0.0,0.0,30.0,0.0,0.0,-1.9798786489991471,0,0.0,0.0
00-0030085,K.Stills,2020,2,BAL,2,3,16.0,0,0.0,0.0,22.0,0.0,1.0,-0.4177613941137679,0,3.6,1.6
00-0030085,K.Stills,2020,3,PIT,3,4,35.0,0,0.0,0.0,61.0,4.0,1.0,-0.06090293067973107,0,6.5,3.5
00-0030085,K.Stills,2020,4,MIN,2,4,39.0,1,0.0,0.0,64.0,0.0,2.0,3.6412360499380156,0,11.9,9.9
00-0030085,K.Stills,2020,5,JAX,1,1,14.0,0,0.0,0.0,5.0,9.0,1.0,1.7908350392244756,0,2.4000000000000004,1.4000000000000001
00-0030085,K.Stills,2020,7,GB,2,4,34.0,0,0.0,0.0,50.0,4.0,2.0,-0.3791569448658265,0,5.4,3.4000000000000004
00-0030085,K.Stills,2020,10,CLE,1,1,6.0,0,0.0,0.0,6.0,0.0,1.0,1.4069601654773578,0,1.6,0.6000000000000001
00-0030279,K.Allen,2020,1,CIN,4,8,37.0,0,0.0,0.0,88.0,24.0,4.0,1.017386309511494,0,7.7,3.7
00-0030279,K.Allen,2020,2,KC,7,10,96.0,0,1.0,0.0,106.0,51.0,4.0,-1.435833010065835,0,16.6,9.600000000000001
00-0030279,K.Allen,2020,3,CAR,13,19,132.0,1,1.0,1.0,153.0,45.0,8.0,0.011303534643957391,0,30.200000000000003,17.200000000000003
00-0030279,K.Allen,2020,4,TB,8,11,62.0,0,0.0,0.0,71.0,38.0,3.0,-1.444116306813035,0,14.2,6.2
00-0030279,K.Allen,2020,5,NO,2,2,29.0,1,0.0,0.0,29.0,0.0,2.0,4.630847433931194,0,10.9,8.9
00-0030279,K.Allen,2020,7,JAX,10,13,125.0,0,0.0,0.0,105.0,56.0,7.0,11.128283369587734,0,22.5,12.5
00-0030279,K.Allen,2020,8,DEN,9,12,67.0,1,0.0,0.0,75.0,22.0,5.0,7.825638649170287,0,21.7,12.7
00-0030279,K.Allen,2020,9,LV,9,11,103.0,1,0.0,0.0,65.0,49.0,6.0,9.493172952265013,0,25.3,16.3
00-0030279,K.Allen,2020,10,MIA,3,7,39.0,1,0.0,0.0,46.0,33.0,3.0,-1.187834891374223,0,12.9,9.9
00-0030279,K.Allen,2020,11,NYJ,16,19,145.0,1,1.0,1.0,73.0,80.0,8.0,4.947218181798235,0,34.5,18.5
00-0030279,K.Allen,2020,12,BUF,4,10,40.0,1,0.0,0.0,61.0,9.0,3.0,0.0744167153025046,1,16.0,12.0
00-0030279,K.Allen,2020,13,NE,5,11,48.0,0,0.0,0.0,105.0,17.0,2.0,-7.451834096224047,0,9.8,4.800000000000001
00-0030279,K.Allen,2020,14,ATL,9,11,52.0,1,0.0,0.0,65.0,2.0,5.0,2.2903113218490034,0,20.2,11.2
00-0030279,K.Allen,2020,15,LV,1,3,17.0,0,0.0,0.0,10.0,11.0,1.0,-0.022299581658554057,0,2.6,1.6
00-0030431,R.Woods,2020,1,DAL,6,8,105.0,0,0.0,0.0,18.0,87.0,4.0,5.114857632899657,0,17.9,11.9
00-0030431,R.Woods,2020,2,PHI,2,5,14.0,0,0.0,0.0,60.0,2.0,2.0,-1.4866249252809212,0,11.3,9.3
00-0030431,R.Woods,2020,3,BUF,5,6,74.0,1,1.0,0.0,10.0,64.0,3.0,4.815259937662631,0,21.4,16.4
00-0030431,R.Woods,2020,4,NYG,6,7,36.0,0,0.0,0.0,35.0,12.0,2.0,1.1829872218335802,0,9.8,3.8000000000000003
00-0030431,R.Woods,2020,5,WAS,4,5,71.0,1,0.0,0.0,58.0,29.0,1.0,1.435819370439276,0,17.1,13.100000000000001
00-0030431,R.Woods,2020,6,SF,4,10,29.0,1,0.0,0.0,160.0,1.0,2.0,1.3372057522647083,0,14.0,10.0
00-0030431,R.Woods,2020,7,CHI,3,5,22.0,0,0.0,0.0,49.0,10.0,1.0,-1.1209130418719724,0,5.5,2.5
00-0030431,R.Woods,2020,8,MIA,7,8,85.0,1,0.0,0.0,52.0,38.0,5.0,8.59546092097452,0,28.4,21.4
00-0030431,R.Woods,2020,10,SEA,5,6,33.0,0,0.0,0.0,14.0,33.0,2.0,0.12492354644928128,0,8.6,3.6
00-0030431,R.Woods,2020,11,TB,12,15,130.0,1,0.0,0.0,74.0,69.0,6.0,1.598646517144516,0,30.6,18.6
00-0030431,R.Woods,2020,12,SF,7,12,80.0,0,0.0,0.0,122.0,35.0,3.0,-3.544885030185647,0,15.8,8.8
00-0030431,R.Woods,2020,13,ARI,10,11,85.0,0,0.0,0.0,35.0,62.0,5.0,3.7995539404801093,0,18.5,8.5
00-0030431,R.Woods,2020,14,NE,5,8,32.0,0,0.0,0.0,38.0,17.0,2.0,-4.310321607626975,0,8.1,3.1
00-0030431,R.Woods,2020,15,NYJ,6,7,56.0,1,0.0,0.0,53.0,12.0,4.0,-1.2878385024960153,0,21.6,15.600000000000001
00-0030431,R.Woods,2020,16,SEA,4,9,48.0,0,0.0,0.0,90.0,6.0,3.0,-4.503483389466254,0,8.9,4.9
00-0030431,R.Woods,2020,17,ARI,4,7,36.0,0,0.0,0.0,30.0,17.0,1.0,0.3823948442004621,0,7.6,3.6
00-0030431,R.Woods,2020,18,SEA,4,8,48.0,1,0.0,0.0,41.0,8.0,3.0,1.2069751843228005,0,14.5,10.5
00-0030431,R.Woods,2020,19,GB,8,10,48.0,0,0.0,0.0,43.0,15.0,5.0,0.3508869840297848,0,12.8,4.800000000000001
00-0030525,T.Austin,2020,14,DET,2,2,8.0,0,0.0,0.0,-9.0,17.0,1.0,0.25426793296355754,0,2.8,0.8
00-0030525,T.Austin,2020,16,TEN,2,2,5.0,0,0.0,0.0,-9.0,14.0,0.0,-0.7281242340686731,0,2.5,0.5
00-0030525,T.Austin,2020,17,CHI,1,1,7.0,0,0.0,0.0,-4.0,11.0,0.0,0.1666631861589849,0,1.7000000000000002,0.7000000000000001
00-0030564,D.Hopkins,2020,1,SF,14,16,151.0,0,0.0,0.0,103.0,67.0,8.0,10.086382304230938,0,29.1,15.100000000000001
00-0030564,D.Hopkins,2020,2,WAS,8,9,68.0,1,0.0,0.0,37.0,40.0,5.0,6.576797512767371,0,20.8,12.8
00-0030564,D.Hopkins,2020,3,DET,10,12,137.0,0,0.0,0.0,103.0,60.0,8.0,3.0475031778914854,0,23.700000000000003,13.700000000000001
00-0030564,D.Hopkins,2020,4,CAR,7,9,41.0,0,0.0,0.0,69.0,17.0,3.0,0.8693012030562386,0,11.100000000000001,4.1000000000000005
00-0030564,D.Hopkins,2020,5,NYJ,6,7,131.0,1,0.0,0.0,116.0,22.0,5.0,9.413597772624254,0,25.1,19.1
00-0030564,D.Hopkins,2020,6,DAL,2,8,73.0,0,0.0,0.0,56.0,56.0,2.0,1.6397368010948412,0,9.3,7.300000000000001
00-0030564,D.Hopkins,2020,7,SEA,10,12,103.0,1,1.0,1.0,161.0,21.0,5.0,0.8433332219054828,0,24.3,14.3
00-0030564,D.Hopkins,2020,9,MIA,3,3,30.0,0,0.0,0.0,25.0,5.0,3.0,3.4407125094439834,0,6.0,3.0
00-0030564,D.Hopkins,2020,10,BUF,7,12,127.0,1,0.0,0.0,138.0,33.0,3.0,4.162474408964707,0,25.700000000000003,18.700000000000003
00-0030564,D.Hopkins,2020,11,SEA,5,8,51.0,0,0.0,0.0,65.0,19.0,5.0,4.245735279633664,0,10.100000000000001,5.1000000000000005
00-0030564,D.Hopkins,2020,12,NE,5,7,55.0,0,0.0,0.0,58.0,8.0,5.0,0.17073446221183985,0,10.5,5.5
00-0030564,D.Hopkins,2020,13,LA,8,13,52.0,1,0.0,0.0,66.0,20.0,5.0,0.7042154301505272,0,19.2,11.2
00-0030564,D.Hopkins,2020,14,NYG,9,11,136.0,0,0.0,0.0,100.0,59.0,7.0,8.744041037039654,0,22.6,13.600000000000001
00-0030564,D.Hopkins,2020,15,PHI,9,11,169.0,1,1.0,1.0,144.0,47.0,7.0,7.062795294623356,0,30.0,21.0
00-0030564,D.Hopkins,2020,16,SF,8,12,48.0,0,1.0,0.0,75.0,20.0,2.0,-2.9417726056187807,0,12.8,4.800000000000001
00-0030564,D.Hopkins,2020,17,LA,4,10,35.0,0,0.0,0.0,116.0,25.0,2.0,-4.356152677358619,0,7.5,3.5
00-0030663,W.Snead,2020,1,CLE,4,4,64.0,1,0.0,0.0,44.0,20.0,4.0,5.369327613967471,0,16.4,12.4
00-0030663,W.Snead,2020,2,HOU,2,2,29.0,0,0.0,0.0,14.0,15.0,1.0,1.6623752599116415,0,4.9,2.9000000000000004
00-0030663,W.Snead,2020,3,KC,2,2,4.0,0,0.0,0.0,4.0,0.0,0.0,-2.0418810202188715,0,2.4,0.4
00-0030663,W.Snead,2020,4,WAS,2,2,20.0,0,0.0,0.0,20.0,0.0,1.0,1.8885164272124177,0,4.0,2.0
00-0030663,W.Snead,2020,5,CIN,0,3,0.0,0,0.0,0.0,18.0,0.0,0.0,-5.735925512970425,0,0.0,0.0
00-0030663,W.Snead,2020,6,PHI,1,2,32.0,0,1.0,0.0,18.0,19.0,1.0,1.1633997769095004,0,4.2,3.2
00-0030663,W.Snead,2020,8,PIT,5,7,106.0,0,0.0,0.0,85.0,57.0,5.0,6.475374581088545,0,15.600000000000001,10.600000000000001
00-0030663,W.Snead,2020,9,IND,4,4,37.0,0,0.0,0.0,19.0,18.0,2.0,2.142032090050634,0,7.7,3.7
00-0030663,W.Snead,2020,10,NE,5,7,64.0,2,0.0,0.0,73.0,33.0,4.0,4.263315872580279,0,23.4,18.4
00-0030663,W.Snead,2020,11,TEN,3,7,23.0,0,0.0,0.0,55.0,11.0,1.0,-0.6780922594226704,0,5.300000000000001,2.3000000000000003
00-0030663,W.Snead,2020,14,CLE,3,5,29.0,0,0.0,0.0,54.0,7.0,2.0,1.2510994918411598,0,5.9,2.9000000000000004
00-0030663,W.Snead,2020,15,JAX,0,1,0.0,0,0.0,0.0,7.0,0.0,0.0,-0.4649493482429534,0,0.0,0.0
00-0030663,W.Snead,2020,16,NYG,2,2,24.0,0,0.0,0.0,17.0,7.0,2.0,3.051357605319936,0,4.4,2.4000000000000004
00-0030663,W.Snead,2020,18,TEN,2,2,9.0,0,0.0,0.0,7.0,2.0,0.0,-0.4766377090709284,0,2.9,0.9
00-0030663,W.Snead,2020,19,BUF,5,5,25.0,0,0.0,0.0,14.0,11.0,0.0,0.650409760128241,0,7.5,2.5
00-0030670,B.Fowler,2020,5,LAC,2,6,11.0,0,0.0,0.0,47.0,1.0,1.0,-8.02471927148872,0,3.1,1.1
00-0031051,J.Brown,2020,1,NYJ,6,10,70.0,1,0.0,0.0,102.0,28.0,5.0,5.15957018075278,0,19.0,13.0
00-0031051,J.Brown,2020,2,MIA,4,6,82.0,1,0.0,0.0,119.0,5.0,2.0,8.340082023965472,0,18.200000000000003,14.200000000000001
00-0031051,J.Brown,2020,3,LA,0,2,0.0,0,0.0,0.0,65.0,0.0,0.0,-2.4651658760849386,0,0.0,0.0
00-0031051,J.Brown,2020,4,LV,4,5,42.0,0,0.0,0.0,36.0,10.0,4.0,3.026505221554544,0,8.2,4.2
00-0031051,J.Brown,2020,6,KC,0,4,0.0,0,0.0,0.0,71.0,0.0,0.0,-3.8100061857840046,0,0.0,0.0
00-0031051,J.Brown,2020,8,NE,1,2,21.0,0,0.0,0.0,4.0,24.0,1.0,0.618660347070545,0,3.1,2.1
00-0031051,J.Brown,2020,9,SEA,8,11,99.0,0,0.0,0.0,89.0,57.0,4.0,4.260101938627077,0,17.9,9.9
00-0031051,J.Brown,2020,10,ARI,6,8,72.0,0,0.0,0.0,89.0,49.0,3.0,5.915168003120925,0,13.2,7.2
00-0031051,J.Brown,2020,17,MIA,4,4,72.0,1,0.0,0.0,68.0,4.0,3.0,6.582693538453896,0,17.2,13.2
00-0031051,J.Brown,2020,18,IND,0,4,0.0,0,0.0,0.0,68.0,0.0,0.0,-4.304220696582138,0,0.0,0.0
00-0031051,J.Brown,2020,19,BAL,8,11,62.0,0,0.0,0.0,96.0,11.0,3.0,-1.1882943073823853,0,14.2,6.2
00-0031051,J.Brown,2020,20,KC,2,4,24.0,0,0.0,0.0,45.0,4.0,1.0,-4.998933550959919,0,4.4,2.4000000000000004
00-0031166,S.Roberts,2020,1,LV,1,2,5.0,0,0.0,0.0,14.0,8.0,0.0,-1.9432515552387528,0,1.5,0.5
00-0031166,S.Roberts,2020,3,LAC,2,3,16.0,0,0.0,0.0,21.0,13.0,1.0,0.3574455240741372,0,3.6,1.6
00-0031166,S.Roberts,2020,4,ARI,1,1,10.0,0,0.0,0.0,9.0,1.0,1.0,0.5504195590037853,0,2.0,1.0
00-0031235,O.Beckham,2020,1,BAL,3,10,22.0,0,0.0,0.0,118.0,8.0,1.0,-8.634327142760242,0,5.2,2.2
00-0031235,O.Beckham,2020,2,CIN,4,6,74.0,1,0.0,0.0,87.0,21.0,2.0,2.3713095932034776,0,17.4,13.4
00-0031235,O.Beckham,2020,3,WAS,4,6,59.0,0,0.0,0.0,96.0,9.0,4.0,6.968757213791832,0,9.9,5.9
00-0031235,O.Beckham,2020,4,DAL,5,8,81.0,2,0.0,0.0,135.0,1.0,5.0,4.608148888277356,0,38.4,33.4
00-0031235,O.Beckham,2020,5,IND,5,9,58.0,0,0.0,0.0,71.0,7.0,3.0,1.2451033653246788,0,11.42,6.42
00-0031235,O.Beckham,2020,6,PIT,2,3,25.0,0,0.0,0.0,42.0,0.0,2.0,0.0342225746717304,0,4.5,2.5
00-0031235,O.Beckham,2020,7,CIN,0,1,0.0,0,0.0,0.0,35.0,0.0,0.0,-4.443026918801479,0,0.0,0.0
00-0031236,B.Cooks,2020,1,KC,2,5,20.0,0,0.0,0.0,46.0,17.0,1.0,-5.0028933304711245,0,4.0,2.0
00-0031236,B.Cooks,2020,2,BAL,5,8,95.0,0,0.0,0.0,124.0,14.0,5.0,1.5373570168004003,0,14.5,9.5
00-0031236,B.Cooks,2020,3,PIT,3,5,23.0,0,0.0,0.0,48.0,14.0,1.0,-0.16160053352359682,0,5.300000000000001,2.3000000000000003
00-0031236,B.Cooks,2020,4,MIN,0,3,0.0,0,0.0,0.0,32.0,0.0,0.0,-2.241313838497548,0,0.0,0.0
00-0031236,B.Cooks,2020,5,JAX,8,12,161.0,1,0.0,0.0,159.0,51.0,6.0,11.668245705368463,0,30.1,22.1
00-0031236,B.Cooks,2020,6,TEN,9,9,68.0,1,0.0,0.0,61.0,7.0,5.0,8.127965574676637,0,21.8,12.8
00-0031236,B.Cooks,2020,7,GB,7,9,60.0,0,0.0,0.0,56.0,19.0,4.0,2.7637925044400617,0,13.0,6.0
00-0031236,B.Cooks,2020,9,JAX,3,9,83.0,1,0.0,0.0,136.0,55.0,2.0,2.654097593505867,0,17.3,14.3
00-0031236,B.Cooks,2020,10,CLE,6,8,39.0,0,0.0,0.0,48.0,31.0,0.0,0.9939905120343036,0,9.9,3.9000000000000004
00-0031236,B.Cooks,2020,11,NE,4,5,85.0,0,0.0,0.0,57.0,30.0,3.0,6.530233974393923,0,12.5,8.5
00-0031236,B.Cooks,2020,12,DET,5,5,85.0,0,0.0,0.0,59.0,26.0,5.0,6.519123275531456,0,13.5,8.5
00-0031236,B.Cooks,2020,13,IND,5,8,65.0,0,0.0,0.0,105.0,22.0,4.0,-2.3893867492269747,0,11.5,6.5
00-0031236,B.Cooks,2020,15,IND,6,7,59.0,0,0.0,0.0,75.0,6.0,4.0,3.565723147301469,0,11.9,5.9
00-0031236,B.Cooks,2020,16,CIN,7,10,141.0,1,0.0,0.0,173.0,37.0,4.0,6.607902565330733,0,27.1,20.1
00-0031236,B.Cooks,2020,17,TEN,11,16,166.0,2,0.0,0.0,229.0,16.0,7.0,7.087901777346858,0,39.6,28.6
00-0031319,D.Spencer,2020,3,TB,1,1,7.0,0,0.0,0.0,7.0,0.0,0.0,0.5899575592484325,0,1.7000000000000002,0.7000000000000001
00-0031319,D.Spencer,2020,6,NE,0,1,0.0,0,0.0,0.0,-3.0,0.0,0.0,-0.49926617759047076,0,0.9,0.9
00-0031319,D.Spencer,2020,14,DEN,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,6.0,6.0
00-0031319,D.Spencer,2020,16,LAC,1,2,10.0,0,0.0,0.0,20.0,10.0,1.0,0.8611766706453636,0,2.9000000000000004,1.9000000000000001
00-0031319,D.Spencer,2020,17,LV,1,2,9.0,0,0.0,0.0,9.0,2.0,0.0,-0.1652915452565401,0,2.0,1.0
00-0031325,S.Watkins,2020,1,HOU,7,9,82.0,1,0.0,0.0,59.0,34.0,6.0,7.180046332709026,0,21.5,14.5
00-0031325,S.Watkins,2020,2,LAC,1,3,11.0,0,0.0,0.0,21.0,7.0,1.0,0.3875696228351444,0,2.1,1.1
00-0031325,S.Watkins,2020,3,BAL,7,8,62.0,0,0.0,0.0,56.0,10.0,5.0,4.5286847094064235,0,13.2,6.2
00-0031325,S.Watkins,2020,4,NE,4,7,43.0,0,1.0,1.0,50.0,28.0,2.0,-4.410851496388776,0,6.3,2.3
00-0031325,S.Watkins,2020,5,LV,2,2,24.0,1,0.0,0.0,25.0,-1.0,2.0,4.005788389011286,0,10.4,8.4
00-0031325,S.Watkins,2020,12,TB,4,7,38.0,0,0.0,0.0,48.0,12.0,2.0,0.8122718657832593,0,7.800000000000001,3.8000000000000003
00-0031325,S.Watkins,2020,13,DEN,4,6,35.0,0,0.0,0.0,45.0,11.0,3.0,1.9807340754763025,0,7.5,3.5
00-0031325,S.Watkins,2020,14,MIA,2,3,52.0,0,0.0,0.0,32.0,26.0,2.0,3.330000772868516,0,7.2,5.2
00-0031325,S.Watkins,2020,15,NO,4,6,60.0,0,0.0,0.0,91.0,24.0,3.0,4.683249474852346,0,10.0,6.0
00-0031325,S.Watkins,2020,16,ATL,2,4,14.0,0,0.0,0.0,16.0,6.0,1.0,-1.2101652477867901,0,1.4000000000000001,-0.5999999999999999
00-0031325,S.Watkins,2020,21,TB,1,1,13.0,0,0.0,0.0,12.0,1.0,1.0,0.9563821896445006,0,2.3,1.3
00-0031339,D.Moncrief,2020,11,HOU,1,2,15.0,0,0.0,0.0,5.0,14.0,1.0,1.103159950580448,0,2.5,1.5
00-0031339,D.Moncrief,2020,13,LAC,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,0.4,0.4
00-0031381,D.Adams,2020,1,MIN,14,17,156.0,2,0.0,0.0,163.0,43.0,8.0,7.158089250267949,0,41.6,27.6
00-0031381,D.Adams,2020,2,DET,3,3,36.0,0,0.0,0.0,21.0,15.0,2.0,3.608870127762202,0,6.6,3.6
00-0031381,D.Adams,2020,6,TB,6,10,61.0,0,0.0,0.0,77.0,22.0,4.0,-7.462043126783101,0,12.100000000000001,6.1000000000000005
00-0031381,D.Adams,2020,7,HOU,13,16,196.0,2,0.0,0.0,134.0,102.0,10.0,17.76756510877749,0,44.6,31.6
00-0031381,D.Adams,2020,8,MIN,7,11,53.0,3,0.0,0.0,127.0,14.0,6.0,3.6525496310787275,0,30.3,23.3
00-0031381,D.Adams,2020,9,SF,10,12,173.0,1,0.0,0.0,157.0,63.0,6.0,15.612783012387808,0,33.3,23.3
00-0031381,D.Adams,2020,10,JAX,8,12,66.0,1,1.0,1.0,76.0,52.0,3.0,-5.3299073697627435,0,18.6,10.600000000000001
00-0031381,D.Adams,2020,11,IND,7,9,106.0,1,0.0,0.0,86.0,33.0,5.0,5.162734322035557,0,23.6,16.6
00-0031381,D.Adams,2020,12,CHI,6,9,61.0,1,0.0,0.0,116.0,34.0,4.0,4.10100823774701,0,18.1,12.100000000000001
00-0031381,D.Adams,2020,13,PHI,10,12,121.0,2,0.0,0.0,102.0,41.0,7.0,11.048496102569926,0,34.1,24.1
00-0031381,D.Adams,2020,14,DET,7,10,115.0,1,0.0,0.0,85.0,88.0,3.0,5.283759402867872,0,24.5,17.5
00-0031381,D.Adams,2020,15,CAR,7,10,42.0,0,0.0,0.0,46.0,28.0,2.0,-0.7855538348085247,0,11.2,4.2
00-0031381,D.Adams,2020,16,TEN,11,12,142.0,3,0.0,0.0,105.0,51.0,9.0,10.959555924520828,0,43.2,32.2
00-0031381,D.Adams,2020,17,CHI,6,6,46.0,1,0.0,0.0,35.0,11.0,4.0,6.655691403168021,0,16.6,10.600000000000001
00-0031381,D.Adams,2020,19,LA,9,10,66.0,1,0.0,0.0,38.0,32.0,4.0,5.4371104294550605,0,21.6,12.600000000000001
00-0031381,D.Adams,2020,20,TB,9,15,67.0,1,0.0,0.0,77.0,40.0,5.0,3.239191892443734,0,21.7,12.7
00-0031382,J.Landry,2020,1,BAL,5,6,61.0,0,0.0,0.0,76.0,4.0,4.0,5.518492512637749,0,11.100000000000001,6.1000000000000005
00-0031382,J.Landry,2020,2,CIN,3,3,46.0,0,0.0,0.0,22.0,24.0,1.0,5.515166770899668,0,7.6000000000000005,4.6000000000000005
00-0031382,J.Landry,2020,3,WAS,4,4,36.0,0,0.0,0.0,23.0,13.0,2.0,3.9071079913992435,0,7.6,3.6
00-0031382,J.Landry,2020,4,DAL,5,6,48.0,0,0.0,0.0,68.0,12.0,4.0,4.885190513974521,0,15.280000000000001,10.280000000000001
00-0031382,J.Landry,2020,5,IND,4,9,88.0,0,0.0,0.0,111.0,16.0,3.0,-1.5402305762690127,0,12.8,8.8
00-0031382,J.Landry,2020,6,PIT,3,5,40.0,0,0.0,0.0,37.0,16.0,1.0,-1.4779307685093954,0,7.0,4.0
00-0031382,J.Landry,2020,7,CIN,5,6,48.0,0,0.0,0.0,21.0,41.0,2.0,1.959470781659098,0,10.96,5.96
00-0031382,J.Landry,2020,8,LV,4,11,52.0,0,0.0,0.0,122.0,26.0,2.0,-1.3063634796173829,0,9.2,5.2
00-0031382,J.Landry,2020,10,HOU,3,5,29.0,0,0.0,0.0,55.0,14.0,1.0,-0.3532663048245013,0,5.9,2.9000000000000004
00-0031382,J.Landry,2020,11,PHI,2,2,23.0,0,0.0,0.0,10.0,13.0,2.0,2.7117545049404725,0,4.6,2.6
00-0031382,J.Landry,2020,12,JAX,8,11,143.0,1,0.0,0.0,109.0,54.0,8.0,11.19677142624765,0,28.3,20.3
00-0031382,J.Landry,2020,13,TEN,8,10,62.0,1,0.0,0.0,40.0,37.0,6.0,3.4940892088849953,0,20.44,12.440000000000001
00-0031382,J.Landry,2020,14,BAL,6,9,52.0,0,1.0,0.0,51.0,28.0,3.0,4.695331258757506,0,11.68,5.68
00-0031382,J.Landry,2020,15,NYG,7,8,61.0,1,0.0,0.0,52.0,27.0,4.0,4.651972347841365,0,19.1,12.100000000000001
00-0031382,J.Landry,2020,17,PIT,5,6,51.0,0,0.0,0.0,29.0,22.0,3.0,4.711565500532743,0,16.4,11.4
00-0031382,J.Landry,2020,18,PIT,5,8,92.0,1,0.0,0.0,40.0,66.0,4.0,6.870257015572861,0,20.200000000000003,15.200000000000001
00-0031382,J.Landry,2020,19,KC,7,10,20.0,1,0.0,0.0,36.0,4.0,2.0,-6.547690036863199,0,15.0,8.0
00-0031408,M.Evans,2020,1,NO,1,4,2.0,1,0.0,0.0,47.0,0.0,1.0,-5.5636492416088,0,7.2,6.2
00-0031408,M.Evans,2020,2,CAR,7,10,104.0,1,0.0,0.0,81.0,44.0,5.0,6.845125763909891,0,23.4,16.4
00-0031408,M.Evans,2020,3,DEN,2,4,2.0,2,0.0,0.0,22.0,1.0,2.0,0.07640577759593725,0,14.2,12.2
00-0031408,M.Evans,2020,4,LAC,7,8,122.0,1,0.0,0.0,105.0,27.0,6.0,10.164899829251226,0,25.200000000000003,18.200000000000003
00-0031408,M.Evans,2020,5,CHI,5,9,41.0,1,0.0,0.0,140.0,2.0,2.0,-0.8002448507312758,0,15.100000000000001,10.100000000000001
00-0031408,M.Evans,2020,6,GB,1,2,10.0,0,0.0,0.0,11.0,5.0,1.0,0.35873576370067894,0,2.0,1.0
00-0031408,M.Evans,2020,7,LV,2,2,37.0,0,0.0,0.0,28.0,9.0,2.0,3.9386542465072125,0,5.7,3.7
