player_id,player_name,season,week,opponent_team,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,fantasy_points_ppr,fantasy_points
00-0037197,I.Pacheco,2024,16,HOU,9,26.0,0,0.0,0.0,2.0,-5.855321932118386,0,1,2,-1.0,0,3.5,2.5
00-0037197,I.Pacheco,2024,17,PIT,6,18.0,0,0.0,0.0,0.0,-0.8484716353705153,0,0,0,0.0,0,1.8,1.8
00-0037197,I.Pacheco,2024,20,HOU,5,18.0,0,0.0,0.0,0.0,-0.8049739096895792,0,0,1,0.0,0,1.8,1.8
00-0037197,I.Pacheco,2024,21,BUF,5,12.0,0,0.0,0.0,0.0,-1.3042432577349246,0,2,2,12.0,0,4.4,2.4000000000000004
00-0037197,I.Pacheco,2024,22,PHI,3,7.0,0,0.0,0.0,0.0,-0.931769831571728,0,1,2,5.0,0,2.2,1.2000000000000002
00-0037228,J.Warren,2024,1,ATL,2,7.0,0,0.0,0.0,1.0,0.09310468734474853,0,2,2,13.0,0,4.0,2.0
00-0037228,J.Warren,2024,2,DEN,9,42.0,0,0.0,0.0,1.0,-2.2926120032584665,0,2,2,19.0,0,8.100000000000001,6.1000000000000005
00-0037228,J.Warren,2024,3,LAC,3,5.0,0,0.0,0.0,1.0,0.05129360931459814,0,1,1,-4.0,0,1.1,0.1
00-0037228,J.Warren,2024,6,LV,6,7.0,0,0.0,0.0,1.0,-2.7307674570474774,0,3,3,11.0,0,4.8,1.8
00-0037228,J.Warren,2024,7,NYJ,12,44.0,0,0.0,0.0,2.0,-1.2983639028680045,0,2,3,15.0,0,7.9,5.9
00-0037228,J.Warren,2024,8,NYG,9,46.0,0,0.0,0.0,2.0,-0.41273376427125186,0,2,3,13.0,0,7.9,5.9
00-0037228,J.Warren,2024,10,WAS,14,66.0,0,1.0,1.0,4.0,-1.810672040854115,0,2,2,29.0,0,9.5,7.5
00-0037228,J.Warren,2024,11,BAL,9,41.0,0,0.0,0.0,2.0,0.43995641072979197,0,4,4,27.0,0,10.8,6.800000000000001
00-0037228,J.Warren,2024,12,CLE,11,45.0,1,0.0,0.0,3.0,-1.8350887493579648,0,3,4,19.0,0,15.4,12.4
00-0037228,J.Warren,2024,13,CIN,3,9.0,0,0.0,0.0,1.0,-1.8152421932318248,0,4,4,55.0,0,10.4,6.4
00-0037228,J.Warren,2024,14,CLE,9,47.0,0,0.0,0.0,2.0,-0.3722793743945658,0,2,5,25.0,0,9.2,7.2
00-0037228,J.Warren,2024,15,PHI,4,12.0,0,0.0,0.0,0.0,-0.6531292634899728,0,1,2,3.0,0,2.5,1.5
00-0037228,J.Warren,2024,16,BAL,12,48.0,0,0.0,0.0,4.0,-0.2910494871903211,0,5,5,44.0,0,14.200000000000001,9.200000000000001
00-0037228,J.Warren,2024,17,KC,11,71.0,0,0.0,0.0,4.0,1.5567039863963146,0,5,6,41.0,0,16.200000000000003,11.200000000000001
00-0037228,J.Warren,2024,18,CIN,6,21.0,0,0.0,0.0,0.0,-2.8721357042668387,0,0,1,0.0,0,2.1,2.1
00-0037228,J.Warren,2024,19,BAL,2,6.0,0,0.0,0.0,1.0,0.11376040964387357,0,4,5,19.0,0,6.5,2.5
00-0037248,J.Cook,2024,1,ARI,19,71.0,0,0.0,0.0,3.0,-3.637484790873714,0,3,3,32.0,0,13.3,10.3
00-0037248,J.Cook,2024,2,MIA,11,78.0,2,0.0,0.0,5.0,3.6578106002125423,0,1,1,17.0,1,28.5,27.5
00-0037248,J.Cook,2024,3,JAX,11,39.0,1,0.0,0.0,2.0,-0.8629052332835272,0,4,5,48.0,0,18.700000000000003,14.700000000000001
00-0037248,J.Cook,2024,4,BAL,9,39.0,0,0.0,0.0,1.0,0.6589146250626072,0,1,1,9.0,0,5.800000000000001,4.800000000000001
00-0037248,J.Cook,2024,5,HOU,20,82.0,1,0.0,0.0,5.0,-0.7483803540817462,0,2,3,17.0,0,17.9,15.9
00-0037248,J.Cook,2024,7,TEN,12,32.0,1,0.0,0.0,1.0,-2.2296506548591424,0,0,0,0.0,0,9.2,9.2
00-0037248,J.Cook,2024,8,SEA,17,111.0,2,0.0,0.0,8.0,5.654306131822523,0,3,3,22.0,0,28.3,25.3
00-0037248,J.Cook,2024,9,MIA,10,44.0,0,0.0,0.0,2.0,-0.3911872222670354,0,5,6,25.0,0,11.9,6.9
00-0037248,J.Cook,2024,10,IND,19,80.0,1,0.0,0.0,4.0,0.7659834958030842,0,1,3,5.0,0,15.5,14.5
00-0037248,J.Cook,2024,11,KC,9,20.0,2,0.0,0.0,2.0,-0.9225973115535453,0,5,6,7.0,0,19.7,14.7
00-0037248,J.Cook,2024,13,SF,14,107.0,1,0.0,0.0,3.0,2.1044431900663767,0,1,1,13.0,0,19.0,18.0
00-0037248,J.Cook,2024,14,LA,6,20.0,0,0.0,0.0,0.0,-1.6365359709598124,0,2,2,9.0,0,4.9,2.9000000000000004
00-0037248,J.Cook,2024,15,DET,14,105.0,2,0.0,0.0,4.0,6.384803499619011,0,1,1,28.0,0,26.3,25.3
00-0037248,J.Cook,2024,16,NE,11,100.0,1,1.0,0.0,3.0,2.8274109498015605,0,3,3,26.0,1,27.6,24.6
00-0037248,J.Cook,2024,17,NYJ,15,53.0,1,0.0,0.0,3.0,-0.3379577799933031,0,0,0,0.0,0,11.3,11.3
00-0037248,J.Cook,2024,18,NE,10,28.0,1,0.0,0.0,2.0,-0.6522831267502625,0,0,0,0.0,0,8.8,8.8
00-0037248,J.Cook,2024,19,DEN,23,120.0,1,0.0,0.0,7.0,1.4744412727304734,0,0,0,0.0,0,18.0,18.0
00-0037248,J.Cook,2024,20,BAL,17,67.0,0,0.0,0.0,4.0,-0.49195695712114684,0,3,3,15.0,0,11.200000000000001,8.200000000000001
00-0037248,J.Cook,2024,21,KC,13,85.0,2,0.0,0.0,4.0,7.914760284766089,0,3,3,49.0,0,28.4,25.4
00-0037256,R.White,2024,1,WAS,15,31.0,0,0.0,0.0,1.0,-5.778700644877972,0,6,6,75.0,0,16.6,10.600000000000001
00-0037256,R.White,2024,2,DET,10,18.0,0,0.0,0.0,0.0,-3.5589688430773094,0,1,1,5.0,0,3.3000000000000003,2.3000000000000003
00-0037256,R.White,2024,3,DEN,6,17.0,0,0.0,0.0,1.0,-0.6115780903783161,0,5,6,18.0,0,8.5,3.5
00-0037256,R.White,2024,4,PHI,10,49.0,0,0.0,0.0,4.0,-0.16070397902512923,0,2,3,35.0,0,10.4,8.4
00-0037256,R.White,2024,5,ATL,10,72.0,0,0.0,0.0,2.0,1.3151560697588138,0,3,3,-6.0,0,9.600000000000001,6.6000000000000005
00-0037256,R.White,2024,7,BAL,10,40.0,0,0.0,0.0,2.0,-0.5456503774039447,0,6,6,71.0,2,29.1,23.1
00-0037256,R.White,2024,8,ATL,6,29.0,0,1.0,1.0,1.0,-3.878303238481749,0,5,6,38.0,1,15.7,10.7
00-0037256,R.White,2024,9,KC,3,19.0,1,0.0,0.0,2.0,2.0879669963615015,0,3,3,16.0,0,12.5,9.5
00-0037256,R.White,2024,10,SF,10,31.0,0,0.0,0.0,2.0,-1.9830096256337129,0,6,7,39.0,1,19.0,13.0
00-0037256,R.White,2024,12,NYG,12,37.0,1,0.0,0.0,3.0,-3.348969315557042,0,1,1,10.0,0,11.7,10.7
00-0037256,R.White,2024,13,CAR,11,76.0,0,0.0,0.0,3.0,1.7207421736339947,0,1,1,2.0,0,8.8,7.800000000000001
00-0037256,R.White,2024,14,LV,17,90.0,1,0.0,0.0,6.0,2.502799016481731,0,2,3,19.0,1,24.9,22.9
00-0037256,R.White,2024,15,LAC,15,64.0,0,1.0,1.0,3.0,-4.682279506640043,0,2,2,17.0,1,14.1,12.1
00-0037256,R.White,2024,16,DAL,3,10.0,0,0.0,0.0,2.0,0.9662451806361787,0,7,8,50.0,0,11.0,4.0
00-0037256,R.White,2024,17,CAR,6,30.0,0,0.0,0.0,3.0,0.24584334625978954,0,1,1,4.0,0,4.4,3.4000000000000004
00-0037256,R.White,2024,19,WAS,1,1.0,0,0.0,0.0,0.0,-0.26226464402861893,0,2,2,14.0,0,3.5,1.5
00-0037258,D.Pierce,2024,1,IND,3,16.0,0,0.0,0.0,1.0,0.6365829485584982,0,0,0,0.0,0,1.6,1.6
00-0037258,D.Pierce,2024,6,NE,8,76.0,1,0.0,0.0,1.0,3.166963637166191,0,1,1,1.0,0,14.7,13.7
00-0037258,D.Pierce,2024,7,GB,2,2.0,0,0.0,0.0,0.0,-1.0116251233266667,0,0,0,0.0,0,0.2,0.2
00-0037258,D.Pierce,2024,8,IND,1,4.0,0,0.0,0.0,0.0,-0.13976118247956038,0,0,0,0.0,0,0.4,0.4
00-0037258,D.Pierce,2024,11,DAL,1,2.0,0,0.0,0.0,0.0,-0.4478542294818908,0,0,0,0.0,0,0.2,0.2
00-0037258,D.Pierce,2024,13,JAX,0,0.0,0,0.0,0.0,0.0,,0,1,1,1.0,0,1.1,0.1
00-0037258,D.Pierce,2024,16,KC,1,4.0,0,0.0,0.0,0.0,-0.38909098133444786,0,0,0,0.0,0,0.4,0.4
00-0037258,D.Pierce,2024,17,BAL,5,13.0,0,0.0,0.0,0.0,-1.329312457004562,0,0,0,0.0,0,1.3,1.3
00-0037258,D.Pierce,2024,18,TEN,19,176.0,1,1.0,0.0,5.0,6.594040129915811,0,0,2,0.0,0,23.6,23.6
00-0037258,D.Pierce,2024,19,LAC,2,15.0,0,0.0,0.0,1.0,-0.9670323107857257,0,0,0,0.0,0,1.5,1.5
00-0037258,D.Pierce,2024,20,KC,4,10.0,0,0.0,0.0,0.0,-0.7084945680107921,0,0,1,0.0,0,1.0,1.0
00-0037263,T.Allgeier,2024,1,PIT,3,21.0,0,0.0,0.0,1.0,0.5227712529012933,0,0,0,0.0,0,2.1,2.1
00-0037263,T.Allgeier,2024,2,PHI,9,53.0,0,0.0,0.0,4.0,1.3830557952751406,0,1,1,12.0,0,7.5,6.5
00-0037263,T.Allgeier,2024,3,KC,7,32.0,0,0.0,0.0,1.0,-1.07539272858412,0,0,0,0.0,0,3.2,3.2
00-0037263,T.Allgeier,2024,4,NO,8,60.0,0,0.0,0.0,3.0,2.7201545811258256,0,2,2,20.0,0,10.0,8.0
00-0037263,T.Allgeier,2024,5,TB,6,12.0,0,0.0,0.0,1.0,-2.7287256918498315,0,3,3,13.0,0,5.5,2.5
00-0037263,T.Allgeier,2024,6,CAR,18,105.0,1,0.0,0.0,8.0,3.6658965895638107,1,1,1,3.0,0,19.8,18.8
00-0037263,T.Allgeier,2024,7,SEA,5,36.0,0,0.0,0.0,2.0,0.3899964623269625,0,1,1,9.0,0,5.5,4.5
00-0037263,T.Allgeier,2024,8,TB,12,33.0,0,0.0,0.0,3.0,-3.1561260455055162,0,0,0,0.0,0,3.3000000000000003,3.3000000000000003
00-0037263,T.Allgeier,2024,9,DAL,6,18.0,1,0.0,0.0,1.0,0.3128126563387923,0,0,0,0.0,0,7.8,7.8
00-0037263,T.Allgeier,2024,10,NO,11,59.0,0,0.0,0.0,3.0,0.44329497433500364,0,0,0,0.0,0,5.9,5.9
00-0037263,T.Allgeier,2024,11,DEN,0,0.0,0,0.0,0.0,0.0,,0,1,1,-1.0,0,0.9,-0.1
00-0037263,T.Allgeier,2024,13,LAC,8,16.0,0,0.0,0.0,1.0,-2.77121395454742,0,1,1,6.0,0,3.2,2.2
00-0037263,T.Allgeier,2024,14,MIN,9,63.0,1,0.0,0.0,5.0,5.368517009890638,0,0,0,0.0,0,12.3,12.3
00-0037263,T.Allgeier,2024,15,LV,12,43.0,0,0.0,0.0,2.0,-1.8709734542062506,0,0,0,0.0,0,4.3,4.3
00-0037263,T.Allgeier,2024,16,NYG,11,22.0,0,0.0,0.0,3.0,-2.7441211547120474,0,1,1,9.0,0,4.1,3.1
00-0037263,T.Allgeier,2024,17,WAS,3,19.0,0,0.0,0.0,1.0,1.0722951866919175,0,0,0,0.0,0,1.9000000000000001,1.9000000000000001
00-0037263,T.Allgeier,2024,18,CAR,9,52.0,0,0.0,0.0,4.0,2.8997609964571893,0,2,2,17.0,0,8.9,6.9
00-0037267,J.Ford,2024,1,DAL,12,44.0,1,0.0,0.0,2.0,-1.204643188364571,0,6,7,25.0,0,18.9,12.9
00-0037267,J.Ford,2024,2,JAX,7,64.0,0,0.0,0.0,3.0,2.7392591101233847,0,1,2,0.0,0,7.4,6.4
00-0037267,J.Ford,2024,3,NYG,10,37.0,0,0.0,0.0,4.0,-0.49160313280299306,0,3,4,33.0,0,10.0,7.0
00-0037267,J.Ford,2024,4,LV,10,58.0,0,0.0,0.0,4.0,3.2837872325908393,0,7,7,27.0,0,15.5,8.5
00-0037267,J.Ford,2024,5,WAS,9,47.0,0,0.0,0.0,3.0,2.445699649222661,0,3,3,2.0,0,7.9,4.9
00-0037267,J.Ford,2024,6,PHI,2,14.0,0,0.0,0.0,1.0,1.1592729976400733,0,0,0,0.0,0,1.4000000000000001,1.4000000000000001
00-0037267,J.Ford,2024,9,LAC,2,5.0,0,0.0,0.0,0.0,-0.3151630787178874,0,1,3,2.0,0,1.7000000000000002,0.7000000000000001
00-0037267,J.Ford,2024,11,NO,5,10.0,0,0.0,0.0,0.0,-1.6260579278459772,0,4,4,29.0,0,7.9,3.9000000000000004
00-0037267,J.Ford,2024,12,PIT,4,19.0,0,0.0,0.0,0.0,0.16625483287498355,0,1,1,8.0,0,3.7,2.7
00-0037267,J.Ford,2024,13,DEN,9,41.0,0,0.0,0.0,1.0,-1.8541637911694124,0,1,1,21.0,0,7.2,6.2
00-0037267,J.Ford,2024,14,PIT,10,28.0,0,0.0,0.0,1.0,-5.424158227164298,0,3,4,19.0,0,7.7,4.7
00-0037267,J.Ford,2024,15,KC,7,84.0,1,0.0,0.0,2.0,4.558000381104648,0,2,2,20.0,0,18.4,16.4
00-0037267,J.Ford,2024,16,CIN,11,92.0,1,0.0,0.0,3.0,3.7910562474862672,0,5,5,39.0,0,24.1,19.1
00-0037267,J.Ford,2024,17,MIA,6,22.0,0,0.0,0.0,1.0,-2.195334342607238,0,0,0,0.0,0,2.2,2.2
00-0037276,T.Chandler,2024,1,NYG,8,17.0,0,0.0,0.0,0.0,-2.790276274899952,0,3,3,25.0,0,7.2,4.2
00-0037276,T.Chandler,2024,2,SF,10,82.0,0,0.0,0.0,5.0,3.9954859419667628,0,0,0,0.0,0,8.200000000000001,8.200000000000001
00-0037276,T.Chandler,2024,3,HOU,7,13.0,0,0.0,0.0,0.0,-3.00663164438447,0,0,0,0.0,0,1.3,1.3
00-0037276,T.Chandler,2024,4,GB,3,5.0,0,0.0,0.0,0.0,-2.648499176488258,0,1,1,8.0,0,2.3,1.3
00-0037276,T.Chandler,2024,5,NYJ,14,30.0,0,0.0,0.0,1.0,-4.179060265276348,0,2,2,9.0,0,5.9,3.9000000000000004
00-0037276,T.Chandler,2024,7,DET,2,4.0,0,0.0,0.0,0.0,-0.8550844853743911,0,0,0,0.0,0,0.4,0.4
00-0037276,T.Chandler,2024,10,JAX,4,18.0,0,0.0,0.0,1.0,0.12528095028851904,0,0,0,0.0,0,1.8,1.8
00-0037276,T.Chandler,2024,13,ARI,2,2.0,0,0.0,0.0,1.0,-0.2805018617073074,0,0,0,0.0,0,0.2,0.2
00-0037276,T.Chandler,2024,15,CHI,1,4.0,0,0.0,0.0,0.0,0.877611131706657,0,0,0,0.0,0,0.4,0.4
00-0037276,T.Chandler,2024,17,GB,5,7.0,0,0.0,0.0,1.0,-1.7361894524656236,0,0,0,0.0,0,0.7000000000000001,0.7000000000000001
00-0037429,R.Blackshear,2024,16,ARI,3,13.0,0,0.0,0.0,0.0,-0.05226307536941022,0,0,0,0.0,0,1.3,1.3
00-0037429,R.Blackshear,2024,17,TB,8,20.0,0,0.0,0.0,0.0,-3.423999886319507,0,0,0,0.0,0,2.0,2.0
00-0037429,R.Blackshear,2024,18,ATL,4,47.0,0,0.0,0.0,2.0,2.814502727414947,0,0,0,0.0,0,4.7,4.7
00-0037450,T.McAllister,2024,4,CLE,2,11.0,0,0.0,0.0,1.0,-0.016487878980115056,0,0,0,0.0,0,1.1,1.1
00-0037509,S.McCormick,2024,12,DEN,5,33.0,0,0.0,0.0,2.0,0.15641656785737723,0,0,0,0.0,0,3.3000000000000003,3.3000000000000003
00-0037509,S.McCormick,2024,13,KC,12,64.0,0,0.0,0.0,3.0,0.8032734822481871,0,2,2,1.0,0,8.5,6.5
00-0037509,S.McCormick,2024,14,TB,15,78.0,0,0.0,0.0,4.0,3.475271416536998,0,2,3,11.0,0,10.9,8.9
00-0037509,S.McCormick,2024,15,ATL,7,8.0,0,0.0,0.0,1.0,-3.9870820820797235,0,2,2,17.0,0,4.5,2.5
00-0037525,J.Mason,2024,1,NYJ,28,147.0,1,0.0,0.0,8.0,2.5408610885206144,0,1,1,5.0,0,22.200000000000003,21.200000000000003
00-0037525,J.Mason,2024,2,MIN,20,100.0,1,1.0,0.0,4.0,0.38534552458440885,0,1,1,4.0,0,17.4,16.4
00-0037525,J.Mason,2024,3,LA,19,77.0,0,0.0,0.0,4.0,-2.745393187091977,0,2,2,11.0,0,10.8,8.8
00-0037525,J.Mason,2024,4,NE,24,123.0,1,0.0,0.0,4.0,-0.36055953573668376,0,2,3,37.0,0,24.0,22.0
00-0037525,J.Mason,2024,5,ARI,14,89.0,0,1.0,1.0,5.0,-4.0233122381032445,0,1,1,9.0,0,8.8,7.800000000000001
00-0037525,J.Mason,2024,6,SEA,9,73.0,0,0.0,0.0,2.0,2.4182561931665987,0,1,2,9.0,0,9.200000000000001,8.200000000000001
00-0037525,J.Mason,2024,7,KC,14,58.0,0,0.0,0.0,3.0,-2.6044598528119898,0,2,2,11.0,0,8.9,6.9
00-0037525,J.Mason,2024,8,DAL,6,18.0,0,0.0,0.0,0.0,-3.8694394480172614,0,0,0,0.0,0,1.8,1.8
00-0037525,J.Mason,2024,10,TB,1,5.0,0,0.0,0.0,0.0,0.07866123947314918,0,0,0,0.0,0,0.5,0.5
00-0037525,J.Mason,2024,11,SEA,2,13.0,0,0.0,0.0,1.0,0.8261763867340051,0,0,0,0.0,0,1.3,1.3
00-0037525,J.Mason,2024,12,GB,3,8.0,0,1.0,0.0,1.0,0.6415377971716225,0,1,2,5.0,0,2.3,1.3
00-0037525,J.Mason,2024,13,BUF,13,78.0,0,0.0,0.0,5.0,1.2699262109629936,0,0,0,0.0,0,7.800000000000001,7.800000000000001
00-0037557,R.Rivers,2024,1,DET,2,16.0,0,0.0,0.0,2.0,1.462019466329366,0,0,0,0.0,0,1.6,1.6
00-0037557,R.Rivers,2024,2,ARI,0,0.0,0,0.0,0.0,0.0,,0,1,1,0.0,0,1.0,0.0
00-0037557,R.Rivers,2024,3,SF,2,9.0,0,0.0,0.0,1.0,2.579042565310374,0,0,0,0.0,0,0.9,0.9
00-0037557,R.Rivers,2024,4,CHI,6,26.0,0,0.0,0.0,2.0,0.7400509188591968,0,0,0,0.0,0,2.6,2.6
00-0037557,R.Rivers,2024,18,SEA,12,48.0,0,0.0,0.0,1.0,-1.8320600322913378,0,4,5,34.0,0,12.200000000000001,8.200000000000001
00-0037557,R.Rivers,2024,19,MIN,3,8.0,0,0.0,0.0,0.0,-2.379831640049815,0,0,0,0.0,0,0.8,0.8
00-0037594,J.Chestnut,2024,6,IND,1,2.0,0,0.0,0.0,0.0,-0.4204859994351864,0,0,0,0.0,0,0.2,0.2
00-0037594,J.Chestnut,2024,7,BUF,3,15.0,0,0.0,0.0,0.0,-0.5426437530550174,0,1,1,9.0,0,3.4000000000000004,2.4000000000000004
00-0037594,J.Chestnut,2024,8,DET,7,32.0,0,0.0,0.0,1.0,-1.6449311211472377,0,0,0,0.0,0,3.2,3.2
00-0037594,J.Chestnut,2024,9,NE,5,22.0,0,0.0,0.0,0.0,-1.8054421221345764,0,0,0,0.0,0,2.2,2.2
00-0037594,J.Chestnut,2024,12,HOU,1,3.0,0,0.0,0.0,0.0,-0.29666386637836695,0,1,1,2.0,0,1.5,0.5
00-0037594,J.Chestnut,2024,17,JAX,3,17.0,0,0.0,0.0,0.0,0.31491285237628963,0,0,1,0.0,0,1.7000000000000002,1.7000000000000002
00-0037594,J.Chestnut,2024,18,HOU,2,11.0,0,0.0,0.0,1.0,1.018662688904442,0,0,0,0.0,0,1.1,1.1
00-0037609,A.Shampklin,2024,4,IND,1,5.0,0,0.0,0.0,1.0,-0.03734446631278843,0,0,0,0.0,0,0.5,0.5
00-0037609,A.Shampklin,2024,5,DAL,4,14.0,0,0.0,0.0,0.0,-0.9543874818641687,0,0,0,0.0,0,1.4000000000000001,1.4000000000000001
00-0037609,A.Shampklin,2024,6,LV,1,-2.0,0,0.0,0.0,0.0,-1.4227379982185084,0,0,0,0.0,0,-0.2,-0.2
00-0037617,H.Haskins,2024,2,CAR,3,11.0,0,0.0,0.0,1.0,-0.6216124558122829,0,0,0,0.0,0,1.1,1.1
00-0037617,H.Haskins,2024,6,DEN,2,5.0,0,0.0,0.0,2.0,1.0645664257463068,0,0,0,0.0,0,0.5,0.5
00-0037617,H.Haskins,2024,7,ARI,2,2.0,0,0.0,0.0,1.0,0.17233207676326856,0,0,0,0.0,0,0.2,0.2
00-0037617,H.Haskins,2024,8,NO,1,0.0,0,0.0,0.0,0.0,-0.6537761318031698,0,0,0,0.0,0,0.0,0.0
00-0037617,H.Haskins,2024,10,TEN,2,4.0,1,0.0,0.0,2.0,1.2825415528495796,0,0,0,0.0,0,6.4,6.4
00-0037617,H.Haskins,2024,11,CIN,2,1.0,0,0.0,0.0,0.0,-1.0759548267233185,0,0,0,0.0,0,0.1,0.1
00-0037617,H.Haskins,2024,12,BAL,1,3.0,0,0.0,0.0,0.0,-0.34500199067406356,0,0,0,0.0,0,0.30000000000000004,0.30000000000000004
00-0037617,H.Haskins,2024,13,ATL,1,0.0,0,1.0,1.0,0.0,-5.640242115943693,0,0,0,0.0,0,-2.0,-2.0
00-0037617,H.Haskins,2024,16,DEN,0,0.0,0,0.0,0.0,0.0,,0,2,2,39.0,1,11.9,9.9
00-0037617,H.Haskins,2024,17,NE,8,30.0,0,0.0,0.0,2.0,0.8114743144833483,0,1,1,10.0,0,5.0,4.0
00-0037617,H.Haskins,2024,18,LV,12,33.0,1,0.0,0.0,5.0,1.3259651208645664,0,0,0,0.0,0,9.3,9.3
00-0037617,H.Haskins,2024,19,HOU,1,5.0,0,0.0,0.0,1.0,0.9365654551656917,0,0,1,0.0,0,0.5,0.5
00-0037745,V.Jones,2024,1,TEN,2,11.0,0,0.0,0.0,1.0,0.1544089555973187,0,1,1,8.0,0,2.9000000000000004,1.9000000000000001
00-0037745,V.Jones,2024,17,TB,1,0.0,0,0.0,0.0,0.0,-0.6745279990136623,0,0,0,0.0,0,0.0,0.0
00-0037746,B.Robinson,2024,1,TB,12,40.0,1,0.0,0.0,3.0,-0.6305356469529215,0,3,4,49.0,0,17.9,14.9
00-0037746,B.Robinson,2024,2,NYG,17,133.0,0,0.0,0.0,6.0,4.647746135946363,0,1,3,3.0,0,14.600000000000001,13.600000000000001
00-0037746,B.Robinson,2024,3,CIN,16,33.0,1,0.0,0.0,2.0,-1.4215390456665773,0,1,1,4.0,0,10.7,9.7
00-0037746,B.Robinson,2024,4,ARI,21,101.0,1,0.0,0.0,6.0,4.563952722935937,0,3,3,12.0,0,20.3,17.3
00-0037746,B.Robinson,2024,5,CLE,7,18.0,2,0.0,0.0,2.0,1.120210480177775,0,0,0,0.0,0,13.8,13.8
00-0037746,B.Robinson,2024,7,CAR,12,71.0,1,0.0,0.0,5.0,4.174388569546863,0,0,0,0.0,0,13.100000000000001,13.100000000000001
00-0037746,B.Robinson,2024,8,CHI,16,65.0,0,0.0,0.0,3.0,-2.438730152149219,0,1,1,11.0,0,8.600000000000001,7.6000000000000005
00-0037746,B.Robinson,2024,11,PHI,16,63.0,1,0.0,0.0,4.0,-2.0225113957421854,0,1,1,9.0,0,14.2,13.2
00-0037746,B.Robinson,2024,12,DAL,5,13.0,0,0.0,0.0,1.0,-1.0488675293745473,0,1,2,11.0,0,3.4000000000000004,2.4000000000000004
00-0037746,B.Robinson,2024,13,TEN,16,103.0,1,0.0,0.0,4.0,2.111995153050045,0,1,1,6.0,0,17.9,16.9
00-0037746,B.Robinson,2024,15,NO,21,65.0,0,0.0,0.0,5.0,-3.2721196397703918,0,3,3,22.0,0,11.700000000000001,8.700000000000001
00-0037746,B.Robinson,2024,16,PHI,10,24.0,0,2.0,2.0,2.0,-15.350084784731735,0,2,3,17.0,0,2.1000000000000005,0.10000000000000053
00-0037746,B.Robinson,2024,17,ATL,13,60.0,0,0.0,0.0,4.0,-0.07981490954989567,0,2,2,9.0,0,8.9,6.9
00-0037746,B.Robinson,2024,18,DAL,5,10.0,0,0.0,0.0,0.0,-2.435155706247315,0,1,1,6.0,0,2.6,1.6
00-0037746,B.Robinson,2024,19,TB,10,16.0,0,0.0,0.0,0.0,-4.108860474079847,0,4,5,22.0,0,7.800000000000001,3.8000000000000003
00-0037746,B.Robinson,2024,20,DET,15,77.0,2,0.0,0.0,6.0,6.039227236132516,0,0,0,0.0,0,19.7,19.7
00-0037746,B.Robinson,2024,21,PHI,11,36.0,0,0.0,0.0,1.0,-0.9021375784068368,0,0,0,0.0,0,3.6,3.6
00-0037827,T.Davis-Price,2024,17,DAL,3,7.0,0,0.0,0.0,0.0,-1.8509504303801805,0,0,0,0.0,0,0.7000000000000001,0.7000000000000001
00-0037840,K.Williams,2024,1,DET,18,50.0,1,0.0,0.0,5.0,-3.4405461427002235,0,3,3,4.0,0,14.4,11.4
00-0037840,K.Williams,2024,2,ARI,12,25.0,1,0.0,0.0,2.0,-1.3079072482360061,0,4,5,27.0,0,15.2,11.2
00-0037840,K.Williams,2024,3,SF,24,89.0,2,0.0,0.0,7.0,1.1002967251876452,0,2,2,27.0,1,31.6,29.6
00-0037840,K.Williams,2024,4,CHI,19,94.0,1,0.0,0.0,6.0,3.755381169369052,0,4,4,10.0,0,20.4,16.4
00-0037840,K.Williams,2024,5,GB,22,102.0,1,1.0,1.0,9.0,0.4183788836817257,0,1,1,3.0,0,15.5,14.5
00-0037840,K.Williams,2024,7,LV,21,76.0,2,0.0,0.0,5.0,-8.671605957555585,0,0,0,0.0,0,19.6,19.6
00-0037840,K.Williams,2024,8,MIN,23,97.0,0,0.0,0.0,5.0,-2.2956313341273926,0,5,7,19.0,1,22.6,17.6
00-0037840,K.Williams,2024,9,SEA,22,69.0,0,1.0,0.0,4.0,-4.075395037536509,0,1,3,26.0,0,10.5,9.5
00-0037840,K.Williams,2024,10,MIA,15,62.0,0,1.0,1.0,4.0,-6.03402441838989,0,5,6,20.0,0,11.200000000000001,6.200000000000001
00-0037840,K.Williams,2024,11,NE,15,86.0,0,0.0,0.0,3.0,2.376860167249106,0,0,0,0.0,0,8.6,8.6
00-0037840,K.Williams,2024,12,PHI,16,72.0,1,2.0,1.0,6.0,-6.454726125055458,0,0,0,0.0,0,11.2,11.2
00-0037840,K.Williams,2024,13,NO,15,104.0,1,0.0,0.0,8.0,3.9921659388928674,0,1,1,9.0,0,18.3,17.3
00-0037840,K.Williams,2024,14,BUF,29,87.0,2,0.0,0.0,6.0,-3.874640215188265,0,2,2,10.0,0,23.700000000000003,21.700000000000003
00-0037840,K.Williams,2024,15,SF,29,108.0,0,0.0,0.0,5.0,-1.8410847029035717,0,2,2,4.0,0,13.200000000000001,11.200000000000001
00-0037840,K.Williams,2024,16,NYJ,23,122.0,1,0.0,0.0,9.0,3.655990165192634,0,1,1,7.0,0,19.9,18.9
00-0037840,K.Williams,2024,17,ARI,13,56.0,1,0.0,0.0,1.0,-0.8243873733736109,0,3,3,16.0,0,16.2,13.2
