Rk,Player,Age,Team,Pos,G,GS,FGA_0_19,FGM_0_19,FGA_20_29,FGM_20_29,FGA_30_39,FGM_30_39,FGA_40_49,FGM_40_49,FGA_50_plus,FGM_50_plus,FGA_Total,FGM_Total,Lng,FG_Pct,XPA,XPM,XP_Pct,KO,KO_Yds,TB,TB_Pct,KO_Avg,Awards,Player_ID
28,Jason Hanson,35,DET,K,15,0,1.0,1,9,9,3,3,7,4,4,2,24,19,52,79.2,27,27,100.0,57,3452,5,8.8,61,,hansojas01
29,Nate Kaeding,23,SDG,K,16,0,1.0,1,3,3,9,9,11,8,0,0,24,21,49,87.5,49,49,100.0,81,4981,3,3.7,62,,kaedinat01
30,David Akers,31,PHI,K,12,0,0.0,0,3,3,8,7,9,5,2,1,22,16,50,72.7,23,23,100.0,34,2130,3,8.8,63,,akersdav01
31,Jose Cortez,30,4TM,K,14,0,0.0,0,6,5,5,4,6,3,0,0,17,12,45,70.6,19,18,94.7,42,2692,8,19.0,64,,cortejos01
31,Jose Cortez,30,DAL,K,7,0,0.0,0,6,5,4,4,6,3,0,0,16,12,45,75.0,14,13,92.9,34,2211,5,14.7,65,,cortejos01
31,Jose Cortez,30,PHI,K,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,3,3,100.0,4,273,1,25.0,68,,cortejos01
31,Jose Cortez,30,SFO,K,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,,0.0,2,2,100.0,4,208,2,50.0,52,,cortejos01
32,John Hall,31,WAS,K,10,0,1.0,1,3,3,3,3,6,5,1,0,14,12,45,85.7,27,27,100.0,51,3059,1,2.0,60,,hallxjoh01
33,Billy Cundiff,25,DAL,K,6,0,1.0,1,1,1,5,2,0,0,1,1,8,5,56,62.5,14,14,100.0,26,1643,1,3.8,63,,cundibil01
34,Todd France,25,2TM,K,4,0,0.0,0,4,4,1,1,4,2,0,0,9,7,44,77.8,6,6,100.0,19,1158,0,0.0,61,,franctod01
34,Todd France,25,PHI,K,3,0,0.0,0,3,3,1,1,3,2,0,0,7,6,44,85.7,5,5,100.0,16,969,0,0.0,61,,franctod01
34,Todd France,25,TAM,K,1,0,0.0,0,1,1,0,0,1,0,0,0,2,1,28,50.0,1,1,100.0,3,189,0,0.0,63,,franctod01
35,Nick Novak,24,2TM,K,10,0,1.0,1,1,1,7,5,1,1,0,0,10,8,40,80.0,15,15,100.0,30,1695,0,0.0,57,,novaknic01
35,Nick Novak,24,WAS,K,5,0,0.0,0,1,1,5,3,1,1,0,0,7,5,40,71.4,15,15,100.0,25,1420,0,0.0,57,,novaknic01
35,Nick Novak,24,ARI,K,5,0,1.0,1,0,0,2,2,0,0,0,0,3,3,35,100.0,0,0,,5,275,0,0.0,55,,novaknic01
36,Doug Brien,35,CHI,K,3,0,0.0,0,0,0,2,0,2,1,0,0,4,1,48,25.0,7,7,100.0,11,695,1,9.1,63,,briendou01
37,Shaun Suisham,24,DAL,K,3,0,0.0,0,3,3,0,0,1,0,0,0,4,3,22,75.0,8,8,100.0,14,825,0,0.0,59,,suishsha01
38,Michael Koenen,23,ATL,P,16,0,0.0,0,0,0,0,0,0,0,2,1,2,1,58,50.0,0,0,,77,4841,14,18.2,63,,koenemic01
39,Aaron Elling,27,BAL,K,9,0,0.0,0,0,0,0,0,0,0,1,0,1,0,,0.0,0,0,,5,265,0,0.0,53,,ellinaar01
40,Dave Rayner,23,IND,K,14,0,0.0,0,0,0,0,0,0,0,1,0,1,0,,0.0,0,0,,4,246,0,0.0,62,,raynedav01
41,Jason Baker,27,CAR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,5,293,0,0.0,59,,BakeJa20
42,Mike Bartrum,35,PHI,LS,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,6,252,0,0.0,42,PB,BartMi00
43,Mitch Berger,33,NOR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,52,3363,4,7.7,65,,BergMi20
44,Doug Flutie,43,NWE,QB,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,100.0,0,0,0,,,,FlutDo00
45,Derrick Frost,25,WAS,P,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,122,0,0.0,61,,FrosDe20
46,Remy Hamilton,31,DET,K,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0.0,2,132,0,0.0,66,,hamilrem01
47,Nick Harris,27,DET,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,3,158,0,0.0,53,,HarrNi20
48,Craig Hentrich,34,TEN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,27,0,0.0,27,,hentrcra01
49,Donnie Jones,25,MIA,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,55,0,0.0,55,,JoneDo21
50,Chris Kluwe,24,MIN,P,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,48,0,0.0,48,,KluwCh20
51,Shane Lechler,29,OAK,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,3,205,0,0.0,68,,LechSh20
52,Josh Miller,35,NWE,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,58,0,0.0,58,,MillJo25
53,Brian Moorman,29,BUF,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,58,0,0.0,58,PBAP-1,MoorBr24
54,Scott Player,36,ARI,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,65,0,0.0,65,,PlaySc20
55,Dunta Robinson,23,HOU,RCB/LCB,16,16,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,58,0,0.0,58,,RobiDu20
56,Todd Sauerbrun,32,DEN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,79,5142,14,17.7,65,,SaueTo20
57,Mike Scifres,25,SDG,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,7,373,1,14.3,53,,ScifMi20
58,Mark Simoneau,28,PHI,LB,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,50.0,0,0,0,,,,SimoMa20
59,Dave Zastudil,27,BAL,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,16,0,0.0,16,,ZastDa20
60,Paul Ernster,23,DEN,P,1,0,0.0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,3,153,0,0.0,51,,ErnsPa20
1,Jason Elam,34,DEN,K,16,0,0.0,0,10,10,8,7,12,9,4,3,34,29,52,85.3,42,42,100.0,1,18,0,0.0,18,,elamxjas01
2,Jeff Reed,25,PIT,K,16,0,1.0,1,9,8,13,12,8,5,2,2,33,28,51,84.8,40,40,100.0,84,5127,7,8.3,61,,reedxjef01
3,Adam Vinatieri,32,NWE,K,16,0,0.0,0,13,13,7,7,12,11,1,0,33,31,48,93.9,48,48,100.0,94,5886,6,6.4,63,PBAP-1,vinatada01
4,David Akers,30,PHI,K,16,0,0.0,0,4,4,7,6,18,15,3,2,32,27,51,84.4,42,41,97.6,86,5557,12,14.0,65,PBAP-2,akersdav01
5,Matt Stover,36,BAL,K,16,0,2.0,2,9,9,8,7,10,9,3,2,32,29,50,90.6,30,30,100.0,23,1441,2,8.7,63,,stovemat01
6,Shayne Graham,27,CIN,K,16,0,0.0,0,7,7,12,10,8,7,4,3,31,27,53,87.1,41,41,100.0,82,4956,2,2.4,60,,grahasha01
7,Josh Scobee,22,JAX,K,16,0,0.0,0,10,10,11,8,7,5,3,1,31,24,53,77.4,21,21,100.0,62,3955,11,17.7,64,,scobejos01
8,Doug Brien,34,NYJ,K,16,0,0.0,0,10,9,6,4,11,10,2,1,29,24,53,82.8,34,33,97.1,3,199,0,0.0,66,,briendou01
9,Phil Dawson,29,CLE,K,16,0,0.0,0,11,11,8,6,9,6,1,1,29,24,50,82.8,28,28,100.0,69,4170,5,7.2,60,,dawsophi01
10,Neil Rackers,28,ARI,K,16,0,0.0,0,6,6,7,5,7,6,9,5,29,22,55,75.9,28,28,100.0,70,4658,23,32.9,67,,rackenei01
11,Steve Christie,37,NYG,K,16,0,1.0,1,8,8,8,6,7,4,4,3,28,22,53,78.6,33,33,100.0,71,4064,2,2.8,57,,chrisste01
12,Jason Hanson,34,DET,K,16,0,0.0,0,9,9,11,10,8,5,0,0,28,24,48,85.7,28,28,100.0,71,4462,14,19.7,63,,hansojas01
13,Sebastian Janikowski,26,OAK,K,16,0,1.0,1,7,7,8,7,10,8,2,2,28,25,52,89.3,32,31,96.9,76,4828,12,15.8,64,,janikseb01
14,Rian Lindell,27,BUF,K,16,0,0.0,0,14,13,11,10,3,1,0,0,28,24,43,85.7,45,45,100.0,83,4835,3,3.6,58,,linderia01
15,Ryan Longwell,30,GNB,K,16,0,0.0,0,8,8,9,8,8,6,3,2,28,24,53,85.7,48,48,100.0,83,4862,2,2.4,59,,longwrya01
16,John Carney,40,NOR,K,16,0,0.0,0,3,3,15,12,6,5,3,2,27,22,53,81.5,38,38,100.0,42,2622,0,0.0,62,,carnejoh01
17,Billy Cundiff,24,DAL,K,16,0,1.0,1,6,6,4,4,13,9,2,0,26,20,49,76.9,31,31,100.0,67,4090,3,4.5,61,,cundibil01
18,Josh Brown,25,SEA,K,16,0,1.0,1,7,7,9,8,7,6,1,1,25,23,54,92.0,40,40,100.0,82,5018,5,6.1,61,,brownjos01
19,Nate Kaeding,22,SDG,K,16,0,1.0,1,11,9,2,2,6,5,5,3,25,20,53,80.0,55,54,98.2,89,5298,2,2.2,60,,kaedinat01
20,Mike Vanderjagt,34,IND,K,15,0,0.0,0,6,6,11,9,7,5,1,0,25,20,47,80.0,60,59,98.3,32,1858,0,0.0,58,,vandemik01
21,Kris Brown,28,HOU,K,16,0,0.0,0,7,7,5,3,9,6,3,1,24,17,50,70.8,34,34,100.0,69,4383,9,13.0,64,,brownkri01
22,Paul Edinger,26,CHI,K,16,0,0.0,0,7,6,5,2,7,4,5,3,24,15,53,62.5,22,22,100.0,56,3285,0,0.0,59,,edingpau01
23,Jeff Wilkins,32,STL,K,16,0,0.0,0,7,7,6,5,6,3,5,4,24,19,53,79.2,32,32,100.0,70,4433,3,4.3,63,,wilkijef01
24,Jay Feely,28,ATL,K,16,0,1.0,1,7,7,9,7,6,3,0,0,23,18,47,78.3,40,40,100.0,73,4580,13,17.8,63,,feelyjay01
25,Lawrence Tynes,26,KAN,K,16,0,0.0,0,5,5,8,7,6,3,4,2,23,17,50,73.9,60,58,96.7,94,5674,7,7.4,60,,tyneslaw01
26,Morten Andersen,44,MIN,K,16,0,1.0,1,8,8,7,5,6,4,0,0,22,18,48,81.8,45,45,100.0,8,433,0,0.0,54,,andermor01
27,Gary Anderson,45,TEN,K,15,0,0.0,0,5,4,4,4,12,9,1,0,22,17,45,77.3,37,37,100.0,0,0,0,,,,andergar02
28,John Kasay,35,CAR,K,14,0,0.0,0,11,11,4,4,2,1,5,3,22,19,54,86.4,28,27,96.4,55,3291,2,3.6,60,,kasayjoh01
29,Todd Peterson,34,SFO,K,16,0,1.0,1,3,3,8,7,6,5,4,2,22,18,51,81.8,23,23,100.0,61,3406,1,1.6,56,,petertod01
30,Martin Gramatica,29,2TM,K,15,0,0.0,0,7,6,6,3,5,1,1,1,19,11,53,57.9,22,21,95.5,46,2854,6,13.0,62,,gramamar01
30,Martin Gramatica,29,TAM,K,11,0,0.0,0,7,6,6,3,5,1,1,1,19,11,53,57.9,22,21,95.5,46,2854,6,13.0,62,,gramamar01
31,Olindo Mare,31,MIA,K,11,0,0.0,0,2,1,7,6,4,3,3,2,16,12,51,75.0,18,18,100.0,44,2834,11,25.0,64,,marexoli01
32,John Hall,30,WAS,K,8,0,1.0,1,3,3,3,3,3,1,1,0,11,8,46,72.7,13,13,100.0,30,1823,1,3.3,61,,hallxjoh01
33,Ola Kimrin,32,WAS,K,5,0,0.0,0,3,3,3,2,3,1,1,0,10,6,41,60.0,6,6,100.0,17,885,0,0.0,52,,kimriola01
34,Jeff Chandler,25,2TM,K,5,0,0.0,0,4,4,2,0,1,1,1,0,8,5,49,62.5,14,14,100.0,14,871,0,0.0,62,,chandjef01
34,Jeff Chandler,25,CAR,K,2,0,0.0,0,0,0,2,0,0,0,0,0,2,0,,0.0,8,8,100.0,0,0,0,,,,chandjef01
34,Jeff Chandler,25,WAS,K,3,0,0.0,0,4,4,0,0,1,1,1,0,6,5,49,83.3,6,6,100.0,14,871,0,0.0,62,,chandjef01
35,Jay Taylor,28,TAM,K,5,0,0.0,0,0,0,3,2,1,1,1,1,5,4,50,80.0,11,11,100.0,21,1190,0,0.0,57,,taylojay01
36,Matt Bryant,29,2TM,K,4,0,0.0,0,1,1,0,0,3,2,0,0,4,3,47,75.0,12,12,100.0,18,1121,0,0.0,62,,bryanmat01
36,Matt Bryant,29,IND,K,1,0,0.0,0,0,0,0,0,1,0,0,0,1,0,,0.0,5,5,100.0,6,357,0,0.0,60,,bryanmat01
36,Matt Bryant,29,MIA,K,3,0,0.0,0,1,1,0,0,2,2,0,0,3,3,47,100.0,7,7,100.0,12,764,0,0.0,64,,bryanmat01
37,Bill Gramatica,26,MIA,K,1,0,0.0,0,2,2,1,1,0,0,0,0,3,3,30,100.0,1,0,0.0,6,398,1,16.7,66,,gramabil01
38,Craig Hentrich,33,TEN,P,16,0,0.0,0,0,0,0,0,0,0,3,1,3,1,50,33.3,0,0,,73,4201,3,4.1,58,,hentrcra01
39,Aaron Elling,26,2TM,K,8,0,0.0,0,1,1,1,0,0,0,0,0,2,1,22,50.0,2,2,100.0,4,248,0,0.0,62,,ellinaar01
39,Aaron Elling,26,TEN,K,1,0,0.0,0,1,1,1,0,0,0,0,0,2,1,22,50.0,2,2,100.0,4,248,0,0.0,62,,ellinaar01
40,Todd Sauerbrun,31,CAR,P,16,0,0.0,0,0,0,1,1,0,0,0,0,1,1,34,100.0,4,4,100.0,21,1126,1,4.8,54,,SaueTo20
41,Wes Welker,23,2TM,WR,15,0,0.0,0,1,1,0,0,0,0,0,0,1,1,29,100.0,1,1,100.0,3,158,0,0.0,53,,WelkWe00
41,Wes Welker,23,MIA,WR,14,0,0.0,0,1,1,0,0,0,0,0,0,1,1,29,100.0,1,1,100.0,3,158,0,0.0,53,,WelkWe00
42,Jason Baker,26,3TM,P,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,24,1474,1,4.2,61,,BakeJa20
42,Jason Baker,26,DEN,P,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,24,1474,1,4.2,61,,BakeJa20
43,Darren Bennett,39,MIN,P,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,62,0,0.0,62,,BennDa20
44,Mitch Berger,32,NOR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,37,2348,1,2.7,64,PB,BergMi20
45,Jose Cortez,29,MIN,K,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,38,2377,4,10.5,63,,cortejos01
46,Toby Gowin,29,NYJ,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,76,4781,7,9.2,63,,gowintob01
47,Nick Harris,26,DET,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,64,0,0.0,64,,HarrNi20
48,Donnie Jones,24,SEA,P,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,54,0,0.0,54,,JoneDo21
49,Micah Knorr,29,DEN,P,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,61,3924,15,24.6,64,,knorrmic01
50,Kyle Larson,24,CIN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,53,0,0.0,53,,LarsKy20
51,Brad Maynard,30,CHI,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,52,0,0.0,52,AP-2,MaynBr20
52,Chris Mohr,38,ATL,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,52,0,0.0,52,,MohrCh20
53,Wade Richey,28,BAL,K,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,53,3305,7,13.2,62,,richewad01
54,Mike Scifres,24,SDG,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,72,0,0.0,36,,ScifMi20
55,Hunter Smith,27,IND,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,9,492,1,11.1,55,,SmitHu21
56,Chad Stanley,28,HOU,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,104,0,0.0,52,,StanCh20
57,Tom Tupa,38,WAS,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,47,0,0.0,47,,TupaTo20
58,Dave Zastudil,26,BAL,P,13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,54,0,0.0,54,,ZastDa20
1,Jeff Wilkins,31,STL,K,16,0,0.0,0,16,16,13,11,9,8,4,4,42,39,53,92.9,46,46,100.0,96,6182,12,12.5,64,PBAP-2,wilkijef01
2,John Kasay,34,CAR,K,16,0,0.0,0,13,13,8,6,13,11,4,2,38,32,53,84.2,30,29,96.7,74,4622,4,5.4,63,,kasayjoh01
3,Matt Stover,35,BAL,K,16,0,0.0,0,16,16,6,6,14,11,2,0,38,33,49,86.8,35,35,100.0,7,420,1,14.3,60,,stovemat01
4,Mike Vanderjagt,33,IND,K,16,0,0.0,0,17,17,7,7,12,12,1,1,37,37,50,100.0,46,46,100.0,99,5955,4,4.0,60,PBAP-1,vandemik01
5,Paul Edinger,25,CHI,K,16,0,1.0,1,4,4,13,9,14,9,4,3,36,26,54,72.2,27,27,100.0,69,3956,1,1.4,57,,edingpau01
6,Adam Vinatieri,31,NWE,K,16,0,0.0,0,17,16,8,4,8,5,1,0,34,25,48,73.5,38,37,97.4,78,4889,2,2.6,63,,vinatada01
7,John Hall,29,WAS,K,16,0,0.0,0,8,8,9,7,9,6,7,4,33,25,54,75.8,27,26,96.3,72,4418,11,15.3,61,,hallxjoh01
8,Seth Marler,22,JAX,K,16,0,0.0,0,11,10,8,4,12,5,2,1,33,20,53,60.6,30,30,100.0,64,3663,3,4.7,57,,marleset01
9,Doug Brien,33,NYJ,K,16,0,0.0,0,5,5,15,15,8,7,4,0,32,27,48,84.4,24,24,100.0,72,4312,1,1.4,60,,briendou01
10,Jeff Reed,24,PIT,K,16,0,0.0,0,12,9,7,6,12,7,1,1,32,23,51,71.9,32,31,96.9,70,4373,5,7.1,63,,reedxjef01
11,Gary Anderson,44,TEN,K,15,0,0.0,0,5,5,12,12,14,10,0,0,31,27,43,87.1,42,42,100.0,0,0,0,,,,andergar02
12,Jason Elam,33,DEN,K,16,0,0.0,0,11,10,6,6,11,9,3,2,31,27,51,87.1,39,39,100.0,0,0,0,,,,elamxjas01
13,Josh Brown,24,SEA,K,16,0,0.0,0,5,5,11,10,11,6,3,1,30,22,58,73.3,48,48,100.0,84,5031,3,3.6,60,,brownjos01
14,John Carney,39,NOR,K,16,0,0.0,0,6,6,12,10,9,5,3,1,30,22,50,73.3,37,36,97.3,20,1108,1,5.0,55,,carnejoh01
15,David Akers,29,PHI,K,16,0,0.0,0,9,9,7,7,10,6,3,2,29,24,57,82.8,42,42,100.0,83,5237,8,9.6,63,,akersdav01
16,Billy Cundiff,23,DAL,K,15,0,0.0,0,11,11,6,5,7,4,5,3,29,23,52,79.3,31,30,96.8,3,191,0,0.0,64,,cundibil01
17,Olindo Mare,30,MIA,K,16,0,0.0,0,9,9,6,3,8,6,6,4,29,22,52,75.9,34,33,97.1,72,4652,24,33.3,65,,marexoli01
18,Jay Feely,27,ATL,K,16,0,0.0,0,6,6,11,9,7,4,3,0,27,19,46,70.4,33,32,97.0,69,4305,7,10.1,62,,feelyjay01
19,Martin Gramatica,28,TAM,K,16,0,0.0,0,9,9,6,3,8,3,3,1,26,16,50,61.5,34,33,97.1,67,4098,5,7.5,61,,gramamar01
20,Ryan Longwell,29,GNB,K,16,0,0.0,0,5,5,11,11,9,6,1,1,26,23,50,88.5,51,51,100.0,92,5398,4,4.3,59,,longwrya01
21,Aaron Elling,25,MIN,K,16,0,0.0,0,7,7,8,6,7,4,3,1,25,18,51,72.0,48,48,100.0,74,4425,1,1.4,60,,ellinaar01
22,Shayne Graham,26,CIN,K,16,0,0.0,0,5,5,10,10,8,7,2,0,25,22,48,88.0,40,40,100.0,77,4730,4,5.2,61,,grahasha01
23,Sebastian Janikowski,25,OAK,K,16,0,0.0,0,6,6,6,6,10,9,3,1,25,22,55,88.0,29,28,96.6,66,4112,7,10.6,62,,janikseb01
24,Rian Lindell,26,BUF,K,16,0,0.0,0,12,11,3,3,7,3,2,0,24,17,44,70.8,24,24,100.0,60,3597,3,5.0,60,,linderia01
25,Jason Hanson,33,DET,K,16,0,0.0,0,7,7,6,6,6,5,4,4,23,22,54,95.7,27,26,96.3,66,4186,10,15.2,63,,hansojas01
26,Kris Brown,27,HOU,K,16,0,1.0,1,3,3,8,8,6,5,4,1,22,18,50,81.8,27,27,100.0,61,3876,8,13.1,64,,brownkri01
27,Phil Dawson,28,CLE,K,13,0,2.0,2,7,7,5,4,5,3,2,2,21,18,52,85.7,21,20,95.2,54,3225,1,1.9,60,,dawsophi01
28,Morten Andersen,43,KAN,K,16,0,0.0,0,3,3,8,8,8,5,1,0,20,16,49,80.0,59,58,98.3,0,0,0,,,,andermor01
29,Steve Christie,36,SDG,K,16,0,1.0,1,6,6,3,3,7,3,3,2,20,15,51,75.0,36,36,100.0,43,2413,0,0.0,56,,chrisste01
30,Todd Peterson,33,SFO,K,8,0,0.0,0,7,5,3,3,4,4,1,0,15,12,48,80.0,23,22,95.7,44,2546,1,2.3,58,,petertod01
31,Owen Pochman,26,SFO,K,6,0,0.0,0,1,1,8,3,5,4,1,0,15,8,48,53.3,10,9,90.0,25,1489,1,4.0,60,,pochmowe01
32,Matt Bryant,28,NYG,K,11,0,0.0,0,4,3,5,4,5,4,0,0,14,11,47,78.6,17,17,100.0,39,2279,2,5.1,58,,bryanmat01
33,Brett Conway,28,2TM,K,8,0,1.0,1,3,3,9,6,6,4,0,0,19,14,48,73.7,9,9,100.0,32,1992,2,6.3,62,,conwabre01
33,Brett Conway,28,NYG,K,5,0,0.0,0,3,3,6,5,3,1,0,0,12,9,44,75.0,6,6,100.0,21,1283,0,0.0,61,,conwabre01
33,Brett Conway,28,CLE,K,3,0,1.0,1,0,0,3,1,3,3,0,0,7,5,48,71.4,3,3,100.0,11,709,2,18.2,65,,conwabre01
34,Neil Rackers,27,ARI,K,7,0,0.0,0,5,5,4,1,3,3,0,0,12,9,49,75.0,8,8,100.0,27,1575,5,18.5,58,,rackenei01
35,Tim Duncan,24,ARI,K,5,0,0.0,0,2,2,4,2,2,1,2,1,10,6,53,60.0,6,5,83.3,18,1023,3,16.7,57,,duncatim0
36,Jeff Chandler,24,SFO,K,2,0,0.0,0,5,5,1,1,1,0,0,0,7,6,35,85.7,8,7,87.5,16,960,1,6.3,60,,chandjef01
37,Craig Hentrich,32,TEN,P,16,0,0.0,0,0,0,2,2,2,2,1,0,5,4,49,80.0,1,1,100.0,91,5143,5,5.5,57,PB,hentrcra01
38,Bill Gramatica,25,ARI,K,4,0,0.0,0,1,1,2,2,0,0,1,0,4,3,38,75.0,6,6,100.0,14,877,0,0.0,63,,gramabil01
39,Wade Richey,27,BAL,K,15,0,0.0,0,0,0,0,0,0,0,2,1,2,1,56,50.0,0,0,,11,729,1,9.1,66,,richewad01
40,Jeff Feagles,37,NYG,P,16,0,0.0,0,1,0,0,0,0,0,0,0,1,0,,0.0,0,0,,1,50,0,0.0,50,,FeagJe20
41,Micah Knorr,28,DEN,P,16,0,0.0,0,1,1,0,0,0,0,0,0,1,1,27,100.0,2,2,100.0,86,5593,13,15.1,65,,knorrmic01
42,Joe Nedney,30,TEN,K,1,0,0.0,0,0,0,0,0,0,0,1,1,1,1,50,100.0,1,0,0.0,3,204,1,33.3,68,,nednejoe01
43,Jason Baker,25,KAN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,93,5834,6,6.5,63,,BakeJa20
44,Darren Bennett,38,SDG,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,58,0,0.0,58,,BennDa20
45,Mitch Berger,31,NOR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,53,3388,2,3.8,64,,BergMi20
46,Toby Gowin,28,DAL,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,65,4076,2,3.1,63,,gowintob01
47,Chris Hanson,27,JAX,P,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,74,0,0.0,37,,HansCh20
48,Sean Landeta,41,STL,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,62,0,0.0,62,,LandSe20
49,Josh Miller,33,PIT,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,112,0,0.0,56,,MillJo25
50,Chris Mohr,37,ATL,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,5,216,0,0.0,43,,MohrCh20
51,Scott Player,34,ARI,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,118,0,0.0,59,,PlaySc20
52,Todd Sauerbrun,30,CAR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,4,97,0,0.0,24,PBAP-2,SaueTo20
53,Mike Scifres,23,SDG,P,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,25,1537,0,0.0,62,,ScifMi20
54,Chad Stanley,27,HOU,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,55,0,0.0,55,,StanCh20
55,Matt Turk,35,MIA,P,13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,88,0,0.0,44,,TurkMa20
56,Ken Walter,31,NWE,P,15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,64,0,0.0,64,,WaltKe20
57,Jose Cortez,28,MIN,K,2,0,0.0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,8,529,1,12.5,66,,cortejos01
1,Jay Feely,26,ATL,K,16,0,0.0,0,10,8,14,12,13,11,3,1,40,32,52,80.0,43,42,97.7,92,5875,16,17.4,64,,feelyjay01
2,Martin Gramatica,27,TAM,K,16,0,0.0,0,8,7,15,14,10,6,6,5,39,32,53,82.1,32,32,100.0,81,5136,5,6.2,63,,gramamar01
3,Jason Elam,32,DEN,K,16,0,1.0,1,9,9,9,7,11,5,6,4,36,26,55,72.2,43,42,97.7,44,2775,1,2.3,63,,elamxjas01
4,John Carney,38,NOR,K,16,0,0.0,0,9,9,13,11,12,11,1,0,35,31,48,88.6,37,37,100.0,26,1630,2,7.7,63,,carnejoh01
5,David Akers,28,PHI,K,16,0,0.0,0,9,9,16,14,7,6,2,1,34,30,51,88.2,43,43,100.0,89,5483,10,11.2,62,PBAP-2,akersdav01
6,Ryan Longwell,28,GNB,K,16,0,1.0,1,9,8,13,12,10,7,1,0,34,28,49,82.4,44,44,100.0,85,5182,2,2.4,61,,longwrya01
7,Mike Hollis,30,BUF,K,16,0,0.0,0,8,7,10,8,10,7,5,3,33,25,54,75.8,40,40,100.0,84,4845,2,2.4,58,,hollimik01
8,Sebastian Janikowski,24,OAK,K,16,0,0.0,0,11,10,8,7,12,7,2,2,33,26,51,78.8,50,50,100.0,97,6312,22,22.7,65,,janikseb01
