Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,Sfty,Awards
0,0.0,1.0,0.0,0.0,0.0,,0.0,0,39.6,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,4,17,0.0,0.0,,UcheJo00
6,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3,17,2.0,10.5,,WalkDe04
2,0.0,13.0,11.0,84.6,95.0,8.6,7.3,2,136.7,4.7,46.0,49.0,4.0,2.0,0.0,0.0,0.5,3,17,2.0,10.5,,WithDe00
2,0.0,18.0,9.0,50.0,86.0,9.6,4.8,1,82.2,16.1,79.0,7.0,0.0,0.0,0.0,0.0,0.0,0,17,1.0,5.6,,Ya-SRo00
7,0.0,2.0,1.0,50.0,3.0,3.0,1.5,0,56.2,0.5,-2.0,5.0,0.0,3.0,2.0,0.0,3.5,9,16,1.0,5.9,,ArmsAr01
6,0.0,1.0,1.0,100.0,2.0,2.0,2.0,1,118.7,-4.0,-4.0,6.0,0.0,1.0,2.0,2.0,0.0,3,16,2.0,11.1,,BookTh00
7,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,8.0,4.0,1.0,3.0,15,16,4.0,20.0,,BosaJo00
8,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0,91.7,1.0,1.0,5.0,0.0,5.0,2.0,0.0,1.5,9,16,2.0,11.1,,ClarKe01
8,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0,91.7,6.0,6.0,0.0,0.0,2.0,4.0,0.0,3.5,10,16,3.0,15.8,,CollMa00
3,0.0,17.0,11.0,64.7,187.0,17.0,11.0,1,121.4,17.6,148.0,39.0,0.0,0.0,0.0,0.0,0.0,0,16,1.0,5.9,,EdwaJo00
8,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,16,1.0,5.9,,ElliJo02
0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0,79.2,-5.0,-5.0,6.0,0.0,2.0,2.0,0.0,0.5,5,16,2.0,11.1,,EnagKi00
3,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,3.0,2.0,2.0,2.0,7,16,1.0,5.9,,GallNe00
3,0.0,6.0,4.0,66.7,10.0,2.5,1.7,0,70.1,3.7,-2.0,12.0,3.0,0.0,1.0,1.0,0.0,1,16,1.0,5.9,,GardDe01
7,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,3.0,5.0,1.0,4.0,12,16,2.0,11.1,,HendTr00
2,1.0,3.0,2.0,66.7,13.0,6.5,4.3,0,36.1,0.7,4.0,9.0,28.0,6.0,9.0,0.0,4.5,20,16,4.0,20.0,,HerbNi00
7,0.0,2.0,2.0,100.0,4.0,2.0,2.0,0,79.2,1.5,3.0,1.0,2.0,8.0,8.0,1.0,0.5,17,16,3.0,15.8,,AlleJo03
7,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,7.0,9.0,1.0,6.0,22,16,3.0,15.8,,HutcAi00
4,0.0,8.0,7.0,87.5,74.0,10.6,9.3,0,105.2,3.8,13.0,61.0,4.0,0.0,1.0,0.0,1.0,2,16,4.0,20.0,,LiufMa00
5,0.0,2.0,1.0,50.0,12.0,12.0,6.0,0,68.7,4.0,5.0,7.0,2.0,0.0,1.0,0.0,1.0,2,16,4.0,20.0,,McGuIs00
7,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,1.0,5.9,,PhilJo02
7,0.0,6.0,4.0,66.7,31.0,7.8,5.2,0,79.2,2.0,3.0,28.0,16.0,2.0,3.0,0.0,1.5,7,16,2.0,11.1,,ReddHa00
4,1.0,16.0,8.0,50.0,102.0,12.8,6.4,0,44.3,13.8,73.0,29.0,1.0,0.0,0.0,0.0,0.0,0,16,0.0,0.0,,ReedD.00
2,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0,87.5,2.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,3,16,0.0,0.0,,ReedJa02
2,0.0,3.0,3.0,100.0,23.0,7.7,7.7,0,98.6,5.3,16.0,7.0,4.0,1.0,1.0,1.0,2.0,5,16,2.0,11.1,,ScouNi00
3,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,16,1.0,5.9,,StilDa01
0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0,91.7,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0,16,1.0,5.9,,StutDa00
0,1.0,4.0,2.0,50.0,21.0,10.5,5.3,0,26.0,3.5,7.0,14.0,8.0,2.0,1.0,1.0,1.0,4,16,1.0,5.9,,TillDo00
2,0.0,8.0,5.0,62.5,79.0,15.8,9.9,0,95.3,8.5,27.0,52.0,2.0,0.0,0.0,0.0,0.0,0,16,2.0,11.1,,TradDa00
5,0.0,1.0,0.0,0.0,0.0,,0.0,0,39.6,-2.0,0.0,0.0,3.0,7.0,2.0,1.0,1.0,10,16,4.0,20.0,,WillSa00
1,0.0,14.0,13.0,92.9,159.0,12.2,11.4,1,137.8,9.9,79.0,80.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0.0,,YiadIs00
0,0.0,4.0,3.0,75.0,18.0,6.0,4.5,0,83.3,-2.3,-12.0,30.0,3.0,0.0,1.0,0.0,0.0,1,15,1.0,6.3,,BrasCh01
6,0.0,2.0,2.0,100.0,27.0,13.5,13.5,1,158.3,-1.5,-3.0,30.0,0.0,1.0,8.0,0.0,1.0,10,15,4.0,21.1,,CartJa05
1,0.0,2.0,2.0,100.0,10.0,5.0,5.0,0,87.5,-2.5,-5.0,15.0,1.0,0.0,0.0,0.0,0.0,0,15,1.0,6.3,,DiabMo00
0,1.0,2.0,1.0,50.0,8.0,8.0,4.0,0,20.8,0.5,8.0,0.0,0.0,3.0,1.0,0.0,2.5,7,15,0.0,0.0,,EpenAJ00
3,0.0,12.0,8.0,66.7,99.0,12.4,8.3,0,92.0,9.3,81.0,18.0,5.0,0.0,1.0,0.0,0.0,1,15,2.0,11.8,,GardCh00
8,0.0,1.0,1.0,100.0,15.0,15.0,15.0,0,118.7,-5.0,-5.0,20.0,0.0,3.0,1.0,0.0,0.5,5,15,2.0,11.8,,HallLo00
4,0.0,18.0,9.0,50.0,106.0,11.8,5.9,0,68.3,7.7,77.0,29.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0.0,,HuntTr00
0,1.0,5.0,3.0,60.0,100.0,33.3,20.0,0,64.6,17.6,88.0,12.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0.0,,JohnAn07
0,0.0,8.0,5.0,62.5,53.0,10.6,6.6,0,81.8,7.0,46.0,7.0,2.0,0.0,0.0,0.0,0.0,0,15,0.0,0.0,,LewiCa00
2,0.0,7.0,5.0,71.4,39.0,7.8,5.6,0,84.8,2.3,9.0,30.0,3.0,0.0,0.0,0.0,0.0,0,15,3.0,16.7,,MageJo00
8,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0,95.8,0.0,0.0,7.0,1.0,2.0,3.0,0.0,3.0,8,15,2.0,11.8,,McDoWi00
3,0.0,9.0,6.0,66.7,72.0,12.0,8.0,0,91.0,5.9,50.0,22.0,8.0,0.0,0.0,0.0,1.0,1,15,2.0,11.8,,MilaMa00
1,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,3.0,0.0,0.0,1.5,5,15,3.0,16.7,,MurpMy00
0,0.0,1.0,1.0,100.0,3.0,3.0,3.0,0,79.2,-3.0,-3.0,6.0,0.0,0.0,3.0,0.0,2.0,5,15,1.0,6.3,,OmenCh00
0,0.0,1.0,1.0,100.0,25.0,25.0,25.0,0,118.7,1.0,1.0,24.0,7.0,2.0,3.0,2.0,1.0,6,15,3.0,16.7,,SawyJa00
7,2.0,33.0,15.0,45.5,234.0,15.6,7.1,1,54.4,11.7,168.0,66.0,1.0,0.0,0.0,0.0,0.0,0,15,2.0,11.8,,StinDe00
6,0.0,20.0,9.0,45.0,103.0,11.4,5.2,0,61.0,12.1,82.0,21.0,0.0,0.0,0.0,0.0,0.0,0,15,1.0,6.3,,StokEr00
7,0.0,2.0,2.0,100.0,30.0,15.0,15.0,0,118.7,13.0,26.0,4.0,3.0,5.0,2.0,0.0,5.0,12,15,0.0,0.0,,SweaJo00
2,0.0,22.0,15.0,68.2,204.0,13.6,9.3,3,137.1,8.1,94.0,110.0,4.0,0.0,1.0,0.0,0.0,1,15,4.0,21.1,,TaylCa01
0,0.0,16.0,8.0,50.0,46.0,5.8,2.9,0,56.2,8.3,17.0,29.0,2.0,0.0,0.0,0.0,0.0,0,15,3.0,16.7,,WillNo01
6,1.0,2.0,1.0,50.0,9.0,9.0,4.5,0,22.9,2.0,4.0,5.0,2.0,1.0,1.0,1.0,0.0,2,15,1.0,6.3,,WonnDJ00
2,0.0,7.0,5.0,71.4,73.0,14.6,10.4,0,105.1,7.7,41.0,32.0,2.0,0.0,0.0,0.0,0.0,0,14,1.0,6.7,,BellMa01
7,0.0,1.0,1.0,100.0,18.0,18.0,18.0,0,118.7,2.0,2.0,16.0,0.0,0.0,2.0,0.0,2.5,5,14,3.0,17.6,,BentKe00
3,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,1.0,6.7,,BrowBo04
4,0.0,12.0,8.0,66.7,156.0,19.5,13.0,0,109.7,6.3,32.0,124.0,6.0,1.0,0.0,0.0,0.0,1,14,4.0,22.2,,CartMi02
2,0.0,2.0,1.0,50.0,4.0,4.0,2.0,0,56.2,10.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0,14,1.0,6.7,,ClarDa02
1,0.0,4.0,3.0,75.0,30.0,10.0,7.5,0,95.8,2.0,8.0,22.0,1.0,1.0,3.0,0.0,2.0,6,14,1.0,6.7,,EbukSa00
7,1.0,24.0,10.0,41.7,101.0,10.1,4.2,1,50.9,12.8,75.0,26.0,0.0,0.0,0.0,0.0,0.0,0,14,3.0,17.6,,JackDo02
8,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4,14,1.0,6.7,,JoneD.01
0,0.0,2.0,2.0,100.0,22.0,11.0,11.0,0,112.5,8.5,17.0,5.0,2.0,1.0,0.0,0.0,0.0,1,14,1.0,6.7,,JoneDe01
1,0.0,11.0,6.0,54.5,98.0,16.3,8.9,0,84.7,11.0,85.0,13.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,,LuteDa00
0,1.0,14.0,10.0,71.4,110.0,11.0,7.9,0,64.6,3.6,27.0,83.0,0.0,0.0,0.0,0.0,0.0,0,14,1.0,6.7,,MapuMa00
4,0.0,15.0,14.0,93.3,171.0,12.2,11.4,1,136.4,9.0,128.0,43.0,5.0,0.0,0.0,0.0,0.0,0,14,2.0,12.5,,McClNi00
0,0.0,12.0,11.0,91.7,175.0,15.9,14.6,1,146.5,14.0,147.0,28.0,1.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,,OkudJe00
7,0.0,2.0,2.0,100.0,22.0,11.0,11.0,0,112.5,0.0,0.0,22.0,6.0,7.0,3.0,0.0,3.0,13,14,4.0,22.2,,PayeKw00
4,0.0,21.0,12.0,57.1,125.0,10.4,6.0,0,74.5,7.2,76.0,49.0,0.0,0.0,0.0,0.0,0.0,0,14,3.0,17.6,,PortJo02
0,0.0,7.0,4.0,57.1,67.0,16.8,9.6,0,89.6,13.4,53.0,14.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,,ThomRo07
2,0.0,1.0,1.0,100.0,-2.0,-2.0,-2.0,0,79.2,-3.0,-3.0,1.0,0.0,0.0,1.0,1.0,0.0,1,14,1.0,6.7,,TongKh00
1,0.0,1.0,1.0,100.0,15.0,15.0,15.0,0,118.7,4.0,4.0,11.0,9.0,0.0,1.0,0.0,1.0,2,14,1.0,6.7,,WalkJa02
4,0.0,1.0,1.0,100.0,13.0,13.0,13.0,0,118.7,3.0,3.0,10.0,1.0,2.0,3.0,1.0,2.0,7,14,1.0,6.7,,WalkTr03
4,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,14,1.0,6.7,,WharTe00
3,0.0,24.0,9.0,37.5,101.0,11.2,4.2,1,64.8,13.0,49.0,52.0,0.0,0.0,0.0,0.0,0.0,0,14,1.0,6.7,,WillDa09
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,4.0,1.0,0.0,1.5,7,13,0.0,0.0,,AdebAd00
7,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,2.0,4.0,0.0,0.0,6,13,2.0,13.3,,BarmCh00
7,1.0,10.0,7.0,70.0,63.0,9.0,6.3,0,47.1,1.4,3.0,60.0,16.0,1.0,3.0,0.0,2.0,6,13,3.0,18.8,,BrowBa01
3,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3,13,0.0,0.0,,CaldJa00
6,0.0,1.0,1.0,100.0,9.0,9.0,9.0,0,104.2,1.0,1.0,8.0,4.0,5.0,3.0,0.0,4.5,13,13,2.0,13.3,,ChaiKL00
0,0.0,0.0,0.0,,0.0,,,0,,,0.0,0.0,0.0,6.0,0.0,2.0,1.0,7,13,1.0,7.1,,ClowJa00
0,0.0,2.0,2.0,100.0,8.0,4.0,4.0,0,83.3,-3.5,-7.0,15.0,11.0,4.0,1.0,0.0,1.0,6,13,0.0,0.0,,ElliJo03
7,0.0,1.0,0.0,0.0,0.0,,0.0,0,39.6,-3.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,9,13,0.0,0.0,,FranJo02
1,0.0,1.0,1.0,100.0,2.0,2.0,2.0,0,79.2,-3.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0,13,1.0,7.1,,HardDa01
